symbol,name,industry,price_date,market_price,fair_value,upside,pe_ratio,eps,nav_per_share,roe_annual
6910,德鴻,數位雲端,2026-02-06,35.5,87.08651680182878,145.3141318361374,0.0,1.62,12.7,51.023622047244096
9938,百和,其他業,2026-02-06,51.9,127.30219071266337,145.2836044559988,12.07,3.37,42.49,31.725111791009645
4438,廣越,紡織纖維,2026-02-06,67.1,164.5340924177001,145.2072912335322,28.43,3.43,73.33,18.709941360970955
9905,大華,其他業,2026-02-06,19.95,48.673152408568626,143.97570129608334,15.47,0.98,25.53,15.35448491970231
2731,雄獅,觀光餐旅,2026-02-06,184.0,447.5101587580627,143.21204280329493,11.81,13.31,49.33,107.92621123048856
7767,仁大資訊,資訊服務業,2026-02-06,46.7,113.5701660090147,143.1909336381471,0.0,2.74,27.1,40.44280442804428
5876,上海商銀,金融保險業,2026-02-06,39.95,97.15343574136587,143.18757382069052,12.64,2.56,40.66,25.184456468273492
6771,平和環保-創,,2026-02-06,44.0,106.78047875540786,142.6829062622906,10.71,3.16,27.84,45.40229885057471
5306,桂盟,運動休閒,2026-02-06,90.7,219.99673358042438,142.55428178657593,11.75,6.27,66.39,37.7767736104835
2375,凱美,電子零組件業,2026-02-06,81.1,196.6858368946263,142.52261022765268,21.06,2.77,87.03,12.731242100425142
2904,匯僑,其他業,2026-02-06,17.05,41.30322499733839,142.24765394333366,11.84,1.0,16.38,24.420024420024422
2834,臺企銀,金融保險業,2026-02-06,15.4,37.284690516931825,142.1083799800768,12.32,1.01,14.74,27.408412483039346
5410,國眾,資訊服務業,2026-02-06,29.8,72.12655628582151,142.03542377792454,0.0,1.79,16.18,44.2521631644005
3188,鑫龍騰,建材營造業,2026-02-06,29.8,72.06302433267787,141.82222930428816,0.0,2.93,16.29,71.94597912829957
6419,京晨科,光電業,2026-02-06,69.0,166.57138455821647,141.4078037075601,0.0,4.29,29.13,58.90834191555098
3596,智易,通信網路業,2026-02-06,179.0,432.0102253976027,141.34649463553222,14.51,9.52,73.14,52.06453377085042
4554,橙的,其他電子業,2026-02-06,26.85,64.7922789903376,141.31202603477692,0.0,1.32,18.58,28.417653390742736
2472,立隆電,電子零組件業,2026-02-06,104.0,250.93802241425462,141.28656001370638,14.34,5.19,48.8,42.54098360655738
8942,森鉅,其他業,2026-02-06,36.9,88.60587569263372,140.12432437028107,0.0,1.74,47.98,14.506044185077116
8032,光菱,電子通路業,2026-02-06,36.15,86.59772755247997,139.5511135614937,0.0,1.45,44.75,12.960893854748603
3026,禾伸堂,電子零組件業,2026-02-06,103.0,246.0793065859515,138.9119481417005,16.8,4.75,59.01,32.19793255380444
1256,鮮活果汁-KY,食品工業,2026-02-06,165.0,394.1369393162872,138.87087231290133,17.06,9.32,101.24,36.823389964440935
3689,湧德,電子零組件業,2026-02-06,111.0,265.078873892391,138.80979629945136,0.0,5.52,50.37,43.83561643835616
8432,東生華,生技醫療業,2026-02-06,56.1,133.80026770398854,138.50315098750187,0.0,3.01,37.55,32.06391478029294
8077,洛,觀光餐旅,2026-02-06,45.7,108.6920552582453,137.83819531344705,0.0,2.87,19.6,58.57142857142858
5457,宣德,電子零組件業,2026-02-06,36.8,87.37863280299128,137.44193696465024,0.0,1.54,26.18,23.52941176470588
6788,華景電,半導體業,2026-02-06,304.5,722.0418729316831,137.12376779365619,0.0,12.09,65.85,73.43963553530753
4106,雃博,生技醫療業,2026-02-06,22.95,54.382858175804806,136.96234499261354,16.75,0.92,24.2,15.206611570247935
2912,統一超,貿易百貨業,2026-02-06,224.0,529.9074174063616,136.5658113421257,20.88,8.56,37.9,90.34300791556728
7547,碩網,數位雲端,2026-02-06,55.7,131.66783818031314,136.38750122138802,0.0,2.13,28.78,29.603891591382904
1713,國化,化學工業,2026-02-06,46.4,109.63954910207343,136.29213168550308,4.69,2.56,23.88,42.88107202680067
8463,潤泰材,其他業,2026-02-06,26.6,62.633950895283924,135.46598080933805,12.43,1.84,16.35,45.015290519877674
2450,神腦,通信網路業,2026-02-06,28.9,67.88752581784242,134.9049336257523,18.06,1.06,24.24,17.491749174917494
2006,東和鋼鐵,鋼鐵工業,2026-02-06,70.9,166.50124031377445,134.8395491026438,11.58,4.55,44.85,40.57971014492753
6191,精成科,電子零組件業,2026-02-06,104.0,243.8587251675239,134.47954343031142,18.06,5.02,48.17,41.685696491592275
3118,進階,生技醫療業,2026-02-06,32.75,76.67260465579692,134.11482337647914,0.0,1.89,17.34,43.59861591695501
2643,捷迅,航運業,2026-02-06,72.6,169.93613318387887,134.0718087932216,0.0,4.7,54.17,34.705556581133465
2545,皇翔,建材營造業,2026-02-06,36.9,86.30790822808582,133.89677026581523,10.19,2.58,39.89,25.871145650538985
1731,美吾華,生技醫療業,2026-02-06,21.85,51.10443656960189,133.88758155424202,16.68,1.1,15.68,28.061224489795922
2066,世德,電機機械,2026-02-06,49.95,116.64015027640464,133.51381436717645,0.0,1.33,47.9,11.106471816283927
2070,精湛,電機機械,2026-02-06,39.6,92.46829745442732,133.50580165259422,0.0,1.25,25.64,19.50078003120125
6625,必應,其他業,2026-02-06,81.1,189.2322713308174,133.3320238357798,10.12,6.5,29.6,87.83783783783782
2377,微星,電腦及週邊設備業,2026-02-06,90.0,209.9810492554251,133.31227695047232,16.61,4.87,61.69,31.577241043929327
5353,台林,通信網路業,2026-02-06,25.2,58.75962518545051,133.17311581527983,0.0,1.0,18.31,21.845985800109233
6138,茂達,半導體業,2026-02-06,237.0,552.2948947695048,133.03582057785013,0.0,9.27,49.65,74.68277945619334
2373,震旦行,其他電子業,2026-02-06,54.3,126.39064505237002,132.7636188809761,14.03,2.79,30.59,36.482510624387054
3010,華立,電子通路業,2026-02-06,115.0,267.3699008035816,132.4955659161579,13.84,6.28,86.32,29.10101946246525
5312,寶島科,生技醫療業,2026-02-06,98.1,228.0021587711365,132.41810272287105,0.0,5.36,58.01,36.959144975004314
2845,遠東銀,金融保險業,2026-02-06,12.4,28.812553872402543,132.35930542260112,15.7,0.7,14.03,19.957234497505343
1459,聯發,紡織纖維,2026-02-06,11.7,27.140104971572345,131.966709158738,16.25,0.6,10.36,23.166023166023166
1439,雋揚,建材營造業,2026-02-06,29.7,68.86736320239753,131.87664377911625,10.65,2.09,31.0,26.96774193548387
2614,東森,其他業,2026-02-06,20.75,48.10781467405841,131.8448899954622,10.59,1.42,12.4,45.80645161290322
1442,名軒,建材營造業,2026-02-06,29.65,68.64503151694613,131.5178128733428,7.82,2.49,21.32,46.71669793621013
3558,神準,通信網路業,2026-02-06,130.5,301.84574380214514,131.29942053804226,0.0,4.87,102.61,18.984504434265666
3046,建,電腦及週邊設備業,2026-02-06,51.3,118.50898220607775,131.01166122042446,13.09,3.33,20.5,64.97560975609757
8083,瑞穎,電機機械,2026-02-06,174.0,401.8483957039586,130.94735385284977,0.0,7.04,32.14,87.61667703795892
2949,欣新網,數位雲端,2026-02-06,62.0,143.16844358976323,130.91684449961812,0.0,2.21,34.73,25.453498416354737
7786,東方風能,綠能環保,2026-02-06,146.0,336.34002659939034,130.36988123245914,15.82,9.06,40.27,89.99255028557238
6697,東捷資訊,資訊服務業,2026-02-06,43.95,101.23605355545489,130.34369409659814,0.0,2.54,22.15,45.86907449209933
8240,華宏,光電業,2026-02-06,39.7,91.33692909453983,130.0678314723925,0.0,1.54,43.71,14.092884923358499
6245,立端,通信網路業,2026-02-06,67.2,154.53660028606637,129.96517899712256,0.0,2.89,40.24,28.727634194831015
6527,明達醫,生技醫療業,2026-02-06,75.8,174.3067968038829,129.95619631119115,0.0,4.31,39.1,44.09207161125319
9907,統一實,其他業,2026-02-06,17.8,40.93039399834268,129.94603369855437,12.9,1.12,12.71,35.24783634933124
8367,建新國際,航運業,2026-02-06,42.7,98.14945700262308,129.85821312089715,12.71,2.56,36.12,28.349944629014402
2409,友達,光電業,2026-02-06,15.2,34.797759989970785,128.9326315129657,20.54,0.52,19.55,10.639386189258312
3042,晶技,電子零組件業,2026-02-06,87.1,199.15548278041896,128.65153017269688,15.42,3.95,44.2,35.74660633484163
6175,立敦,電子零組件業,2026-02-06,44.7,102.14044215830877,128.50210773670864,0.0,1.96,24.89,31.498593812776214
2027,大成鋼,鋼鐵工業,2026-02-06,37.0,84.50507753840846,128.392101455158,14.34,2.08,30.19,27.558794302749256
7642,昶瑞機電,電機機械,2026-02-06,79.4,181.2774677967384,128.30915339639594,0.0,2.77,32.75,33.83206106870229
8034,榮群,通信網路業,2026-02-06,24.05,54.862296402453126,128.11765655905666,0.0,1.09,12.45,35.02008032128515
3570,大塚,資訊服務業,2026-02-06,170.0,387.4685214449005,127.92265967347087,0.0,11.01,60.34,72.98641034139874
8091,翔名,半導體業,2026-02-06,131.5,299.2048320857498,127.53219170018994,0.0,3.96,66.55,23.801652892561982
2109,華豐,橡膠工業,2026-02-06,14.75,33.547372084415535,127.43981074180024,11.61,0.78,11.76,26.53061224489796
6115,鎰勝,電子零組件業,2026-02-06,46.75,106.13258910447739,127.02158097214415,15.28,2.03,26.09,31.12303564584132
2247,汎德永業,汽車工業,2026-02-06,269.0,610.5643491302909,126.9755944722271,13.08,14.86,162.14,36.65967682249908
1109,信大,水泥工業,2026-02-06,15.4,34.949899164746355,126.94739717367764,14.13,0.8,23.8,13.445378151260504
3031,佰鴻,光電業,2026-02-06,19.85,44.97235456757974,126.56098018931858,19.65,0.89,16.37,21.747098350641416
4527,方土霖,電機機械,2026-02-06,41.1,93.09225364098695,126.50183367636727,0.0,1.34,21.18,25.306893295561856
8049,晶采,光電業,2026-02-06,26.6,60.24929636232429,126.50111414407625,0.0,1.27,19.17,26.49973917579551
1737,臺鹽,食品工業,2026-02-06,31.5,71.30592032124473,126.36800101982453,18.86,1.28,33.23,15.4077640686127
2850,新產,金融保險業,2026-02-06,114.0,258.0254102346094,126.33807915316615,10.34,8.46,61.96,54.61588121368626
6005,群益證,金融保險業,2026-02-06,27.85,62.931600619837035,125.96624998146152,11.9,1.87,20.06,37.288135593220346
1513,中興電,電機機械,2026-02-06,158.5,357.5164995858481,125.56246030652878,20.56,5.99,39.77,60.24641689715866
1104,環泥,水泥工業,2026-02-06,29.5,66.51874759472186,125.487279982108,12.55,1.8,33.81,21.29547471162378
5520,力泰,建材營造業,2026-02-06,87.9,198.098470330288,125.3679981004414,0.0,7.92,47.18,67.14709622721492
2221,大甲,其他業,2026-02-06,30.05,67.7051398211233,125.30828559442028,0.0,1.72,24.56,28.013029315960914
3628,盈正,其他電子業,2026-02-06,63.5,142.98404853399452,125.17172997479453,0.0,3.01,38.4,31.354166666666668
6887,寶綠特-KY,綠能環保,2026-02-06,56.2,126.28152466017099,124.70022181525087,8.14,2.54,36.05,28.183079056865466
1402,遠東新,紡織纖維,2026-02-06,28.0,62.913565160508334,124.69130414467261,17.72,1.08,41.7,10.359712230215827
4138,曜亞,生技醫療業,2026-02-06,59.2,132.9187974145776,124.52499563273243,0.0,2.89,39.99,28.907226806701676
1419,新紡,紡織纖維,2026-02-06,67.8,152.19083751027327,124.47026181456235,15.2,3.37,57.83,23.309700847311085
6248,沛波,鋼鐵工業,2026-02-06,21.7,48.62659109417664,124.08567324505364,0.0,1.05,22.85,18.38074398249453
4568,科際精密,電機機械,2026-02-06,41.6,93.13952662367005,123.8930928453607,0.0,1.14,33.13,13.763960156957438
3218,大學光,生技醫療業,2026-02-06,138.5,310.0618256272648,123.87135424351247,0.0,8.83,43.87,80.51059949851836
2883,凱基金,金融保險業,2026-02-06,18.3,40.94145546131692,123.72380033506514,14.52,1.09,16.78,25.98331346841478
6907,雅特力-KY,半導體業,2026-02-06,44.2,98.7085571350106,123.32252745477507,0.0,1.38,18.94,29.144667370644132
9930,中聯資源,綠能環保,2026-02-06,69.3,154.6936264894427,123.22312624739207,13.78,3.85,25.34,60.773480662983424
1210,大成,食品工業,2026-02-06,50.9,113.51271847700103,123.01123472888219,12.95,2.67,29.61,36.06889564336373
2433,互盛電,其他電子業,2026-02-06,46.45,103.54025919583835,122.90690892537856,15.13,2.4,22.22,43.204320432043204
2536,宏普,建材營造業,2026-02-06,22.35,49.68683633523341,122.31246682431053,14.15,1.07,35.92,11.915367483296215
1616,億泰,電器電纜,2026-02-06,28.2,62.668257606719585,122.22786385361557,7.5,2.22,11.88,74.74747474747475
3056,富華新,建材營造業,2026-02-06,16.8,37.33160459751375,122.21193212805804,2.85,1.08,18.23,23.69720241360395
6470,宇智,通信網路業,2026-02-06,53.6,119.0666957645755,122.1393577697304,0.0,2.27,29.74,30.531271015467386
2881,富邦金,金融保險業,2026-02-06,92.4,205.18137489579172,122.05776503873562,11.71,6.23,61.8,40.32362459546926
7556,意德士,半導體業,2026-02-06,160.5,355.5506975463841,121.5269143591178,0.0,5.54,46.56,47.59450171821305
2439,美律,通信網路業,2026-02-06,98.0,216.90207846071266,121.32865149052311,15.56,3.77,65.13,23.15369261477046
2496,卓越,其他業,2026-02-06,69.8,154.39345457874666,121.19406100106971,10.76,4.36,44.54,39.15581499775483
6506,雙邦,紡織纖維,2026-02-06,15.55,34.37379953739066,121.05337323080809,0.0,0.72,15.14,19.0224570673712
3479,安勤,電腦及週邊設備業,2026-02-06,88.6,195.75610796403407,120.94368844699106,0.0,5.03,44.79,44.92074123688324
3704,合勤控,通信網路業,2026-02-06,33.65,74.30091482052846,120.80509604911877,14.2,1.13,27.54,16.412490922294843
2317,鴻海,其他電子業,2026-02-06,215.0,474.41669822408585,120.65892940655156,15.76,10.38,117.18,35.4326676907322
6257,矽格,半導體業,2026-02-06,120.5,265.8181890982137,120.5960075503848,21.48,3.94,42.27,37.284125857582204
3684,榮昌,通信網路業,2026-02-06,54.3,119.44841815072395,119.97867062748426,0.0,2.55,22.33,45.678459471562924
6722,輝創,其他電子業,2026-02-06,43.9,96.53623628716635,119.90031044912608,17.63,2.02,26.25,30.78095238095238
3168,眾福科,光電業,2026-02-06,38.9,85.4327168702091,119.62138012907226,14.85,1.94,22.57,34.38192290651307
2832,台產,金融保險業,2026-02-06,48.2,105.78126050660728,119.46319607179933,11.03,2.75,45.47,24.191774796569167
8390,金益鼎,綠能環保,2026-02-06,95.1,208.6329294571427,119.38268081718475,0.0,5.11,36.07,56.66759079567508
6464,台數科,其他業,2026-02-06,77.0,168.78364799435133,119.19954284980692,13.44,4.16,64.82,25.67108917000926
4137,麗豐-KY,生技醫療業,2026-02-06,103.5,226.7865909264933,119.11747915603218,17.22,5.3,58.5,36.23931623931624
2882,國泰金,金融保險業,2026-02-06,75.7,165.62507145333825,118.7913757639871,14.93,4.84,55.06,35.161641845259716
2801,彰銀,金融保險業,2026-02-06,20.5,44.741101618743585,118.24927618899311,13.49,1.2,18.06,26.578073089701
4104,佳醫,生技醫療業,2026-02-06,76.4,166.73710693377942,118.24228656253848,16.29,3.57,51.68,27.631578947368418
6782,視陽,生技醫療業,2026-02-06,170.5,372.03782918772043,118.20400538869234,14.14,10.1,62.92,64.2085187539733
7757,金色三麥,觀光餐旅,2026-02-06,111.0,242.1902621817983,118.18942538900747,0.0,6.76,35.6,75.95505617977527
6023,元大期,金融保險業,2026-02-06,95.0,207.23177916093414,118.13871490624646,0.0,6.43,58.8,43.74149659863946
1295,生合,食品工業,2026-02-06,75.6,164.6474415143813,117.78762105076895,0.0,4.07,36.84,44.19109663409338
1525,江申,汽車工業,2026-02-06,61.2,133.2744935478927,117.76878030701418,15.81,2.48,64.78,15.313368323556652
8068,全達,電子通路業,2026-02-06,22.3,48.56105784097565,117.76259121513743,0.0,1.25,13.01,38.43197540353574
2849,安泰銀,金融保險業,2026-02-06,13.1,28.51909131453969,117.70298713389076,18.71,0.58,18.15,12.782369146005509
6606,建德工業,電機機械,2026-02-06,25.1,54.60691525706532,117.55743130304906,26.42,0.76,13.88,21.90201729106628
6491,晶碩,生技醫療業,2026-02-06,288.5,627.285757285274,117.43007184931508,14.0,15.38,143.87,42.76082574546466
2347,聯強,電子通路業,2026-02-06,65.8,142.87559058209368,117.13615589983843,12.7,3.42,44.51,30.734666367108517
3706,神達,電腦及週邊設備業,2026-02-06,75.6,163.85674020618387,116.7417198494496,16.99,3.68,51.48,28.593628593628594
5530,龍巖,其他業,2026-02-06,50.4,109.14195824400042,116.55150445238178,0.0,1.96,65.63,11.945756513789426
8341,日友,綠能環保,2026-02-06,75.7,163.92906964523615,116.5509506542089,16.42,3.6,38.58,37.32503888024883
4550,長佳,電機機械,2026-02-06,26.7,57.816752496632944,116.54214418214586,0.0,0.65,24.37,10.668855149774313
6592,和潤企業,其他業,2026-02-06,60.2,130.34451506597526,116.51912801657018,15.16,3.16,51.57,24.510374248594143
6214,精誠,資訊服務業,2026-02-06,110.5,238.90923454167057,116.20745207391,16.25,5.42,64.39,33.66982450691101
6843,進典,電機機械,2026-02-06,49.2,106.34648600409285,116.15139431726189,0.0,1.52,24.79,24.526018555869303
3022,威強電,電腦及週邊設備業,2026-02-06,62.8,135.72920529358151,116.12930779232727,11.5,2.51,59.06,16.999661361327462
1240,茂生農經,農業科技業,2026-02-06,60.0,129.62570895625933,116.04284826043221,0.0,3.84,32.85,46.757990867579906
6967,汎瑋材料,電子零組件業,2026-02-06,67.0,144.67448812768635,115.93207183236768,0.0,2.87,32.09,35.774384543471484
5388,中磊,通信網路業,2026-02-06,82.3,177.31865839752254,115.45401992408573,17.11,3.15,51.15,24.633431085043988
5478,智冠,文化創意業,2026-02-06,101.5,218.6431362816799,115.41195692776343,0.0,5.84,58.85,39.69413763806287
1604,聲寶,電器電纜,2026-02-06,23.75,51.1453034347037,115.34864604085769,14.39,1.29,22.71,22.721268163804492
9914,美利達,運動休閒,2026-02-06,83.9,180.5812882790993,115.23395504064278,0.0,4.81,63.55,30.27537372147915
1752,南光,生技醫療業,2026-02-06,36.45,78.4479563239279,115.22073065549489,14.29,1.69,24.03,28.13150228880566
6242,立康,生技醫療業,2026-02-06,38.75,83.35362909556453,115.10613960145686,0.0,1.76,26.52,26.546003016591253
2376,技嘉,電腦及週邊設備業,2026-02-06,227.5,487.55373025893806,114.30933198195079,12.6,13.77,82.81,66.51370607414563
6574,霈方,生技醫療業,2026-02-06,75.8,162.398195710612,114.2456407791715,0.0,4.08,34.89,46.775580395528806
4105,東洋,生技醫療業,2026-02-06,84.5,180.81121424638116,113.9777683389126,0.0,5.05,27.6,73.18840579710144
3709,鑫聯大投控,電腦及週邊設備業,2026-02-06,61.7,132.00929519636588,113.95347681744875,0.0,3.61,25.05,57.64471057884231
6294,智基,文化創意業,2026-02-06,44.3,94.50206889395993,113.32295461390504,0.0,2.69,22.17,48.53405502931889
2855,統一證,金融保險業,2026-02-06,28.4,60.46080582502339,112.89016135571619,13.27,1.67,22.92,29.144851657940663
9943,好樂迪,觀光餐旅,2026-02-06,59.4,126.43175016015145,112.84806424267924,17.73,3.05,29.82,40.9121395036888
6799,來頡,半導體業,2026-02-06,80.4,171.0809022290051,112.78719182712074,27.07,2.29,36.98,24.770146024878315
3090,日電貿,電子零組件業,2026-02-06,91.5,194.55699763713474,112.63059851052977,18.12,4.21,32.13,52.4120759414877
6754,匯僑設計,居家生活,2026-02-06,43.0,91.34843674907559,112.43822499785021,11.65,2.29,33.57,27.286267500744714
2013,中鋼構,鋼鐵工業,2026-02-06,41.2,87.5006125207159,112.38012747746578,13.92,2.27,27.36,33.187134502923975
6865,偉康科技,數位雲端,2026-02-06,44.5,94.36304874883761,112.05179494120812,0.0,1.39,25.12,22.133757961783438
9939,宏全,其他業,2026-02-06,119.0,252.22328917014818,111.95234384046064,13.52,7.6,61.43,49.487221227413315
2250,IKKA-KY,汽車工業,2026-02-06,71.0,150.44357369040858,111.89235731043463,18.3,3.19,56.92,22.41742796907941
3567,逸昌,半導體業,2026-02-06,27.6,58.481185803708,111.88835436126085,0.0,0.69,16.66,16.56662665066026
2427,三商電,資訊服務業,2026-02-06,24.95,52.83974058484515,111.78252739416897,16.41,1.11,16.25,27.32307692307693
6206,飛捷,電腦及週邊設備業,2026-02-06,90.6,191.7527681700602,111.64764698682141,12.06,5.33,34.45,61.886792452830186
6158,禾昌,電子零組件業,2026-02-06,20.7,43.7680791433148,111.43999586142417,0.0,0.62,19.21,12.90994273815721
2414,精技,電子通路業,2026-02-06,40.65,85.82834207520504,111.13983290333344,13.11,2.38,19.16,49.68684759916492
1612,宏泰,電器電纜,2026-02-06,35.65,75.17826188061021,110.87871495262331,13.4,2.19,25.06,34.9561053471668
7708,全家餐飲,觀光餐旅,2026-02-06,93.7,197.12888308742444,110.3830129001328,0.0,5.05,39.19,51.54376116356213
2607,榮運,航運業,2026-02-06,56.0,117.73057071727187,110.23316199512834,9.38,2.72,55.51,19.600072059088454
3008,大立光,光電業,2026-02-06,2330.0,4896.384491033984,110.14525712592207,13.39,109.06,1361.97,32.030074083863816
6498,久禾光,光電業,2026-02-06,84.7,177.92460330341547,110.06446671005368,0.0,4.61,30.38,60.69782751810402
2538,基泰,建材營造業,2026-02-06,10.5,22.04700749906949,109.971499991138,12.07,0.56,13.06,17.151607963246555
4987,科誠,電腦及週邊設備業,2026-02-06,79.8,167.54902486322842,109.96118403913337,0.0,4.36,37.0,47.13513513513514
7718,友鋮,鋼鐵工業,2026-02-06,45.05,94.53932676517974,109.85422145433905,0.0,2.36,32.64,28.921568627450977
1229,聯華,食品工業,2026-02-06,44.95,94.22795283748319,109.62837116236526,17.56,2.0,31.93,25.054807391168183
2520,冠德,建材營造業,2026-02-06,32.3,67.70656088705066,109.61783556362434,9.23,1.72,40.1,17.1571072319202
4126,太醫,生技醫療業,2026-02-06,80.0,167.53449265758744,109.41811582198429,0.0,4.06,39.59,41.02045971204849
2751,王座,觀光餐旅,2026-02-06,59.0,123.5063614549069,109.33281602526593,0.0,3.33,20.71,64.31675519072911
6284,佳邦,電子零組件業,2026-02-06,82.7,172.68838790441217,108.81304462444035,0.0,3.12,48.93,25.50582464745555
6173,信昌電,電子零組件業,2026-02-06,60.8,126.88331082103859,108.68965595565558,0.0,2.12,42.43,19.985859061984446
8481,政伸,其他業,2026-02-06,41.0,85.52116881981749,108.5882166337012,12.54,2.42,24.55,39.42973523421588
6613,朋億*,其他電子業,2026-02-06,191.5,399.0545223168696,108.38356256755594,0.0,10.14,65.12,62.285012285012286
1593,祺驊,運動休閒,2026-02-06,29.2,60.84101752477085,108.35964905743442,0.0,1.28,32.08,15.960099750623444
1264,德麥,食品工業,2026-02-06,283.0,588.6404026447511,108.00014227729721,0.0,15.94,92.96,68.58864027538726
6590,普鴻,資訊服務業,2026-02-06,72.0,149.29364101802972,107.35227919170794,0.0,3.83,30.98,49.451258876694645
7782,光速火箭,居家生活,2026-02-06,27.2,56.390211330295756,107.316953420205,0.0,1.48,19.1,30.994764397905755
6719,力智,半導體業,2026-02-06,190.5,394.2242895746856,106.94188429117355,45.14,4.25,130.85,12.991975544516624
9924,福興,居家生活,2026-02-06,47.65,98.47445284938381,106.66202067027032,11.97,2.14,44.89,19.06883492982847
3406,玉晶光,光電業,2026-02-06,454.5,938.3882772080984,106.46606759254091,15.14,22.41,213.93,41.90155658392932
8930,青鋼,鋼鐵工業,2026-02-06,30.05,61.95535075830631,106.17421217406424,0.0,1.66,17.7,37.514124293785315
1413,宏洲,紡織纖維,2026-02-06,9.8,20.200153052863804,106.1240107435082,22.27,0.43,8.54,20.14051522248244
5490,同亨,電腦及週邊設備業,2026-02-06,25.3,52.06541382722421,105.79214951472021,0.0,1.26,13.89,36.28509719222462
1475,業旺,紡織纖維,2026-02-06,30.6,62.92965506433751,105.65246753051474,8.92,1.43,22.17,25.800631483987367
8183,精星,其他電子業,2026-02-06,30.85,63.427343286637544,105.59916786592396,0.0,0.96,28.16,13.636363636363635
8401,白紗科,其他業,2026-02-06,28.85,59.3068723566592,105.56974820332476,0.0,1.71,16.25,42.09230769230769
8271,宇瞻,半導體業,2026-02-06,112.5,231.21365882601313,105.52325228978945,30.08,3.45,35.9,38.440111420612816
3171,炎洲流通,居家生活,2026-02-06,48.0,98.2707810500126,104.73079385419292,0.0,3.11,21.76,57.16911764705882
5706,鳳凰,觀光餐旅,2026-02-06,52.0,106.28446254624157,104.39319720431071,15.52,2.69,21.92,49.0875912408759
1463,強盛新,紡織纖維,2026-02-06,18.0,36.77310735996704,104.29504088870578,4.9,0.78,15.69,19.88527724665392
6227,茂綸,電子通路業,2026-02-06,82.0,167.32625608516994,104.05640985996334,0.0,4.69,36.28,51.70893054024256
6721,信實,其他業,2026-02-06,62.0,126.45690406031929,103.96274848438595,0.0,3.91,28.57,54.742737136856846
2489,瑞軒,光電業,2026-02-06,22.75,46.37663636536245,103.85334666093384,16.02,0.81,21.04,15.399239543726237
1615,大山,電器電纜,2026-02-06,47.3,96.40514194886731,103.81636775659051,11.08,3.34,19.78,67.54297269969666
6526,達發,半導體業,2026-02-06,437.0,889.5824395085762,103.56577563125313,24.61,14.0,111.53,50.21070563973819
2530,華建,建材營造業,2026-02-06,25.65,52.208946505596195,103.5436510939423,10.14,2.07,12.75,64.94117647058823
9925,新保,其他業,2026-02-06,40.6,82.55098857257138,103.32755806052066,16.37,2.04,31.55,25.863708399366086
4766,南寶,化學工業,2026-02-06,308.0,625.0816641444544,102.948592254693,14.7,15.6,105.76,59.001512859304086
4953,緯軟,資訊服務業,2026-02-06,117.5,238.24587262442273,102.76244478674275,0.0,5.97,52.28,45.677123182861514
8924,大田,運動休閒,2026-02-06,71.0,143.96059174864092,102.76139682907173,0.0,4.01,45.88,34.96076721883173
4952,凌通,半導體業,2026-02-06,39.05,79.06526396680636,102.47186675238504,36.5,1.01,19.13,21.118661787767905
9935,慶豐富,居家生活,2026-02-06,19.35,39.15665688883977,102.35998392165253,11.38,1.01,13.69,29.51059167275384
6412,群電,電子零組件業,2026-02-06,94.8,191.7564003825092,102.27468394779453,15.36,4.03,35.29,45.678662510626246
6703,軒郁,生技醫療業,2026-02-06,104.5,211.29393016207072,102.19514848045046,0.0,5.77,35.01,65.9240217080834
1734,杏輝,生技醫療業,2026-02-06,30.6,61.844859882853314,102.10738523808271,16.81,1.39,17.39,31.972397929844735
5016,松和,鋼鐵工業,2026-02-06,25.2,50.90084765684319,101.9874907017587,0.0,0.97,29.39,13.201769309288874
2887,台新新光金,金融保險業,2026-02-06,23.35,47.11318453561018,101.7695269191014,23.59,1.3,17.9,29.05027932960894
3024,憶聲,光電業,2026-02-06,10.25,20.613664183122093,101.10891885972775,12.97,0.33,10.61,12.441093308199813
6184,大豐電,其他業,2026-02-06,47.75,95.92610465248713,100.89236576437095,14.25,2.57,31.21,32.93816084588273
3005,神基,電腦及週邊設備業,2026-02-06,112.5,225.94336222831103,100.83854420294314,13.98,6.36,38.84,65.4994850669413
6026,福邦證,金融保險業,2026-02-06,14.45,29.007435142756677,100.74349579762408,0.0,0.7,14.29,19.59412176347096
8442,威宏-KY,其他業,2026-02-06,68.7,137.49163989529214,100.13339140508317,11.64,3.46,50.79,27.249458554833627
6768,志強-KY,運動休閒,2026-02-06,100.5,200.8674107142887,99.86807036247632,13.17,5.32,71.54,29.74559686888454
2324,仁寶,電腦及週邊設備業,2026-02-06,30.7,61.319829107120746,99.73885702645194,20.33,1.06,29.17,14.535481659238943
3021,鴻名,電子零組件業,2026-02-06,17.35,34.64503949872007,99.68322477648451,44.49,0.47,16.12,11.662531017369727
8454,富邦媒,數位雲端,2026-02-06,188.0,375.3788728344642,99.66961320982138,15.65,7.81,33.14,94.26674713337356
6123,上奇,資訊服務業,2026-02-06,44.6,89.04701293272399,99.65697966978472,0.0,1.98,24.89,31.820008035355563
5493,三聯,其他電子業,2026-02-06,82.3,164.15327634157856,99.45720090106752,0.0,3.44,44.5,30.92134831460674
3556,禾瑞亞,半導體業,2026-02-06,46.0,91.65205477280266,99.24359733217969,0.0,1.28,17.64,29.024943310657598
