symbol,name,q2_rev,q2_ni,q2_ocf,q2_retained_earnings,rev_m7,rev_m8,rev_m9,year,q2_eps,q2_margin,ly_q3_eps,rev_trend_m8_m7,rev_trend_m9_m8,q2_ocf_ratio,q2_re_ratio,target_eps
2030,彰源,4468695.0,362403.0,570785.0,2086784.0,1330411.0,1401283.0,1351359.0,2022,1.29,0.0810981729565342,1.29,0.0532707561798571,-0.0356273500784638,1.5750007588237405,0.7438825634700527,0.02
2496,卓越,155352.0,11316.0,141077.0,286702.0,63384.0,71933.0,63407.0,2022,0.59,0.0728410319789896,1.23,0.1348763094787328,-0.1185269625901881,5.0,1.5010261565202825,1.68
3034,聯詠,31461142.0,8486735.0,2112336.0,47871872.0,6865719.0,6527191.0,6170776.0,2022,13.95,0.269752922509933,20.16,-0.0493069990193306,-0.0546046530582604,0.2488985457893995,7.867044747716354,7.07
6189,豐藝,7723232.0,262423.0,35089.0,1513806.0,1811874.0,1952572.0,2195935.0,2022,1.26,0.0339783914299091,1.29,0.0776533026027195,0.124637145262761,0.1337116030226009,0.7553669612842285,0.96
8101,華冠,73835.0,73081.0,35851.0,-1658001.0,14743.0,17866.0,22742.0,2022,0.36,0.9897880409020112,-0.3,0.2118293427389268,0.2729206313668419,0.4905652632011056,-0.7967757034496811,-1.36
1103,嘉泥,514786.0,-419262.0,-47522.0,10253581.0,178825.0,182371.0,205264.0,2022,-0.62,-0.8144393981188299,1.38,0.0198294421920872,0.1255298265623372,0.1133467855422146,1.3234175356762334,0.41
3047,訊舟,1497096.0,77093.0,-42518.0,99192.0,467344.0,516192.0,635049.0,2022,0.47,0.051495027706974,0.06,0.1045225786572632,0.2302573461037753,-0.5515157018146913,0.0520069921490372,0.64
3021,鴻名,890341.0,39945.0,5958.0,547357.0,356402.0,393648.0,353579.0,2022,0.43,0.0448648326877005,0.68,0.1045055863884041,-0.1017889078567654,0.1491550882463387,0.571413508716985,0.56
1305,華夏,4839691.0,-86781.0,-352605.0,4170559.0,1560080.0,1190704.0,1232717.0,2022,-0.16,-0.0179311034526791,0.86,-0.2367673452643454,0.0352841680216073,4.063158986414077,0.7177618812822638,-1.17
2312,金寶,41486120.0,146813.0,4250886.0,1227106.0,15370766.0,16484774.0,18919213.0,2022,0.17,0.003538846245443,0.04,0.0724757634069765,0.1476780330746421,5.0,0.0821880796454925,0.3
2352,佳世達,62794095.0,1678433.0,-5299568.0,17468461.0,20401065.0,19898793.0,19570411.0,2022,0.5,0.0267291534339335,0.71,-0.0246198911674464,-0.0165026089773384,-3.1574498356502763,0.8881747443285529,3.24
2428,興勤,1899772.0,411441.0,541159.0,6744299.0,598600.0,645334.0,643760.0,2022,3.18,0.2165738836028744,2.94,0.0780721683929168,-0.0024390470671001,1.315277281554342,5.264348499407163,3.12
4133,亞諾法,102944.0,18863.0,34973.0,130762.0,30430.0,42019.0,29153.0,2022,0.31,0.1832355455393223,0.21,0.380841275057509,-0.3061948166305719,1.854052907808938,0.2159442213179728,0.44
9912,偉聯,162955.0,-7133.0,-12661.0,-6166.0,38036.0,48639.0,59993.0,2022,-0.05,-0.0437728207173759,0.0,0.2787622252602797,0.2334340755360924,1.774989485489976,-0.0113069980158657,0.02
3308,聯德,58725.0,-8333.0,-18115.0,-55163.0,18857.0,23217.0,20607.0,2022,-0.12,-0.1418986802894848,-0.04,0.23121387283237,-0.1124176250161519,2.173886955478219,-0.0781025897330979,0.26
2308,台達電,89996793.0,8841522.0,11397315.0,95480572.0,34141054.0,35181808.0,36925291.0,2022,2.94,0.0982426340458598,2.45,0.0304839446374443,0.0495563786829829,1.2890670859609918,3.675802901918902,4.26
2414,精技,5978625.0,172059.0,102514.0,934311.0,2375085.0,2361914.0,2596502.0,2022,0.95,0.0287790252775512,0.91,-0.0055454857405103,0.099321143784236,0.595807252163502,0.5776772984088866,0.97
3653,健策,2850292.0,673262.0,351671.0,2769672.0,919515.0,1122164.0,1204526.0,2022,5.38,0.2362080797335851,3.21,0.2203868343637678,0.0733956890436691,0.5223390002703256,2.059545002297743,5.2
6799,來頡,323641.0,83799.0,-27138.0,371440.0,102012.0,86691.0,92350.0,2022,2.16,0.2589257850519557,0.0,-0.1501882131513939,0.0652778258412061,-0.3238463466151147,0.9197679284668966,1.74
9931,欣高,316265.0,47176.0,77556.0,940659.0,86467.0,97643.0,93146.0,2022,0.43,0.1491660474601995,0.51,0.1292516220060833,-0.0460555288141495,1.643971510937765,0.8518100961146639,0.5
6655,科定,602445.0,120984.0,11657.0,1130756.0,208228.0,228988.0,210244.0,2022,1.73,0.2008216517690411,2.31,0.0996984075148395,-0.0818558177721103,0.0963515836804866,1.5274665600406332,1.57
1733,五鼎,608105.0,29091.0,97780.0,627062.0,203389.0,198847.0,203242.0,2022,0.29,0.0478387778426423,0.64,-0.0223315911873306,0.0221024204539168,3.3611769963218867,0.6273744324673688,0.64
3008,大立光,9675073.0,4945818.0,12374570.0,145744424.0,3885328.0,4441781.0,5102922.0,2022,37.06,0.5111918018603063,39.22,0.1432190538353519,0.1488459246414895,2.5020269650035645,109.19786436019966,61.01
2364,倫飛,238659.0,23871.0,24971.0,37261.0,77669.0,84145.0,65283.0,2022,0.96,0.100021369401531,0.8,0.0833794692863305,-0.224160675025254,1.046081018809434,0.1502435444589603,1.44
2241,艾姆勒,179046.0,-38686.0,-62086.0,-156710.0,50028.0,50098.0,50137.0,2022,-0.43,-0.2160673793326854,-0.4,0.0013992164387943,0.0007784741905865,1.6048699788037015,-0.1748950640775962,-0.68
2712,遠雄來,61253.0,-40004.0,-27973.0,-3050.0,68203.0,90289.0,53019.0,2022,-0.38,-0.6530945423081318,-0.14,0.3238273976218055,-0.4127856106502453,0.6992550744925508,-0.0029047619047619,0.46
1530,亞崴,746070.0,115166.0,56373.0,2044750.0,327831.0,299268.0,434276.0,2022,1.22,0.1543635315721045,0.03,-0.0871272088362601,0.4511274175655266,0.4894934268794609,2.116845524886588,1.51
2427,三商電,1067660.0,56686.0,-119279.0,372845.0,254536.0,256713.0,232589.0,2022,0.31,0.0530936815090946,0.28,0.0085528176760851,-0.0939726464962817,-2.1042056239635887,0.2022873946433948,0.33
3025,星通,117404.0,24875.0,25189.0,69012.0,41334.0,29805.0,31418.0,2022,0.35,0.2118752342339273,0.1,-0.2789229205980549,0.0541184365039422,1.0126231155778895,0.0973088214143704,0.24
2542,興富發,1736723.0,85347.0,-7243005.0,17161167.0,181592.0,343473.0,2915146.0,2022,0.04,0.0491425518059011,1.66,0.8914544693598836,7.4872639188524275,-5.0,1.0008413260572373,0.12
5534,長虹,1480538.0,431927.0,-1074686.0,14279099.0,375411.0,246587.0,347787.0,2022,1.48,0.2917365174011069,-0.03,-0.3431545692587591,0.4104028192889324,-2.4881195201967,4.918298395596674,1.0
2008,高興昌,622747.0,30869.0,21872.0,722896.0,227765.0,223797.0,158637.0,2022,0.16,0.0495690866435326,0.26,-0.0174214651065791,-0.2911567179184707,0.7085425507790988,0.3599142255279128,0.26
9910,豐泰,24763347.0,2809580.0,4399493.0,12842523.0,8494558.0,8780643.0,8606816.0,2022,2.93,0.1134571994649996,-0.47,0.0336786210653927,-0.0197966139837367,1.5658899194897458,1.4565950205805704,3.09
3046,建碁,877809.0,67236.0,65330.0,41619.0,304239.0,295547.0,357195.0,2022,0.94,0.0765952502195808,1.08,-0.0285696442599403,0.2085894967636281,0.9716520911416504,0.0582507557944239,0.66
6202,盛群,1665409.0,363651.0,121177.0,1825268.0,495274.0,469580.0,382050.0,2022,1.57,0.2183553709629286,3.17,-0.0518783542039356,-0.1864006133140253,0.3332233377606551,0.8070400701778587,0.99
6285,啟碁,20175621.0,558932.0,-2299401.0,9124942.0,8243938.0,8539157.0,9748056.0,2022,1.43,0.0277033356247126,0.85,0.0358104342851681,0.1415712347249265,-4.1139190456084105,2.301760877182052,3.13
1402,遠東新,69296305.0,4565679.0,992173.0,150875019.0,22144589.0,21973635.0,23089717.0,2022,0.62,0.0658863268395046,0.45,-0.0077198994300594,0.0507918694380788,0.217311160070605,2.81857910340557,0.46
1708,東鹼,1964022.0,356501.0,-226099.0,4159090.0,681342.0,882160.0,691134.0,2022,1.43,0.181515787501362,0.52,0.294738912323033,-0.2165434841752063,-0.6342170148190328,1.670305865381642,1.71
8114,振樺電,2914176.0,273784.0,128420.0,1818442.0,1100923.0,1205735.0,1240977.0,2022,3.11,0.0939490271006281,2.12,0.0952037517610222,0.0292286447685437,0.4690558980802384,2.420335996209328,4.28
1529,樂事綠能,70882.0,20300.0,-134415.0,47982.0,25085.0,22909.0,39916.0,2022,0.15,0.2863914675093817,0.39,-0.0867450667729718,0.7423719935396569,-5.0,0.0329805383068313,0.11
2382,廣達,270467363.0,4141254.0,14419104.0,100238546.0,129459679.0,131869030.0,120746508.0,2022,1.03,0.015311474013225,2.43,0.0186108216752183,-0.0843452173721153,3.481820723867698,2.59508711609098,2.4
2534,宏盛,987834.0,241223.0,213822.0,6494856.0,465493.0,290440.0,237262.0,2022,0.51,0.2441938625315589,0.51,-0.3760593607207841,-0.1830946150667952,0.8864080125029536,1.3695640071864166,0.51
3164,景岳,95491.0,9536.0,46153.0,94880.0,18103.0,32210.0,25771.0,2022,0.14,0.0998628142966352,0.27,0.779263105562614,-0.1999068612232226,4.839869966442953,0.1098511775888778,0.09
8163,達方,7753690.0,374245.0,104754.0,3026674.0,2446067.0,2612800.0,2513602.0,2022,1.02,0.0482666962439818,1.08,0.0681637093342086,-0.037966166564605,0.2799075471950193,1.080955,1.21
3060,銘異,957388.0,70450.0,-138218.0,848797.0,227236.0,249108.0,209598.0,2022,0.54,0.0735856309040848,0.63,0.0962523543804678,-0.1586059058721518,-1.961930447125621,0.617023302743757,0.09
3376,新日興,3016638.0,422670.0,638312.0,11352902.0,1184575.0,1183511.0,987272.0,2022,2.19,0.1401129336698669,1.19,-0.0008982124390604,-0.1658108796622929,1.5101899827288428,5.898061826019961,3.9
5525,順天,1668638.0,226021.0,1250472.0,1786763.0,136415.0,106626.0,69376.0,2022,0.8,0.1354523869167548,-0.19,-0.2183704138107979,-0.3493519404272879,5.0,0.6752916668083947,0.05
1702,南僑,5149487.0,220110.0,253734.0,3906093.0,1604189.0,1710172.0,1742187.0,2022,0.65,0.0427440636319695,1.03,0.0660664048936876,0.0187203392407313,1.1527599836445417,1.3280022982800297,0.4
1413,宏洲,888526.0,66621.0,22317.0,-71416.0,219957.0,263208.0,241101.0,2022,0.51,0.0749792352728001,0.22,0.1966338875325632,-0.0839906081882009,0.3349844643580852,-0.0540569999485286,-0.05
6166,凌華,2787997.0,438414.0,-71377.0,1953964.0,964990.0,1017140.0,1078992.0,2022,2.02,0.1572505278879425,-0.24,0.0540420107980392,0.0608097213756217,-0.1628073008617425,0.898385405244111,1.06
3588,通嘉,481412.0,56160.0,-104951.0,715226.0,110149.0,102656.0,103735.0,2022,0.89,0.1166568344785755,1.84,-0.0680260374583519,0.0105108322942644,-1.8687856125356128,1.2657343894894066,0.19
5283,禾聯碩,1938120.0,275063.0,-73030.0,2617029.0,751888.0,639286.0,377881.0,2022,3.76,0.1419225847728726,3.18,-0.1497590066605665,-0.4089014932283829,-0.26550281208305,3.58495158930636,2.95
3406,玉晶光,2911466.0,377724.0,-429172.0,6827334.0,1946290.0,2535097.0,2732525.0,2022,3.32,0.1297367030904705,8.71,0.302527886388976,0.0778778879072477,-1.1362052715739537,6.057471743680424,15.35
9929,秋雨,122162.0,8774.0,-4991.0,42823.0,44423.0,51266.0,43944.0,2022,0.08,0.0718226617114978,0.02,0.1540418251806496,-0.1428237038192954,-0.5688397538180989,0.0422817930489731,0.14
9921,巨大,22744888.0,1850194.0,1090677.0,24328864.0,9163350.0,8711576.0,8004884.0,2022,4.8,0.0813454873903973,3.41,-0.0493022748230723,-0.0811210279288155,0.5894933179980045,6.486579645213118,5.35
2023,燁輝,22967005.0,367564.0,-2897438.0,8363516.0,6658142.0,6939344.0,6781033.0,2022,0.22,0.0160040022632467,0.96,0.0422343050058109,-0.0228135397236395,-5.0,0.4213150182006128,-0.23
1503,士電,7611358.0,479594.0,-432743.0,17954560.0,2353474.0,2575587.0,2493434.0,2022,0.88,0.0630103064394028,0.7,0.0943766534068359,-0.0318968064367463,-0.9023111214902604,3.446356638607588,1.09
4426,利勤,345212.0,-35207.0,81847.0,904600.0,140625.0,120036.0,119683.0,2022,-0.21,-0.1019866053323754,-0.57,-0.1464106666666667,-0.0029407844313372,-2.324736558070838,0.5238673525703726,0.13
3056,富華新,2082480.0,334878.0,1200464.0,1969664.0,111586.0,703890.0,3018979.0,2022,1.58,0.1608073066728131,-0.19,5.3080493968777445,3.288992598275299,3.584780128882757,0.9303300117562762,5.1
1773,勝一,3001136.0,486081.0,251604.0,4623540.0,900338.0,973028.0,884802.0,2022,1.47,0.1619656690000053,1.5,0.0807363456835099,-0.0906715942398368,0.5176174341313485,1.849416,1.9
3138,耀登,393230.0,35884.0,103734.0,424750.0,151516.0,165994.0,152580.0,2022,0.81,0.0912544821097067,2.76,0.0955542648961165,-0.0808101497644493,2.8908148478430498,0.9091064751496628,1.96
2897,王道銀行,,556329.0,8562579.0,6629736.0,893584.0,1005423.0,705298.0,2022,0.11,0.0,0.18,0.125157791545059,-0.2985062008726675,5.0,0.2185862917594335,0.26
6691,洋基工程,3587711.0,423390.0,754180.0,1648836.0,1407876.0,1258899.0,1126307.0,2022,6.23,0.1180111776004254,0.0,-0.1058168475064564,-0.1053237789528787,1.781289118779376,2.4280760038346507,8.17
1308,亞聚,2348179.0,462232.0,422167.0,6521552.0,969456.0,1082981.0,769148.0,2022,0.78,0.1968470035717038,1.1,0.1171017560363749,-0.2897862474041557,0.9133227470188132,1.0983781220115478,0.76
5471,松翰,1027183.0,250254.0,264403.0,1804893.0,260396.0,254784.0,229282.0,2022,1.49,0.2436313685097981,3.06,-0.0215517903500821,-0.1000926274805324,1.0565385568262644,1.0751282188745332,0.56
3004,豐達科,497171.0,49597.0,73698.0,917373.0,181311.0,209199.0,197985.0,2022,0.94,0.0997584332151312,-0.62,0.1538130615351522,-0.0536044627364376,1.4859366493941166,1.742491528514337,1.04
2332,友訊,4157001.0,39694.0,-206764.0,2645927.0,1404034.0,1447895.0,1633066.0,2022,0.01,0.0095487107171732,-0.05,0.031239271983442,0.1278897986387135,-5.0,0.4411080352729452,0.0
3312,弘憶股,4762187.0,86855.0,46257.0,536853.0,1589595.0,1580078.0,1697903.0,2022,0.63,0.018238469005942,1.05,-0.0059870595969413,0.0745691035505842,0.5325772839790456,0.390082789950111,0.64
1714,和桐,5746607.0,110301.0,-427096.0,2539652.0,2338832.0,2042992.0,2081377.0,2022,0.07,0.0191941088019417,0.24,-0.1264904875596023,0.0187886198281734,-3.872095447910717,0.2497629876848007,0.11
6191,精成科,5775669.0,570094.0,941613.0,7323609.0,2054916.0,2046695.0,2232456.0,2022,1.19,0.0987061412279685,1.82,-0.0040006501482299,0.0907614471135171,1.651680249222058,1.544078152573355,1.54
2889,國票金,,453711.0,5819516.0,3864846.0,676630.0,579802.0,316239.0,2022,0.11,0.0,0.24,-0.1431033208696037,-0.4545741477262928,5.0,0.1227955025506897,0.13
1234,黑松,2002947.0,177048.0,-293478.0,13491379.0,952900.0,1074526.0,890678.0,2022,0.44,0.0883937518067128,0.61,0.127637737433099,-0.1710968371170171,-1.657618273010709,3.357140884228799,0.98
5521,工信,1132963.0,-17601.0,-26770.0,293552.0,526120.0,691127.0,297083.0,2022,-0.03,-0.0155353705284285,0.03,0.3136299703489698,-0.5701470207356969,1.520936310436907,0.059631080023125,-0.01
2748,雲品,336913.0,-31374.0,-10068.0,214137.0,166842.0,167123.0,175409.0,2022,-0.35,-0.0931219632368,-0.99,0.001684228191942,0.0495802492774781,0.3209026582520558,0.2366609712806661,0.49
5608,四維航,1903931.0,666573.0,1247920.0,2603991.0,680732.0,620091.0,607207.0,2022,2.12,0.3501035489206279,3.01,-0.0890820469729644,-0.02077759554646,1.872143036096572,0.7908445757259076,1.84
1604,聲寶,2414212.0,208324.0,-45200.0,4638104.0,845180.0,714628.0,597829.0,2022,0.53,0.086290682011356,3.24,-0.1544665041766251,-0.1634402794181028,-0.2169697202434669,1.197857438016529,0.6
2105,正新,24058036.0,1158318.0,3807266.0,54657312.0,8594207.0,9059420.0,8874713.0,2022,0.36,0.0481468229576179,0.29,0.0541309977755946,-0.0203883913098189,3.2868918552590918,1.686217394838767,0.46
6281,全國電,6010618.0,182037.0,632688.0,1126609.0,2337918.0,1961170.0,1574926.0,2022,1.83,0.0302859040451414,1.5,-0.1611467981340663,-0.1969457007806564,3.47560111405923,1.1360048964989429,1.55
2102,泰豐,386067.0,-147861.0,-129502.0,509986.0,184842.0,185894.0,154501.0,2022,-0.32,-0.3829931074139981,-0.98,0.0056913472046395,-0.168875810946023,0.8758360893000859,0.1077444619938934,-0.27
2313,華通,16332573.0,1440222.0,4882018.0,20920240.0,6888468.0,7188397.0,7614847.0,2022,1.21,0.0881809620566214,1.31,0.0435407408439727,0.0593247701817247,3.3897676885924533,1.7553178725053082,2.11
4739,康普,2807266.0,205823.0,315844.0,1255661.0,797698.0,680910.0,723925.0,2022,1.8,0.0733179541945793,1.42,-0.1464062840824472,0.0631728128533872,1.534541815054683,1.173193695558132,1.03
6209,今國光,935511.0,11350.0,161101.0,608138.0,293524.0,300256.0,296108.0,2022,0.06,0.012132406780893,-0.37,0.0229350921900763,-0.0138148779707982,5.0,0.3490460234427642,0.2
8473,山林水,1099665.0,39855.0,-27730.0,504611.0,328329.0,459949.0,131477.0,2022,0.13,0.0362428557788053,0.35,0.4008783872274457,-0.7141487425779816,-0.6957721741312257,0.3498189244723714,-1.92
5244,弘凱,231943.0,40015.0,105723.0,532215.0,62184.0,68785.0,62912.0,2022,0.59,0.1725208348602889,0.0,0.1061527080921136,-0.0853819873518936,2.642084218418093,0.7833130470489711,0.4
2480,敦陽科,1642324.0,170574.0,34966.0,1507849.0,512430.0,576222.0,565423.0,2022,1.61,0.1038613574422586,1.29,0.1244891985246765,-0.0187410407794218,0.2049902095278295,1.417680281082321,1.71
2442,新美齊,454858.0,71755.0,350878.0,1273569.0,9867.0,9811.0,10105.0,2022,0.31,0.1577525293608115,0.16,-0.0056754839363535,0.0299663642849863,4.889944951571319,0.5022367747537853,-0.14
1735,日勝化,817897.0,17175.0,3971.0,373824.0,229032.0,242407.0,237879.0,2022,0.17,0.0209989766437583,-0.03,0.0583979531244542,-0.0186793285672443,0.2312081513828238,0.3761258904495512,0.04
6464,台數科,1083641.0,252933.0,446947.0,3245296.0,345552.0,346762.0,360000.0,2022,1.85,0.2334103268517894,1.69,0.0035016437468167,0.0381760400505246,1.7670568885831426,2.4657849408607504,1.61
1504,東元,14543585.0,1171225.0,433459.0,29209227.0,5228346.0,4690410.0,4857361.0,2022,0.48,0.0805320696375756,0.75,-0.1028883704330203,0.0355941165058064,0.3700902900808982,1.3656851240552748,0.51
2347,聯強,103353405.0,2443896.0,-11645730.0,37561111.0,32768594.0,35920894.0,40305498.0,2022,1.42,0.0236460134042027,5.01,0.0961988176850066,0.1220627749409577,-4.76523141737619,2.251936722209998,5.01
2034,允強,4967150.0,372212.0,-441419.0,2577887.0,1667173.0,1301373.0,1385638.0,2022,0.83,0.0749347211177435,0.73,-0.2194133422266315,0.0647508439163868,-1.1859343599883938,0.5788393291187133,0.6
3296,勝德,745659.0,14255.0,-109853.0,196187.0,267669.0,265384.0,202725.0,2022,0.14,0.019117317701523,-0.32,-0.0085366628186305,-0.2361069243059114,-5.0,0.2028309299411524,0.28
3043,科風,305772.0,51770.0,-440.0,-1682400.0,86016.0,148084.0,129340.0,2022,0.27,0.1693091584579359,-0.11,0.7215866815476191,-0.1265768077577591,-0.0084991307707166,-0.8633089095183092,-0.14
1473,台南,1682847.0,59362.0,562758.0,1143606.0,787362.0,707355.0,391158.0,2022,0.41,0.0352747457136626,-0.21,-0.1016139971194952,-0.4470131687766397,5.0,0.7771517497035408,0.61
2904,匯僑,129080.0,21834.0,65665.0,281584.0,41951.0,43916.0,39685.0,2022,0.31,0.1691509141617601,0.02,0.0468403613739838,-0.0963430184898442,3.0074654209031784,0.4078894000672128,0.51
4106,雃博,680136.0,51554.0,-13394.0,983845.0,219580.0,260700.0,211284.0,2022,0.52,0.0757995459731583,0.31,0.1872665998724838,-0.1895512082853855,-0.2598052527446949,0.9749572893502828,0.59
6834,天二科技,312745.0,47941.0,73820.0,251501.0,86426.0,75439.0,76272.0,2022,0.6,0.1532910198404451,0.0,-0.1271260963136093,0.0110420339612136,1.5398093489914686,0.3150571673028332,1.61
1532,勤美,3040393.0,90582.0,-30363.0,7113815.0,1127279.0,1202021.0,1158278.0,2022,0.25,0.0297928590152654,0.79,0.0663030181525603,-0.0363912111352463,-0.3351990461681128,1.8913578861757925,0.52
2015,豐興,10858158.0,905132.0,-236695.0,14394111.0,3274243.0,2855817.0,2708776.0,2022,1.55,0.0833596269275138,1.93,-0.1277932028868963,-0.0514882431192195,-0.2615032945470937,2.474918474812732,1.01
1232,大統益,5934955.0,385658.0,-323866.0,3135006.0,1798053.0,2186695.0,2070078.0,2022,2.36,0.064980779129749,0.85,0.2161460201673699,-0.0533302541049391,-0.8397751375571102,1.959686175768824,0.78
2642,宅配通,1140680.0,70563.0,91703.0,483478.0,379005.0,401898.0,366112.0,2022,0.74,0.0618604691938142,0.6,0.0604028970594054,-0.0890424933689643,1.2995904369145304,0.5064346842364377,0.34
3017,奇鋐,13764052.0,1199057.0,1607557.0,9741249.0,4852129.0,4978025.0,5052491.0,2022,3.1,0.0871151169728216,2.42,0.0259465484120475,0.0149589445613471,1.3406843878147578,2.7571385590165693,3.51
2014,中鴻,16030903.0,679746.0,32635.0,4375691.0,2890631.0,2303077.0,2685243.0,2022,0.47,0.0424022277472454,1.02,-0.2032615024193679,0.1659371354062413,0.0480105804226873,0.3048105652461881,-0.78
5388,中磊,15215563.0,445062.0,-140905.0,4236006.0,6006754.0,5733889.0,6473690.0,2022,1.8,0.0292504457442685,0.73,-0.0454263650550696,0.1290225534536855,-0.3165963393864225,1.678358634144486,2.09
1583,程泰,1522596.0,280936.0,176848.0,3480767.0,596528.0,615406.0,742068.0,2022,2.02,0.1845111900990151,-0.31,0.0316464608534721,0.2058185978037263,0.629495685850158,3.152857236024507,2.19
8039,台虹,2305050.0,225593.0,296727.0,4675071.0,700704.0,801306.0,869994.0,2022,1.07,0.0978690267022407,1.18,0.1435727496917385,0.085720061998787,1.3153200675552876,2.235595689932608,1.23
2504,國產,5253177.0,733369.0,424692.0,9036120.0,1832273.0,1819642.0,1750617.0,2022,0.6,0.1396048524540482,0.65,-0.0068936233847248,-0.0379332857781915,0.5790972893591084,0.7657728813559322,0.57
2360,致茂,4935863.0,1685721.0,1141535.0,9709303.0,2056033.0,2311564.0,2292980.0,2022,3.95,0.3415250787957445,1.89,0.124283511013685,-0.0080395783980024,0.6771790824222989,2.29813059336737,4.11
9942,茂順,960920.0,125394.0,160550.0,2208631.0,349111.0,352730.0,389221.0,2022,1.49,0.1304936935436873,1.77,0.0103663304794177,0.1034530660845405,1.2803642917523963,2.65583991592243,2.5
1325,恆大,150525.0,2919.0,-29624.0,1918507.0,50686.0,44949.0,41385.0,2022,0.03,0.0193921275535625,-0.29,-0.1131870733535888,-0.0792898618434225,-5.0,2.2496247707583854,0.28
6776,展碁國際,6066121.0,118592.0,-253388.0,424539.0,1756354.0,1992711.0,1861803.0,2022,1.26,0.0195498902840876,1.04,0.1345725292281625,-0.0656934196679799,-2.1366365353480843,0.5203869999779361,1.29
1472,三洋實業,253745.0,7937.0,28168.0,-17706.0,63099.0,40293.0,129228.0,2022,0.32,0.0312794340775187,0.1,-0.3614320353729853,2.2072072072072078,3.548947965226156,-0.0708577282786606,-0.43
6477,安集,635215.0,26888.0,434834.0,622649.0,265651.0,360067.0,403208.0,2022,0.22,0.0423289752288595,0.4,0.3554136818607873,0.1198138124293535,5.0,0.529555297007304,0.83
5285,界霖,1682483.0,172223.0,143855.0,1225273.0,557922.0,547000.0,500398.0,2022,1.69,0.1023624012842923,1.11,-0.0195762131624134,-0.0851956124314442,0.8352833245269214,1.2007665553714246,1.02
2457,飛宏,3391967.0,69980.0,-411312.0,516430.0,1180373.0,1346161.0,1277196.0,2022,0.18,0.020631096941686,-0.04,0.1404539073665698,-0.051230870601659,-5.0,0.1376381765440219,0.07
3532,台勝科,4050051.0,1279772.0,7720249.0,12685035.0,1382833.0,1394766.0,1426670.0,2022,3.3,0.3159891072976611,1.1,0.0086293861948623,0.0228740878398239,5.0,3.2706176615960416,3.99
2348,海悅,1240036.0,188609.0,-85690.0,2472162.0,341010.0,417930.0,357168.0,2022,1.05,0.1520996164627478,3.3,0.2255652326911235,-0.1453879836336228,-0.4543261456240158,1.6805070556957775,1.43
2002,中鋼,133637840.0,11028380.0,-2550280.0,137270943.0,39157604.0,36270317.0,29912530.0,2022,0.65,0.0825243808190853,1.28,-0.0737350273014662,-0.1752889835509296,-0.2312470190544758,0.8702835245942641,0.13
1220,台榮,834118.0,19268.0,-217738.0,440482.0,294528.0,314062.0,294321.0,2022,0.1,0.0230998491820102,0.16,0.0663230660582354,-0.062857015493756,-5.0,0.2487504087184228,-0.09
6277,宏正,1289622.0,162091.0,69651.0,3350777.0,397421.0,460459.0,509989.0,2022,1.35,0.1256887677164316,1.21,0.1586176875404168,0.1075665803035665,0.429703068029687,2.804675775145621,1.71
8215,明基材,4111680.0,259516.0,-78751.0,2007586.0,1271899.0,1264800.0,1110000.0,2022,0.82,0.0631167795159156,0.83,-0.0055814180213994,-0.1223908918406072,-0.303453351623792,0.6260510268200309,1.66
2892,第一金,,5291499.0,-22891052.0,50012477.0,7321542.0,7045774.0,5457385.0,2022,0.39,0.0,0.42,-0.037665289634342,-0.2254385394706103,-4.3260051641321295,0.3782107250545495,0.47
6592,和潤企業,5462843.0,1019151.0,-9477409.0,9386379.0,1967486.0,1976961.0,1969735.0,2022,1.78,0.1865605509805059,1.47,0.004815790302955,-0.0036551049818382,-5.0,1.822596448468778,1.77
6414,樺漢,26839352.0,1092726.0,2324661.0,3359679.0,8736338.0,9440493.0,10995437.0,2022,4.17,0.0407135760952798,3.78,0.080600704780424,0.1647100421556373,2.1273960718423464,3.168402538736479,6.15
3712,永崴投控,3101680.0,115041.0,621459.0,549486.0,637229.0,815793.0,1062619.0,2022,0.38,0.037089899667277,0.43,0.2802195129223559,0.3025595953875555,5.0,0.2231486817242055,0.86
6269,台郡,7311166.0,288430.0,3317411.0,18178078.0,3122711.0,4142926.0,4877585.0,2022,0.94,0.039450615674709,2.66,0.3267081071543283,0.1773285354360663,5.0,5.674600605417163,5.87
1213,大飲,92803.0,-17608.0,1615.0,-190663.0,29503.0,38696.0,31847.0,2022,-0.31,-0.1897352456278353,-0.72,0.3115954309731215,-0.1769950382468472,-0.0917196728759654,-0.3367259716085097,-0.3
9911,櫻花,1995151.0,201855.0,-32148.0,2855866.0,667660.0,647591.0,647120.0,2022,0.93,0.1011727934376896,1.03,-0.0300587125183476,-0.0007273109107446,-0.1592628371851081,1.29153875793004,1.15
3454,晶睿,2114773.0,144235.0,96635.0,1722591.0,850076.0,921507.0,795719.0,2022,1.57,0.0682035376846593,-0.25,0.0840289574108668,-0.1365024899431041,0.6699830138315943,1.9898726895304149,2.56
1235,興泰,5894.0,22096.0,-39638.0,727591.0,3274.0,6974.0,29265.0,2022,0.22,3.7488971835765184,1.2,1.1301160659743434,3.1963005448809865,-1.7938993482983343,0.5444850377013407,0.93
1730,花仙子,615277.0,59376.0,80062.0,864453.0,204056.0,266545.0,240248.0,2022,0.87,0.09650287594043,1.2,0.3062345630611205,-0.0986587630606464,1.3483899218539477,1.367072092659159,1.06
