year,symbol,name,q2_eps,q2_rev,q2_margin,ly_q3_eps,target_eps,rev_m7,rev_m8,rev_m9,rev_yoy_m7
2023,8341,日友,0.38,801238.0,0.05292809377488337,1.69,1.02,260653.0,287563.0,244272.0,-0.10636116787119954
2023,2397,友通,0.85,3761152.0,0.02642142620133406,1.69,0.47,1189723.0,1420393.0,1311308.0,-0.18224846051643062
2023,2515,中工,0.11,4846994.0,0.034480752400353705,0.06,0.1,1594613.0,1733638.0,1656859.0,0.3080376478154161
2023,2010,春源,0.31,5372598.0,0.037490986669763866,0.12,0.32,2039040.0,1822688.0,1777136.0,-0.007220515417236784
2023,2034,允強,0.46,3814535.0,0.05378322652695545,0.6,-0.42,1404962.0,1490669.0,1171231.0,-0.15727881869488047
2023,4904,遠傳,0.84,21698786.0,0.12845382225530957,0.75,0.87,7191825.0,7448869.0,8579190.0,0.05808096634920523
2023,2419,仲琦,0.11,2806236.0,0.028211098425079004,0.33,-0.08,509027.0,471028.0,598519.0,-0.45720056175162427
2023,2450,神腦,0.66,7058745.0,0.02395397482130322,0.78,0.82,2364464.0,2467292.0,2809253.0,-0.012239724651103678
2023,3708,上緯投控,7.11,1718356.0,0.40832574856432546,6.62,5.65,607258.0,628832.0,686591.0,-0.10614013653906729
2023,1232,大統益,1.61,5661485.0,0.047894501177694546,0.78,1.69,1761631.0,2202657.0,1874068.0,-0.0202563550685102
2023,5306,桂盟,1.75,1234184.0,0.17800992396595644,4.81,1.26,405342.0,400008.0,352499.0,-0.36736780168653227
2023,3010,華立,2.93,16167074.0,0.04550545138842069,3.12,3.01,5854910.0,6517958.0,6646333.0,-0.09561077949663288
2023,3032,偉訓,1.75,2198470.0,0.11061601932252885,0.89,1.61,674433.0,692758.0,706374.0,0.34777430281472
2023,1108,幸福,0.38,1322108.0,0.11469562244536755,0.33,0.47,441143.0,430420.0,404171.0,0.3503371687619188
2023,3037,欣興,1.57,25234907.0,0.09787161093956083,5.81,1.7,8568959.0,9217841.0,8758856.0,-0.27254034219886414
2023,8105,凌巨,0.15,2349591.0,0.027725676511358786,0.61,0.29,722831.0,731544.0,706549.0,-0.18895395480194288
2023,1323,永裕,0.22,846863.0,0.05280310983004335,0.55,0.19,261881.0,316094.0,278061.0,-0.1865710815755388
2023,3229,晟鈦,-0.24,226304.0,-0.06656974688914027,-0.09,0.01,65180.0,83022.0,75885.0,-0.2982116132088677
2023,9924,福興,1.2,2110133.0,0.10710462326308341,2.02,2.14,636773.0,914124.0,1117430.0,-0.35848685940413716
2023,5471,松翰,0.45,662960.0,0.11232050199107035,0.56,0.36,221329.0,230340.0,246632.0,-0.15002918631622608
2023,1776,展宇,-0.05,242907.0,-0.02063752794279292,0.0,0.09,101861.0,101916.0,109181.0,0.007477375006181619
2023,1708,東鹼,-0.37,1408096.0,-0.06572066109128923,1.71,0.42,449136.0,494044.0,449308.0,-0.34080681948272673
2023,6715,嘉基,1.44,583214.0,0.15112463006717947,3.27,2.26,201008.0,216598.0,204781.0,-0.3166038261862911
2023,1526,日馳,0.39,272590.0,0.08740599435048975,1.8,0.09,90585.0,84974.0,55961.0,-0.5197206920136367
2023,1453,大將,0.12,172.0,72.5,0.01,-0.08,57.0,57.0,57.0,-0.9981182529464198
2023,2524,京城,-0.04,479633.0,-0.02643896479183042,0.21,0.56,50137.0,401387.0,448000.0,-0.6302526585937845
2023,2801,彰銀,0.32,,,0.3,0.29,3480273.0,3090445.0,3083630.0,-0.01961738217246456
2023,9912,偉聯,-0.15,124541.0,-0.11068644060991963,0.02,-0.08,36000.0,47344.0,51022.0,-0.05352823640761384
2023,2731,雄獅,2.46,5504312.0,0.04215803900650981,-2.36,2.86,2288122.0,2155197.0,2208064.0,10.580268032471608
2023,6698,旭暉應材,-0.36,274768.0,-0.05260073953298783,-0.25,0.15,89328.0,80202.0,82222.0,-0.022273786981600874
2023,4164,承業醫,0.58,886154.0,0.11326925116853279,0.63,0.26,226888.0,243833.0,266943.0,0.049309518744276915
2023,2543,皇昌,0.38,2695877.0,0.038794425710075055,-0.01,0.69,980518.0,972293.0,1106017.0,0.546951197386087
2023,2904,匯僑,0.29,108053.0,0.2083514571552849,0.51,0.19,35684.0,33882.0,38395.0,-0.14938857238206482
2023,2390,云辰,0.08,167604.0,0.08851817379060166,-1.97,0.29,55058.0,46336.0,52667.0,0.25967786217626054
2023,2352,佳世達,0.53,52111593.0,0.029443601925583048,3.24,0.61,15912605.0,16459381.0,17998260.0,-0.22001106314792884
2023,1216,統一,1.09,137398498.0,0.0768588824020478,0.97,0.98,54142903.0,57541764.0,53366181.0,0.14478081096711404
2023,9935,慶豐富,0.12,1017492.0,0.020074850711356944,0.62,0.49,459792.0,482037.0,382249.0,-0.026516145970070903
2023,5285,界霖,0.93,1257068.0,0.07538573887808774,1.02,0.46,458234.0,453706.0,413306.0,-0.17867730614673738
2023,2359,所羅門,1.97,1198647.0,0.2889074097711837,1.11,0.98,334374.0,286861.0,382561.0,0.07467378029183003
2023,6197,佳必琪,1.57,1063732.0,0.17873392922277415,1.8,1.47,411712.0,432102.0,487253.0,0.04998036285365992
2023,2430,燦坤,0.42,5100742.0,0.009653693521452369,1.05,0.43,1839652.0,1637033.0,1630497.0,-0.07612975801571376
2023,6164,華興,-0.06,202378.0,-0.03358072517763788,0.1,0.06,48219.0,67295.0,43969.0,-0.4642273803042256
2023,2402,毅嘉,0.4,2073061.0,0.05746430037514574,0.3,0.57,776515.0,794886.0,799507.0,0.2923586712845614
2023,9926,新海,0.79,558052.0,0.2545354196383133,0.84,0.67,172286.0,166126.0,166699.0,0.041802470778180334
2023,1760,寶齡富錦,0.21,470072.0,0.036683742065045356,0.91,0.09,114909.0,244031.0,115669.0,-0.2786176156695336
2023,1409,新纖,0.13,,,0.69,0.26,3338855.0,3764714.0,3829791.0,-0.18012194343356958
2023,2905,三商,-0.58,,,0.81,1.28,20627863.0,20009746.0,19245906.0,0.5124085706361008
2023,2891,中信金,0.82,,,0.41,0.96,18037055.0,13503419.0,12852866.0,0.1579808629752717
2023,3021,鴻名,0.5,686802.0,0.07037253822790265,0.56,0.1,227026.0,281277.0,262356.0,-0.3630058192714968
2023,3034,聯詠,11.29,30299029.0,0.22680261469765253,7.07,10.46,9675040.0,9694234.0,9560688.0,0.4091808884109589
2023,2380,虹光,-0.2,500890.0,-0.09188644213300326,0.28,-1.27,139237.0,125584.0,119066.0,-0.33766054609456764
2023,3046,建碁,0.84,1549038.0,0.0399144501296934,0.66,0.94,499860.0,626337.0,549330.0,0.6429846272174178
2023,5519,隆大,0.83,872896.0,0.20934567233668158,2.05,0.23,81182.0,169170.0,166834.0,-0.7033678141179995
2023,1457,宜進,-0.19,725572.0,-0.15729107517930682,0.15,0.25,217794.0,315028.0,313769.0,-0.2973117724492166
2023,1611,中電,0.12,310177.0,0.12173049581368058,0.05,0.13,113985.0,119925.0,106450.0,-0.101383578383066
2023,6792,詠業,1.11,361574.0,0.14368013186788872,1.03,1.61,133907.0,138229.0,140673.0,0.17496292786508372
2023,3494,誠研,-0.3,180716.0,-0.37486442816352733,-0.13,-0.12,55616.0,59578.0,61969.0,-0.006129487660608612
2023,2020,美亞,0.69,2085945.0,0.07434807725035895,-0.17,1.45,608936.0,610953.0,599194.0,0.27822197219522526
2023,6139,亞翔,2.07,10016108.0,0.056334356618359144,1.17,4.36,4000024.0,4139571.0,6468010.0,0.3041271464173887
2023,2867,三商壽,-0.36,31171164.0,-0.05528166994341308,0.41,0.6,14587040.0,9991845.0,9704224.0,0.5364811360512554
2023,6669,緯穎,14.96,56308196.0,0.04645085770462261,24.69,14.96,17659345.0,19450877.0,15707027.0,-0.19078026248102775
2023,6477,安集,0.76,514079.0,0.18742644612987497,0.83,0.39,99553.0,79120.0,76698.0,-0.6252489168119073
2023,6589,台康生技,-0.64,138314.0,-1.4030177711583787,-0.09,-0.36,62417.0,63085.0,85949.0,-0.5311680800402605
2023,6776,展碁國際,1.28,6069663.0,0.017842176740290195,1.29,1.23,1797122.0,1906313.0,1843189.0,0.02321172155499407
2023,8478,東哥遊艇,5.68,1452152.0,0.34412237837361376,4.72,4.84,398478.0,230754.0,1019826.0,0.3436311402443959
2023,2345,智邦,4.02,20119767.0,0.11157664002769019,4.42,4.28,7510271.0,7401293.0,7515166.0,0.09783409971862245
2023,1217,愛之味,0.04,1159575.0,0.022233145764612036,0.52,0.19,482203.0,657803.0,485332.0,-0.05946111475205196
2023,2881,富邦金,2.05,,,0.89,1.76,24988120.0,12971124.0,17370014.0,0.06844355484873632
2023,1612,宏泰,0.55,1452247.0,0.11842338114659559,0.25,0.38,499259.0,677991.0,459278.0,-0.008417130588662891
2023,6689,伊雲谷,0.73,2395493.0,0.020804485757211562,1.14,0.7,768978.0,834245.0,867168.0,0.12250876939448485
2023,2025,千興,1.3,26918.0,13.655026376402407,1.34,-0.01,271.0,43613.0,231706.0,-0.9947196134211449
2023,3583,辛耘,1.92,1611286.0,0.09580173848714629,1.89,2.09,559721.0,560117.0,622528.0,0.13331605514711087
2023,3543,州巧,0.25,849280.0,0.019361105877920122,0.36,0.76,292008.0,291013.0,282870.0,0.03883795639134657
2023,3376,新日興,1.05,2343895.0,0.0842337220737277,3.9,1.6,911002.0,1000492.0,940171.0,-0.23094611991642577
2023,2608,嘉里大榮,1.8,2918885.0,0.3020492414055367,0.65,0.61,1006987.0,1072316.0,1007775.0,-0.05085664357086106
2023,2455,全新,0.58,594323.0,0.17862172589652428,0.58,0.78,224340.0,257156.0,286930.0,0.1755951601154948
2023,2436,偉詮電,0.4,708920.0,0.11429780511200135,-0.15,0.46,243729.0,292917.0,285024.0,0.2685365422049195
2023,2412,中華電,1.28,53463651.0,0.1909089411046769,1.21,1.17,17520419.0,17636472.0,18501054.0,0.019539128126351946
2023,1817,凱撒衛,0.64,651780.0,0.07100095124121636,1.14,0.82,205272.0,218924.0,206731.0,-0.06828373790373832
2023,1308,亞聚,0.21,1659326.0,0.0773344116828158,0.76,0.28,559778.0,679172.0,572692.0,-0.4225854499843211
2023,3008,大立光,27.69,8194353.0,0.45103902651008565,61.01,44.6,3489070.0,4545358.0,5572471.0,-0.1019883006016481
2023,1528,恩德,0.1,952432.0,0.016260478438355704,0.28,0.08,310373.0,340123.0,290165.0,0.08054296437100938
2023,1537,廣隆,2.07,1609586.0,0.1049816536674648,3.09,2.21,515802.0,574790.0,534044.0,-0.2655082113813034
2023,9955,佳龍,-0.02,339911.0,-0.0067900126797897096,-0.28,-0.2,90561.0,82315.0,89272.0,0.05764671532846721
2023,1419,新紡,0.56,683000.0,0.24550219619326502,0.88,0.97,216163.0,266298.0,334093.0,-0.20057766485822803
2023,6282,康舒,0.03,4933781.0,0.0057088062887266375,0.75,0.11,2678261.0,3386030.0,3719363.0,0.29844250564316566
2023,2015,豐興,1.06,8998152.0,0.06835014567435625,1.01,0.91,2813757.0,2656385.0,2593196.0,-0.1406389202023185
2023,3702,大聯大,1.14,156689628.0,0.014889996420184239,1.64,0.95,53195403.0,63236032.0,70923189.0,-0.019734468819702533
2023,2208,台船,-1.03,5592723.0,-0.1718529596405901,-1.4,-1.0,2250202.0,1702276.0,1600377.0,0.43061989235074893
2023,2615,萬海,-0.84,24470250.0,-0.0955544794188862,7.97,0.91,8235347.0,8569714.0,8242483.0,-0.655461413534353
2023,1735,日勝化,0.01,549221.0,0.002552706469708915,0.04,0.3,191715.0,229340.0,208998.0,-0.1629335638688043
2023,2302,麗正,0.25,214285.0,0.19306531021770074,0.33,0.17,70035.0,64704.0,56150.0,-0.14329227268835087
2023,2101,南港,0.13,2053439.0,0.0504022763763618,-0.1,-0.01,708674.0,690615.0,719111.0,0.07381681864603507
2023,5484,慧友,-0.22,90408.0,-0.1629833643040439,0.04,-0.23,31300.0,25642.0,30646.0,0.042464612822647796
2023,3557,嘉威,0.64,983654.0,0.0522714287747521,1.18,1.14,330540.0,329667.0,408338.0,-0.07953985346822501
2023,4952,凌通,0.61,625360.0,0.10641550466931048,1.07,0.5,203493.0,203693.0,180471.0,-0.17119234293860097
2023,1517,利奇,-0.18,428522.0,-0.07940315783086983,1.07,-0.15,170702.0,146450.0,121960.0,-0.7070981955950282
2023,4934,太極,0.29,711612.0,0.04520721966464871,0.11,0.44,280793.0,254671.0,113743.0,0.398956734889097
2023,2913,農林,-0.07,90324.0,-0.5950467206943891,-0.05,-0.05,34285.0,34519.0,32912.0,-0.05292671473163724
2023,6756,威鋒電子,1.15,591791.0,0.13413012364162347,2.01,1.12,198753.0,172422.0,186446.0,-0.06798124267291916
2023,1723,中碳,2.08,2293761.0,0.21007245305853575,1.94,1.45,642568.0,666121.0,530119.0,-0.3340449920301135
2023,2706,第一店,0.16,86039.0,0.9025209498018341,0.23,0.25,28926.0,28888.0,28071.0,0.19553626782393052
2023,6117,迎廣,-0.09,529658.0,-0.015002133452152143,0.74,0.71,202792.0,246764.0,201649.0,-0.13341566494169133
2023,4438,廣越,2.48,4753159.0,0.06319797002372528,8.94,6.28,2091788.0,2189079.0,2232541.0,-0.15436777733847884
2023,2534,宏盛,-0.12,382267.0,-0.14867357109036355,0.51,0.19,153477.0,191874.0,164687.0,-0.6702914974016796
2023,2454,聯發科,10.07,98135284.0,0.16323205423240025,19.55,11.64,31763135.0,42256360.0,36078033.0,-0.2232132476611024
2023,9902,台火,0.07,26407.0,0.2759116900821752,-0.07,0.01,1155.0,1091.0,36696.0,-0.9380597415133801
2023,2356,英業達,0.38,130651347.0,0.01053960048341484,0.49,0.53,41832938.0,46478885.0,47528852.0,-0.11200696657283848
2023,6790,永豐實,0.84,2491704.0,0.0909538211601378,0.57,1.11,795959.0,873455.0,904860.0,0.024987283579398722
2023,3450,聯鈞,-0.09,1291364.0,0.03965961572414904,0.6,-0.14,447756.0,469761.0,489071.0,-0.29802304617072983
2023,8210,勤誠,2.07,2513805.0,0.1077446341303323,3.65,2.09,711915.0,740092.0,905403.0,-0.302529611740847
2023,6446,藥華藥,-0.54,1264835.0,-0.1603015413077595,-1.44,0.67,445805.0,458657.0,401815.0,0.2792512819629889
2023,3321,同泰,-1.15,420381.0,-0.04539929254652327,-0.42,-0.58,152270.0,136819.0,136725.0,0.22388779488003863
2023,8016,矽創,4.93,4409563.0,0.1631436040260679,6.08,4.51,1378595.0,1390834.0,1432119.0,0.027854924752187316
2023,2007,燁興,-0.58,1333922.0,-0.22788963672538573,-0.51,-0.45,310963.0,399105.0,380418.0,-0.3543287957941247
2023,2395,研華,3.17,17028135.0,0.17651921364259798,4.1,3.01,4824713.0,5084168.0,5097469.0,-0.19159581608774778
2023,6166,凌華,0.3,2939540.0,0.017905522632792888,1.06,0.49,869638.0,895256.0,906965.0,-0.09881138664649369
2023,2911,麗嬰房,-0.8,695054.0,-0.22095981031689624,-0.91,-0.52,210090.0,218354.0,233045.0,-0.21221666010461782
2023,4576,大銀微系統,-0.15,561765.0,-0.014692976600535812,0.56,0.14,140243.0,182936.0,186295.0,-0.5100458710788612
2023,1312,國喬,-0.76,3887038.0,-0.17800211883701678,-0.69,-0.22,1226678.0,1284350.0,1366098.0,-0.11266281160799929
2023,1225,福懋油,0.18,3482609.0,0.0138557041574291,-0.05,0.54,1215578.0,1232824.0,1184327.0,-0.0657212008113216
2023,1444,力麗,-0.04,2215512.0,-0.023229844839477286,0.21,0.16,654087.0,745675.0,683136.0,-0.4182304461596754
2023,2337,旺宏,0.04,7428887.0,0.009557690135817115,1.35,-0.22,2181288.0,2600799.0,2501015.0,-0.3947705759158817
2023,1906,寶隆,0.51,906991.0,0.0852191477092937,0.38,0.16,280435.0,285334.0,251120.0,-0.30156654712094044
2023,4564,元翎,-0.53,357924.0,-0.2987449849688761,-0.02,-0.29,119194.0,113913.0,94473.0,-0.21820006427873362
2023,2472,立隆電,1.35,2275971.0,0.1365729176689861,2.4,1.7,734098.0,762424.0,746990.0,-0.1666774507366655
2023,1416,廣豐,0.01,63124.0,0.08606869019707243,0.38,0.64,23230.0,21351.0,25319.0,0.03469778629014297
2023,6491,晶碩,5.23,1615297.0,0.23063808079876333,6.02,5.25,496021.0,590954.0,590171.0,0.08337956430764937
2023,1516,川飛,-0.03,40136.0,-0.026933426350408612,0.41,0.2,53983.0,60030.0,95771.0,-0.7523272512054908
2023,1773,勝一,1.64,2331774.0,0.17625721875276076,1.9,1.55,772362.0,874848.0,875068.0,-0.1421421732727043
2023,3054,立萬利,-0.12,10209.0,-0.8824566558918602,-0.15,-0.18,1799.0,2907.0,2400.0,-0.4027224435590969
2023,1604,聲寶,0.64,2444413.0,0.10204167626338102,0.6,0.55,827720.0,688324.0,601230.0,-0.020658321304337535
2023,2009,第一銅,-0.17,622570.0,-0.09635221742133415,0.49,0.21,204158.0,235734.0,232627.0,-0.24539641471077434
2023,8021,尖點,-0.86,612583.0,-0.20820525545109805,0.3,0.24,227029.0,239329.0,270458.0,-0.2011000186503482
2023,2344,華邦電,0.09,18810867.0,0.030284675342183855,0.67,-0.03,6314838.0,6424643.0,6766334.0,-0.1455849625590191
2023,2483,百容,0.35,486979.0,0.0779889892582637,0.42,0.19,142418.0,150737.0,143413.0,-0.2512394521700271
2023,2722,夏都,0.2,197193.0,0.11650514977712191,1.02,0.41,96447.0,86356.0,53683.0,-0.18754791047164965
2023,4555,氣立,0.13,388097.0,0.022172291978551754,0.68,-0.28,99769.0,106964.0,102528.0,-0.4603259605450346
2023,1734,杏輝,0.65,727589.0,0.13535801118488597,0.4,0.45,224786.0,227103.0,265696.0,0.16337420232999866
2023,5469,瀚宇博,1.51,10793800.0,0.10870647964572254,2.57,1.95,3968161.0,3960273.0,3839037.0,-0.05056607222582976
2023,1514,亞力,0.68,2273075.0,0.07322767616554667,0.47,0.62,575418.0,629670.0,777195.0,0.1555111983083557
2023,3016,嘉晶,0.16,1078687.0,0.040394479584902755,0.7,0.14,362032.0,351798.0,320557.0,-0.30453491521646836
2023,3454,晶睿,1.48,2560978.0,0.050272591174152996,2.56,1.68,1024364.0,721985.0,569328.0,0.2050263741124323
2023,1710,東聯,-0.09,5237553.0,-0.040774575455370096,-0.29,-0.17,1717466.0,1786506.0,1764907.0,0.5319376295036959
2023,5388,中磊,2.05,15666399.0,0.03365610693306101,2.09,2.53,4437995.0,5522105.0,5658434.0,-0.2611658476441685
2023,4915,致伸,1.55,16065380.0,0.04788146934588538,1.96,1.63,5014100.0,5197689.0,5511431.0,-0.3204087983484122
2023,3045,台灣大,1.08,43546319.0,0.08068452352999113,1.0,1.04,14274764.0,14561723.0,14350565.0,0.0703221126730782
2023,2506,太設,-0.24,196472.0,-0.42188708823649174,0.02,0.2,106539.0,55878.0,100015.0,0.6507693022823409
2023,4764,雙鍵,-0.31,589611.0,-0.04420372075826265,0.08,-0.13,185321.0,193602.0,198893.0,-0.1862141950669003
2023,6806,森崴能源,0.35,1899412.0,0.03977178200411496,0.11,0.56,848971.0,793668.0,1051286.0,6.20462163836486
2023,1402,遠東新,0.46,63316384.0,0.0667726065973698,0.46,0.39,20714646.0,21526874.0,23162130.0,-0.06457302052433667
2023,6133,金橋,0.16,245214.0,0.07468986273214417,0.49,0.14,95492.0,76080.0,88529.0,-0.3055935309345822
2023,1310,台苯,-0.57,2316728.0,-0.1307702069470391,-0.33,0.0,689103.0,814218.0,806466.0,-0.4757899060898936
2023,5007,三星,0.82,1608811.0,0.15489948788266614,0.91,0.95,556362.0,561835.0,572902.0,0.044544491923189655
2023,8261,富鼎,0.59,718793.0,0.09554489261859812,1.81,1.17,249174.0,282613.0,257955.0,-0.25393208636367715
2023,3051,力特,0.21,517417.0,0.06605117342491645,0.91,0.46,184992.0,175383.0,176645.0,-0.28048913297135836
2023,1314,中石化,-0.21,6963060.0,-0.1183170904745902,0.43,-0.15,2412106.0,2408787.0,2110222.0,0.04052790234997117
2023,1789,神隆,0.08,754901.0,0.07543770640123672,0.08,0.03,197135.0,183059.0,279394.0,-0.32233657839012186
2023,2364,倫飛,1.78,273972.0,0.15738469624633175,1.44,0.42,82344.0,84462.0,88310.0,0.0601913247241499
2023,6225,天瀚,0.02,12003.0,0.0459051903690744,-0.03,-0.02,3019.0,2020.0,5361.0,0.08558072635742531
2023,6116,彩晶,-0.26,3415758.0,-0.2142004790737517,-0.13,-0.38,1099426.0,1137458.0,1027036.0,-0.18906674809736868
2023,2023,燁輝,-0.08,18406557.0,-0.014756752172608923,-0.23,-0.02,5796473.0,6339079.0,6775027.0,-0.12941583402697032
2023,6257,矽格,1.13,3715734.0,0.17194314770648275,2.16,1.61,1386095.0,1362237.0,1384822.0,-0.16375468922886094
2023,8011,台通,0.0,413442.0,0.014018895032435022,-0.18,0.01,174635.0,183419.0,174953.0,0.3043364603250478
2023,3592,瑞鼎,5.55,4747930.0,0.088627043785397,7.21,5.82,1675954.0,1670527.0,1672486.0,0.20623169640704386
2023,1540,喬福,0.55,143395.0,0.3248300149935493,0.59,0.39,56479.0,31860.0,26831.0,0.15949497023198522
2023,1737,臺鹽,0.19,858801.0,-0.00813576136963045,0.81,0.76,269146.0,318789.0,332827.0,-0.11810925581273424
2023,2597,潤弘,1.96,5600703.0,0.0720996989127972,3.96,3.28,1853016.0,2012734.0,1938714.0,-0.021948696294732395
2023,6585,鼎基,1.33,654699.0,0.1405393929118572,0.92,2.03,209469.0,270723.0,248913.0,-0.17724944618140115
2023,8367,建新國際,0.61,531520.0,0.1070082028898254,1.39,0.64,181284.0,192013.0,194984.0,-0.16833427379952925
2023,3094,聯傑,0.24,69478.0,0.29284089927746915,0.23,0.13,16195.0,15810.0,14978.0,-0.40790435799941505
2023,1441,大東,-0.93,267372.0,-0.4055398471044088,-0.93,-2.22,119829.0,105790.0,74396.0,-0.15251108612166087
2023,9931,欣高,0.5,300523.0,0.18695740425857588,0.5,0.26,90192.0,91879.0,90501.0,0.04308001896677349
2023,2408,南亞科,-0.25,7027071.0,-0.10970061352731458,0.85,-0.81,2437193.0,2574894.0,2724287.0,-0.4456380491916896
2023,3036,文曄,0.79,117459847.0,0.008513241124858607,2.33,1.45,53994572.0,50372285.0,62892944.0,0.15332938897750137
2023,3311,閎暉,0.55,506366.0,0.07429013796344937,0.49,0.52,183861.0,184773.0,200073.0,0.06945672405770131
2023,3164,景岳,0.03,87931.0,0.001592157487120583,0.09,0.28,22104.0,32306.0,21954.0,0.2210130917527482
2023,2449,京元電子,1.27,8167308.0,0.1950976992663923,1.22,1.25,2855724.0,2879079.0,2858905.0,-0.10650651897151964
2023,2377,微星,2.34,41291791.0,0.04793054387008788,1.91,2.78,13914288.0,16893813.0,18110067.0,0.06938335962032371
2023,2313,華通,0.5,13863529.0,0.043275200708275646,2.11,1.41,6030466.0,6460694.0,7101338.0,-0.12455628740672087
2023,3481,群創,-0.6,55087258.0,-0.10382731338706312,-1.23,-0.22,18515094.0,19225047.0,19913527.0,0.17480196771826817
2023,6695,芯鼎,0.04,286291.0,0.015176865496994317,0.98,0.29,93365.0,100739.0,110305.0,-0.07149392366290752
2023,3027,盛達,0.31,598044.0,0.07465838633946666,0.17,0.95,118263.0,200926.0,148924.0,0.704004149676527
2023,2612,中航,0.25,981008.0,0.050455246032652126,0.97,0.33,365136.0,341309.0,341986.0,-0.08610445064048977
2023,6202,盛群,0.25,715722.0,0.0778402787674544,0.99,0.16,219789.0,213726.0,197769.0,-0.5562274619705456
2023,1752,南光,0.92,523777.0,0.17682143354901037,0.74,0.46,176193.0,193411.0,167453.0,-0.02596605671955332
2023,3049,精金,-0.13,461068.0,-0.2583848803213409,-0.1,-0.35,111170.0,88824.0,82351.0,-0.22273416907297228
2023,1609,大亞,0.65,6261828.0,0.08813895878328182,0.41,0.23,2121639.0,2347203.0,2174547.0,-0.008000931384719356
2023,1535,中宇,1.17,2490475.0,0.05822262821349341,1.04,0.96,707519.0,746573.0,749850.0,-0.017622613373025398
2023,2362,藍天,0.41,5893205.0,0.041308761531289,0.1,0.43,1490865.0,2122965.0,2617168.0,-0.13061390863796674
2023,2457,飛宏,0.31,3194220.0,0.03685938977277708,0.07,0.27,1347931.0,1103805.0,989990.0,0.14195343336386035
2023,2109,華豐,0.4,1211970.0,0.1183428632721932,0.5,0.44,412868.0,407247.0,343215.0,-0.1548613058599323
2023,1541,錩泰,-0.36,951353.0,-0.029757618885944543,1.24,0.93,231712.0,272639.0,245401.0,-0.04535266974291363
2023,3092,鴻碩,-0.01,553046.0,-0.008116865504858546,0.59,0.15,207198.0,183520.0,186592.0,-0.29865382206892355
2023,2105,正新,0.64,24623334.0,0.08497586070188545,0.46,0.61,8080314.0,8585085.0,8594397.0,-0.059795278377632766
2023,2231,為升,1.12,1028908.0,0.11796681530321466,1.04,0.88,373402.0,336271.0,355176.0,0.2667528352517716
2023,3694,海華,0.73,2541819.0,0.043829635391032955,1.28,0.87,840363.0,989596.0,827864.0,-0.14104403927412779
2023,2707,晶華,2.7,1598677.0,0.2331208868333003,2.06,2.3,541909.0,553655.0,530563.0,0.15552527656235338
2023,6224,聚鼎,0.45,716184.0,0.022502597097952482,0.5,0.68,256452.0,249452.0,253966.0,0.007761015730301857
2023,9925,新保,0.97,2016665.0,0.19793867598237685,0.54,0.51,635720.0,627665.0,641976.0,0.0069025376883626866
2023,1440,南紡,-0.04,5029275.0,-0.010321766059720338,0.18,-0.04,1467285.0,1590203.0,1477426.0,-0.15062064430305666
2023,1805,寶徠,-0.14,78972.0,-0.18006382008813251,-0.13,-0.21,62095.0,621.0,631.0,0.5697204105364275
2023,8033,雷虎,0.01,251754.0,0.003920493815391215,0.07,-0.07,65193.0,74793.0,92952.0,-0.2684314473595619
2023,1468,昶和,0.14,285937.0,0.11876042624773989,0.66,0.28,58616.0,91518.0,81874.0,-0.6145484674921582
2023,2107,厚生,0.75,420961.0,0.6030938733041779,0.94,0.65,89909.0,115631.0,91419.0,-0.22756600256020343
2023,3056,富華新,0.78,693413.0,0.27316620830587257,5.1,0.2,261906.0,388864.0,28919.0,1.3471223988672416
2023,1339,昭輝,1.64,485688.0,0.243203455716427,2.27,2.03,179866.0,203804.0,163839.0,0.0024075704715940116
2023,3305,昇貿,0.69,1539795.0,0.05849155244691664,0.42,0.58,524971.0,541955.0,545200.0,-0.2166307291705526
2023,9911,櫻花,0.89,1891310.0,0.10279647440134088,1.15,1.45,677489.0,706227.0,750342.0,0.014721564868346082
2023,9945,潤泰新,1.52,7034203.0,0.6915572382542841,-0.12,2.05,1665515.0,1870716.0,1802913.0,-0.41496338416835976
2023,3015,全漢,0.67,3393104.0,0.03668322574256492,1.71,1.9,1153939.0,1134397.0,1167968.0,-0.12348101256207733
2023,2374,佳能,0.21,1099486.0,0.045483980696434514,0.6,0.84,488264.0,582247.0,509842.0,0.058039351651209214
2023,6152,百一,0.05,660613.0,0.012517162090361527,0.56,0.13,156640.0,146800.0,127948.0,-0.5416639844568378
2023,2883,凱基金,0.4,,,0.4,0.44,6350571.0,2124677.0,751090.0,-0.19302657207162333
2023,1319,東陽,1.28,5551192.0,0.13676233861123882,1.19,1.65,1920265.0,2077579.0,2156228.0,0.03276200433592624
2023,6168,宏齊,0.25,473272.0,0.10828867965989959,0.48,0.21,167045.0,165617.0,162878.0,-0.06312394840157043
2023,2535,達欣工,1.14,3586418.0,0.10172740600788865,0.59,0.7,1101869.0,1289082.0,1375187.0,-0.16811885688055805
2023,2393,億光,1.05,4403475.0,0.10805125497476425,0.95,0.91,1414247.0,1598014.0,1512452.0,-0.13701018320990788
2023,9917,中保科,1.46,4270176.0,0.15304521406143448,1.44,1.48,1431195.0,1444404.0,1411681.0,0.1482722101428926
2023,2614,東森,0.11,1432931.0,0.029101889763010223,-0.04,0.05,494653.0,520365.0,474269.0,-0.08077224697928709
2023,1707,葡萄王,2.28,2664651.0,0.1816136522193713,2.46,2.48,793835.0,991411.0,765446.0,0.002301732802028278
