year,symbol,name,q2_rev,q2_margin,q2_eps,capital,rev_m7,rev_m8,rev_m9,ly_q3_eps,target_eps,est_q3_rev_t1,est_q3_rev_t2,est_q3_rev_t3
2022,3035,智原,3364742.0,0.20732585143229407,2.66,2485503.0,1090051.0,1086262.0,1067391.0,1.31,2.41,3270153.0,3264469.5,3243704.0
2022,1582,信錦,2803440.0,0.05445559740889764,1.22,1237242.0,962758.0,753559.0,740987.0,0.6,1.3,2888274.0,2574475.5,2457304.0
2022,2022,聚亨,2840785.0,-0.023934581462518284,-0.08,4797520.0,683525.0,833061.0,764039.0,0.23,-0.17,2050575.0,2274879.0,2280625.0
2022,1210,大成,27083656.0,0.02498591770623582,0.64,8947673.0,9161168.0,10578033.0,9702507.0,0.32,0.55,27483504.0,29608801.5,29441708.0
2022,2605,新興,995348.0,0.08468495440790558,0.1,5853533.0,283538.0,313492.0,389479.0,0.29,-0.17,850614.0,895545.0,986509.0
2022,2464,盟立,2674194.0,0.06950617644045272,0.94,1955312.0,951112.0,951871.0,909378.0,0.82,0.7,2853336.0,2854474.5,2812361.0
2022,3596,智易,10888197.0,0.03615851182707293,1.96,2203543.0,4183524.0,4077872.0,4522308.0,2.35,2.6,12550572.0,12392094.0,12783704.0
2022,6201,亞弘電,703135.0,0.09847184395599708,0.77,892000.0,227171.0,284184.0,242753.0,1.26,1.1,681513.0,767032.5,754108.0
2022,2405,輔信,496451.0,0.07661581908385721,0.11,3434273.0,145978.0,118183.0,149320.0,0.05,0.11,437934.0,396241.5,413481.0
2022,3038,全台,1197256.0,0.09772930768356976,0.79,1574076.0,426868.0,428169.0,421087.0,0.48,1.02,1280604.0,1282555.5,1276124.0
2022,2455,全新,736276.0,0.25050524531561535,0.99,1849059.0,190831.0,173020.0,158239.0,1.15,0.58,572493.0,545776.5,522090.0
2022,2440,太空梭,914564.0,-0.030365288815216867,-0.2,1391173.0,207441.0,228254.0,249138.0,0.16,0.03,622323.0,653542.5,684833.0
2022,5706,鳳凰,23621.0,-1.7948859066085263,-0.65,737670.0,9933.0,9731.0,19806.0,0.17,0.23,29799.0,29496.0,39470.0
2022,1597,直得,451641.0,0.20074351088585846,1.13,892619.0,147964.0,138345.0,134996.0,1.21,0.82,443892.0,429463.5,421305.0
2022,1537,廣隆,2025107.0,0.13080740918874903,3.23,820664.0,702257.0,707839.0,629208.0,0.66,3.09,2106771.0,2115144.0,2039304.0
2022,4555,氣立,487276.0,0.11493486237779,0.8,669926.0,184869.0,149859.0,135504.0,1.07,0.68,554607.0,502092.0,470232.0
2022,2363,矽統,60089.0,10.949158747857345,0.97,7495894.0,14579.0,11419.0,8902.0,0.64,-0.22,43737.0,38997.0,34900.0
2022,3591,艾笛森,469034.0,0.04329110469603483,0.13,1353617.0,147124.0,154570.0,152776.0,0.2,0.14,441372.0,452541.0,454470.0
2022,2344,華邦電,26646696.0,0.2182736651478292,1.29,39800002.0,7390832.0,7402743.0,7351855.0,1.12,0.67,22172496.0,22190362.5,22145430.0
2022,2012,春雨,2725987.0,0.06865256510761056,0.6,3021627.0,983848.0,878532.0,834565.0,0.91,0.38,2951544.0,2793570.0,2696945.0
2022,6438,迅得,1447091.0,0.11595124287277027,2.36,714317.0,480168.0,547588.0,575986.0,2.87,3.2,1440504.0,1541634.0,1603742.0
2022,3311,閎暉,547263.0,0.05766697182159218,0.46,680000.0,171920.0,179512.0,179665.0,0.2,0.49,515760.0,527148.0,531097.0
2022,2528,皇普,317479.0,0.15694581373886146,0.12,3799974.0,10.0,44.0,49.0,0.05,-0.03,30.0,81.0,103.0
2022,1439,雋揚,4273.0,4.865668148841563,0.23,920000.0,79269.0,15828.0,60889.0,0.5,0.75,237807.0,142645.5,155986.0
2022,8462,柏文,836106.0,0.005365348412761061,0.06,774504.0,293742.0,323006.0,302800.0,-3.44,0.03,881226.0,925122.0,919548.0
2022,1460,宏遠,2307704.0,0.017789976530785578,0.06,6946434.0,835539.0,925749.0,904656.0,0.11,-0.05,2506617.0,2641932.0,2665944.0
2022,1786,科妍,132210.0,0.29994705392935483,0.6,661904.0,58552.0,38740.0,67611.0,0.23,0.68,175656.0,145938.0,164903.0
2022,6756,威鋒電子,880765.0,0.289634579030729,3.72,685124.0,213250.0,206136.0,186841.0,3.56,2.01,639750.0,629079.0,606227.0
2022,2030,彰源,4468695.0,0.08109817295653429,1.29,2805260.0,1330411.0,1401283.0,1351359.0,1.29,0.02,3991233.0,4097541.0,4083053.0
2022,2496,卓越,155352.0,0.07284103197898965,0.59,191004.0,63384.0,71933.0,63407.0,1.23,1.68,190152.0,202975.5,198724.0
2022,3034,聯詠,31461142.0,0.26975292250993305,13.95,6085115.0,6865719.0,6527191.0,6170776.0,20.16,7.07,20597157.0,20089365.0,19563686.0
2022,6189,豐藝,7723232.0,0.03397839142990914,1.26,2004067.0,1811874.0,1952572.0,2195935.0,1.29,0.96,5435622.0,5646669.0,5960381.0
2022,8101,華冠,73835.0,0.9897880409020112,0.36,2080888.0,14743.0,17866.0,22742.0,-0.3,-1.36,44229.0,48913.5,55351.0
2022,1103,嘉泥,514786.0,-0.8144393981188299,-0.62,7747805.0,178825.0,182371.0,205264.0,1.38,0.41,536475.0,541794.0,566460.0
2022,3047,訊舟,1497096.0,0.051495027706974034,0.47,1907282.0,467344.0,516192.0,635049.0,0.06,0.64,1402032.0,1475304.0,1618585.0
2022,3021,鴻名,890341.0,0.04486483268770056,0.43,957900.0,356402.0,393648.0,353579.0,0.68,0.56,1069206.0,1125075.0,1103629.0
2022,1305,華夏,4839691.0,-0.017931103452679106,-0.16,5810505.0,1560080.0,1190704.0,1232717.0,0.86,-1.17,4680240.0,4126176.0,3983501.0
2022,2312,金寶,41486120.0,0.0035388462454430543,0.17,14930462.0,15370766.0,16484774.0,18919213.0,0.04,0.3,46112298.0,47783310.0,50774753.0
2022,2352,佳世達,62794095.0,0.026729153433933558,0.5,19667820.0,20401065.0,19898793.0,19570411.0,0.71,3.24,61203195.0,60449787.0,59870269.0
2022,2428,興勤,1899772.0,0.21657388360287444,3.18,1281127.0,598600.0,645334.0,643760.0,2.94,3.12,1795800.0,1865901.0,1887694.0
2022,4133,亞諾法,102944.0,0.18323554553932234,0.31,605536.0,30430.0,42019.0,29153.0,0.21,0.44,91290.0,108673.5,101602.0
2022,9912,偉聯,162955.0,-0.04377282071737596,-0.05,545326.0,38036.0,48639.0,59993.0,0.0,0.02,114108.0,130012.5,146668.0
2022,3308,聯德,58725.0,-0.14189868028948488,-0.12,706289.0,18857.0,23217.0,20607.0,-0.04,0.26,56571.0,63111.0,62681.0
2022,2308,台達電,89996793.0,0.09824263404585984,2.94,25975433.0,34141054.0,35181808.0,36925291.0,2.45,4.26,102423162.0,103984293.0,106248153.0
2022,2414,精技,5978625.0,0.028779025277551277,0.95,1617358.0,2375085.0,2361914.0,2596502.0,0.91,0.97,7125255.0,7105498.5,7333501.0
2022,3653,健策,2850292.0,0.23620807973358518,5.38,1344798.0,919515.0,1122164.0,1204526.0,3.21,5.2,2758545.0,3062518.5,3246205.0
2022,9931,欣高,316265.0,0.1491660474601995,0.43,1104306.0,86467.0,97643.0,93146.0,0.51,0.5,259401.0,276165.0,277256.0
2022,6655,科定,602445.0,0.20082165176904115,1.73,740282.0,208228.0,228988.0,210244.0,2.31,1.57,624684.0,655824.0,647460.0
2022,1733,五鼎,608105.0,0.04783877784264231,0.29,999502.0,203389.0,198847.0,203242.0,0.64,0.64,610167.0,603354.0,605478.0
2022,3008,大立光,9675073.0,0.5111918018603063,37.06,1334682.0,3885328.0,4441781.0,5102922.0,39.22,61.01,11655984.0,12490663.5,13430031.0
2022,2364,倫飛,238659.0,0.10002136940153106,0.96,248004.0,77669.0,84145.0,65283.0,0.8,1.44,233007.0,242721.0,227097.0
2022,2241,艾姆勒,179046.0,-0.21606737933268547,-0.43,896023.0,50028.0,50098.0,50137.0,-0.4,-0.68,150084.0,150189.0,150263.0
2022,2712,遠雄來,61253.0,-0.6530945423081318,-0.38,1050000.0,68203.0,90289.0,53019.0,-0.14,0.46,204609.0,237738.0,211511.0
2022,1530,亞崴,746070.0,0.1543635315721045,1.22,965942.0,327831.0,299268.0,434276.0,0.03,1.51,983493.0,940648.5,1061375.0
2022,2427,三商電,1067660.0,0.05309368150909466,0.31,1843145.0,254536.0,256713.0,232589.0,0.28,0.33,763608.0,766873.5,743838.0
2022,3025,星通,117404.0,0.2118752342339273,0.35,709206.0,41334.0,29805.0,31418.0,0.1,0.24,124002.0,106708.5,102557.0
2022,2542,興富發,1736723.0,0.049142551805901116,0.04,17146741.0,181592.0,343473.0,2915146.0,1.66,0.12,544776.0,787597.5,3440211.0
2022,5534,長虹,1480538.0,0.2917365174011069,1.48,2903260.0,375411.0,246587.0,347787.0,-0.03,1.0,1126233.0,932997.0,969785.0
2022,2008,高興昌,622747.0,0.04956908664353261,0.16,2008523.0,227765.0,223797.0,158637.0,0.26,0.26,683295.0,677343.0,610199.0
2022,9910,豐泰,24763347.0,0.11345719946499962,2.93,8816811.0,8494558.0,8780643.0,8606816.0,-0.47,3.09,25483674.0,25912801.5,25882017.0
2022,3046,建碁,877809.0,0.0765952502195808,0.94,714480.0,304239.0,295547.0,357195.0,1.08,0.66,912717.0,899679.0,956981.0
2022,6202,盛群,1665409.0,0.21835537096292862,1.57,2261682.0,495274.0,469580.0,382050.0,3.17,0.99,1485822.0,1447281.0,1346904.0
2022,6285,啟碁,20175621.0,0.027703335624712618,1.43,3964331.0,8243938.0,8539157.0,9748056.0,0.85,3.13,24731814.0,25174642.5,26531151.0
2022,1402,遠東新,69296305.0,0.06588632683950464,0.62,53528751.0,22144589.0,21973635.0,23089717.0,0.45,0.46,66433767.0,66177336.0,67207941.0
2022,1708,東鹼,1964022.0,0.181515787501362,1.43,2490017.0,681342.0,882160.0,691134.0,0.52,1.71,2044026.0,2345253.0,2254636.0
2022,8114,振樺電,2914176.0,0.09394902710062811,3.11,751318.0,1100923.0,1205735.0,1240977.0,2.12,4.28,3302769.0,3459987.0,3547635.0
2022,1529,樂事綠能,70882.0,0.28639146750938177,0.15,1454858.0,25085.0,22909.0,39916.0,0.39,0.11,75255.0,71991.0,87910.0
2022,2382,廣達,270467363.0,0.015311474013225026,1.03,38626274.0,129459679.0,131869030.0,120746508.0,2.43,2.4,388379037.0,391993063.5,382075217.0
2022,2534,宏盛,987834.0,0.24419386253155895,0.51,4742280.0,465493.0,290440.0,237262.0,0.51,0.51,1396479.0,1133899.5,993195.0
2022,3164,景岳,95491.0,0.09986281429663528,0.14,863714.0,18103.0,32210.0,25771.0,0.27,0.09,54309.0,75469.5,76084.0
2022,8163,達方,7753690.0,0.048266696243981895,1.02,2800000.0,2446067.0,2612800.0,2513602.0,1.08,1.21,7338201.0,7588300.5,7572469.0
2022,3060,銘異,957388.0,0.07358563090408486,0.54,1375632.0,227236.0,249108.0,209598.0,0.63,0.09,681708.0,714516.0,685942.0
2022,3376,新日興,3016638.0,0.1401129336698669,2.19,1924853.0,1184575.0,1183511.0,987272.0,1.19,3.9,3553725.0,3552129.0,3355358.0
2022,5525,順天,1668638.0,0.13545238691675487,0.8,2645913.0,136415.0,106626.0,69376.0,-0.19,0.05,409245.0,364561.5,312417.0
2022,1702,南僑,5149487.0,0.04274406363196955,0.65,2941330.0,1604189.0,1710172.0,1742187.0,1.03,0.4,4812567.0,4971541.5,5056548.0
2022,1413,宏洲,888526.0,0.07497923527280012,0.51,1321124.0,219957.0,263208.0,241101.0,0.22,-0.05,659871.0,724747.5,724266.0
2022,6166,凌華,2787997.0,0.1572505278879425,2.02,2174973.0,964990.0,1017140.0,1078992.0,-0.24,1.06,2894970.0,2973195.0,3061122.0
2022,3588,通嘉,481412.0,0.11665683447857553,0.89,565068.0,110149.0,102656.0,103735.0,1.84,0.19,330447.0,319207.5,316540.0
2022,5283,禾聯碩,1938120.0,0.14192258477287267,3.76,730004.0,751888.0,639286.0,377881.0,3.18,2.95,2255664.0,2086761.0,1769055.0
2022,3406,玉晶光,2911466.0,0.12973670309047058,3.32,1127093.0,1946290.0,2535097.0,2732525.0,8.71,15.35,5838870.0,6722080.5,7213912.0
2022,9929,秋雨,122162.0,0.07182266171149784,0.08,1012800.0,44423.0,51266.0,43944.0,0.02,0.14,133269.0,143533.5,139633.0
2022,9921,巨大,22744888.0,0.08134548739039735,4.8,3750646.0,9163350.0,8711576.0,8004884.0,3.41,5.35,27490050.0,26812389.0,25879810.0
2022,2023,燁輝,22967005.0,0.016004002263246775,0.22,19850980.0,6658142.0,6939344.0,6781033.0,0.96,-0.23,19974426.0,20396229.0,20378519.0
2022,1503,士電,7611358.0,0.0630103064394028,0.88,5209722.0,2353474.0,2575587.0,2493434.0,0.7,1.09,7060422.0,7393591.5,7422495.0
2022,4426,利勤,345212.0,-0.10198660533237547,-0.21,1726773.0,140625.0,120036.0,119683.0,-0.57,0.13,421875.0,390991.5,380344.0
2022,3056,富華新,2082480.0,0.16080730667281318,1.58,2117167.0,111586.0,703890.0,3018979.0,-0.19,5.1,334758.0,1223214.0,3834455.0
2022,1773,勝一,3001136.0,0.16196566900000534,1.47,2500000.0,900338.0,973028.0,884802.0,1.5,1.9,2701014.0,2810049.0,2758168.0
2022,3138,耀登,393230.0,0.09125448210970678,0.81,467217.0,151516.0,165994.0,152580.0,2.76,1.96,454548.0,476265.0,470090.0
2022,2897,王道銀行,,,0.11,30330063.0,893584.0,1005423.0,705298.0,0.18,0.26,2680752.0,2848510.5,2604305.0
2022,1308,亞聚,2348179.0,0.19684700357170387,0.78,5937438.0,969456.0,1082981.0,769148.0,1.1,0.76,2908368.0,3078655.5,2821585.0
2022,5471,松翰,1027183.0,0.24363136850979816,1.49,1678770.0,260396.0,254784.0,229282.0,3.06,0.56,781188.0,772770.0,744462.0
2022,3004,豐達科,497171.0,0.09975843321513121,0.94,526472.0,181311.0,209199.0,197985.0,-0.62,1.04,543933.0,585765.0,588495.0
2022,2332,友訊,4157001.0,0.00954871071717327,0.01,5998365.0,1404034.0,1447895.0,1633066.0,-0.05,0.0,4212102.0,4277893.5,4484995.0
2022,3312,弘憶股,4762187.0,0.018238469005942018,0.63,1376254.0,1589595.0,1580078.0,1697903.0,1.05,0.64,4768785.0,4754509.5,4867576.0
2022,1714,和桐,5746607.0,0.019194108801941737,0.07,10168248.0,2338832.0,2042992.0,2081377.0,0.24,0.11,7016496.0,6572736.0,6463201.0
2022,6191,精成科,5775669.0,0.09870614122796857,1.19,4743030.0,2054916.0,2046695.0,2232456.0,1.82,1.54,6164748.0,6152416.5,6334067.0
2022,2889,國票金,,,0.11,31473840.0,676630.0,579802.0,316239.0,0.24,0.13,2029890.0,1884648.0,1572671.0
2022,1234,黑松,2002947.0,0.08839375180671281,0.44,4018711.0,952900.0,1074526.0,890678.0,0.61,0.98,2858700.0,3041139.0,2918104.0
2022,5521,工信,1132963.0,-0.015535370528428554,-0.03,4922802.0,526120.0,691127.0,297083.0,0.03,-0.01,1578360.0,1825870.5,1514330.0
2022,2748,雲品,336913.0,-0.0931219632368,-0.35,904826.0,166842.0,167123.0,175409.0,-0.99,0.49,500526.0,500947.5,509374.0
2022,5608,四維航,1903931.0,0.3501035489206279,2.12,3292671.0,680732.0,620091.0,607207.0,3.01,1.84,2042196.0,1951234.5,1908030.0
2022,1604,聲寶,2414212.0,0.08629068201135609,0.53,3872000.0,845180.0,714628.0,597829.0,3.24,0.6,2535540.0,2339712.0,2157637.0
2022,2105,正新,24058036.0,0.048146822957617984,0.36,32414155.0,8594207.0,9059420.0,8874713.0,0.29,0.46,25782621.0,26480440.5,26528340.0
2022,6281,全國電,6010618.0,0.03028590404514145,1.83,991729.0,2337918.0,1961170.0,1574926.0,1.5,1.55,7013754.0,6448632.0,5874014.0
2022,2102,泰豐,386067.0,-0.3829931074139981,-0.32,4733292.0,184842.0,185894.0,154501.0,-0.98,-0.27,554526.0,556104.0,525237.0
2022,2313,華通,16332573.0,0.08818096205662145,1.21,11918206.0,6888468.0,7188397.0,7614847.0,1.31,2.11,20665404.0,21115297.5,21691712.0
2022,4739,康普,2807266.0,0.07331795419457936,1.8,1070293.0,797698.0,680910.0,723925.0,1.42,1.03,2393094.0,2217912.0,2202533.0
2022,6209,今國光,935511.0,0.01213240678089301,0.06,1742286.0,293524.0,300256.0,296108.0,-0.37,0.2,880572.0,890670.0,889888.0
2022,8473,山林水,1099665.0,0.036242855778805365,0.13,1442492.0,328329.0,459949.0,131477.0,0.35,-1.92,984987.0,1182417.0,919755.0
2022,2480,敦陽科,1642324.0,0.10386135744225865,1.61,1063603.0,512430.0,576222.0,565423.0,1.29,1.71,1537290.0,1632978.0,1654075.0
2022,2442,新美齊,454858.0,0.1577525293608115,0.31,2535794.0,9867.0,9811.0,10105.0,0.16,-0.14,29601.0,29517.0,29783.0
2022,1735,日勝化,817897.0,0.02099897664375832,0.17,993880.0,229032.0,242407.0,237879.0,-0.03,0.04,687096.0,707158.5,709318.0
2022,6464,台數科,1083641.0,0.23341032685178947,1.85,1316131.0,345552.0,346762.0,360000.0,1.69,1.61,1036656.0,1038471.0,1052314.0
2022,1504,東元,14543585.0,0.0805320696375756,0.48,21387966.0,5228346.0,4690410.0,4857361.0,0.75,0.51,15685038.0,14878134.0,14776117.0
2022,2347,聯強,103353405.0,0.023646013404202793,1.42,16679470.0,32768594.0,35920894.0,40305498.0,5.01,5.01,98305782.0,103034232.0,108994986.0
2022,2034,允強,4967150.0,0.07493472111774357,0.83,4453545.0,1667173.0,1301373.0,1385638.0,0.73,0.6,5001519.0,4452819.0,4354184.0
2022,3296,勝德,745659.0,0.01911731770152308,0.14,967244.0,267669.0,265384.0,202725.0,-0.32,0.28,803007.0,799579.5,735778.0
2022,3043,科風,305772.0,0.16930915845793598,0.27,1948781.0,86016.0,148084.0,129340.0,-0.11,-0.14,258048.0,351150.0,363440.0
2022,1473,台南,1682847.0,0.03527474571366262,0.41,1471535.0,787362.0,707355.0,391158.0,-0.21,0.61,2362086.0,2242075.5,1885875.0
2022,2904,匯僑,129080.0,0.16915091416176015,0.31,690344.0,41951.0,43916.0,39685.0,0.02,0.51,125853.0,128800.5,125552.0
2022,4106,雃博,680136.0,0.07579954597315831,0.52,1009116.0,219580.0,260700.0,211284.0,0.31,0.59,658740.0,720420.0,691564.0
2022,1532,勤美,3040393.0,0.02979285901526546,0.25,3761221.0,1127279.0,1202021.0,1158278.0,0.79,0.52,3381837.0,3493950.0,3487578.0
2022,2015,豐興,10858158.0,0.08335962692751385,1.55,5815994.0,3274243.0,2855817.0,2708776.0,1.93,1.01,9822729.0,9195090.0,8838836.0
2022,1232,大統益,5934955.0,0.06498077912974909,2.36,1599749.0,1798053.0,2186695.0,2070078.0,0.85,0.78,5394159.0,5977122.0,6054826.0
2022,2642,宅配通,1140680.0,0.061860469193814216,0.74,954670.0,379005.0,401898.0,366112.0,0.6,0.34,1137015.0,1171354.5,1147015.0
2022,3017,奇鋐,13764052.0,0.08711511697282166,3.1,3533101.0,4852129.0,4978025.0,5052491.0,2.42,3.51,14556387.0,14745231.0,14882645.0
2022,2014,中鴻,16030903.0,0.04240222774724543,0.47,14355444.0,2890631.0,2303077.0,2685243.0,1.02,-0.78,8671893.0,7790562.0,7878951.0
2022,5388,中磊,15215563.0,0.02925044574426855,1.8,2523898.0,6006754.0,5733889.0,6473690.0,0.73,2.09,18020262.0,17610964.5,18214333.0
2022,1583,程泰,1522596.0,0.1845111900990151,2.02,1104004.0,596528.0,615406.0,742068.0,-0.31,2.19,1789584.0,1817901.0,1954002.0
2022,8039,台虹,2305050.0,0.09786902670224074,1.07,2091197.0,700704.0,801306.0,869994.0,1.18,1.23,2102112.0,2253015.0,2372004.0
2022,2504,國產,5253177.0,0.13960485245404827,0.6,11800000.0,1832273.0,1819642.0,1750617.0,0.65,0.57,5496819.0,5477872.5,5402532.0
2022,2360,致茂,4935863.0,0.3415250787957445,3.95,4224870.0,2056033.0,2311564.0,2292980.0,1.89,4.11,6168099.0,6551395.5,6660577.0
2022,9942,茂順,960920.0,0.1304936935436873,1.49,831613.0,349111.0,352730.0,389221.0,1.77,2.5,1047333.0,1052761.5,1091062.0
2022,1325,恆大,150525.0,0.01939212755356253,0.03,852812.0,50686.0,44949.0,41385.0,-0.29,0.28,152058.0,143452.5,137020.0
2022,6776,展碁國際,6066121.0,0.01954989028408764,1.26,815814.0,1756354.0,1992711.0,1861803.0,1.04,1.29,5269062.0,5623597.5,5610868.0
2022,1472,三洋實業,253745.0,0.03127943407751877,0.32,249881.0,63099.0,40293.0,129228.0,0.1,-0.43,189297.0,155088.0,232620.0
2022,6477,安集,635215.0,0.04232897522885952,0.22,1175796.0,265651.0,360067.0,403208.0,0.4,0.83,796953.0,938577.0,1028926.0
2022,5285,界霖,1682483.0,0.10236240128429232,1.69,1020409.0,557922.0,547000.0,500398.0,1.11,1.02,1673766.0,1657383.0,1605320.0
2022,2457,飛宏,3391967.0,0.020631096941686047,0.18,3752084.0,1180373.0,1346161.0,1277196.0,-0.04,0.07,3541119.0,3789801.0,3803730.0
2022,3532,台勝科,4050051.0,0.31598910729766116,3.3,3878483.0,1382833.0,1394766.0,1426670.0,1.1,3.99,4148499.0,4166398.5,4204269.0
2022,2348,海悅,1240036.0,0.15209961646274786,1.05,1471081.0,341010.0,417930.0,357168.0,3.3,1.43,1023030.0,1138410.0,1116108.0
2022,2002,中鋼,133637840.0,0.08252438081908538,0.65,157731290.0,39157604.0,36270317.0,29912530.0,1.28,0.13,117472812.0,113141881.5,105340451.0
2022,1220,台榮,834118.0,0.023099849182010218,0.1,1770779.0,294528.0,314062.0,294321.0,0.16,-0.09,883584.0,912885.0,902911.0
2022,6277,宏正,1289622.0,0.12568876771643164,1.35,1194711.0,397421.0,460459.0,509989.0,1.21,1.71,1192263.0,1286820.0,1367869.0
2022,8215,明基材,4111680.0,0.06311677951591564,0.82,3206745.0,1271899.0,1264800.0,1110000.0,0.83,1.66,3815697.0,3805048.5,3646699.0
2022,2892,第一金,,,0.39,132234423.0,7321542.0,7045774.0,5457385.0,0.42,0.47,21964626.0,21550974.0,19824701.0
2022,6592,和潤企業,5462843.0,0.18656055098050595,1.78,5150004.0,1967486.0,1976961.0,1969735.0,1.47,1.77,5902458.0,5916670.5,5914182.0
2022,6414,樺漢,26839352.0,0.0407135760952798,4.17,1060370.0,8736338.0,9440493.0,10995437.0,3.78,6.15,26209014.0,27265246.5,29172268.0
2022,3712,永崴投控,3101680.0,0.03708989966727709,0.38,2462421.0,637229.0,815793.0,1062619.0,0.43,0.86,1911687.0,2179533.0,2515641.0
2022,6269,台郡,7311166.0,0.03945061567470907,0.94,3203411.0,3122711.0,4142926.0,4877585.0,2.66,5.87,9368133.0,10898455.5,12143222.0
2022,1213,大飲,92803.0,-0.1897352456278353,-0.31,566226.0,29503.0,38696.0,31847.0,-0.72,-0.3,88509.0,102298.5,100046.0
2022,9911,櫻花,1995151.0,0.10117279343768967,0.93,2211212.0,667660.0,647591.0,647120.0,1.03,1.15,2002980.0,1972876.5,1962371.0
2022,3454,晶睿,2114773.0,0.0682035376846593,1.57,865679.0,850076.0,921507.0,795719.0,-0.25,2.56,2550228.0,2657374.5,2567302.0
2022,1235,興泰,5894.0,3.7488971835765184,0.22,1336292.0,3274.0,6974.0,29265.0,1.2,0.93,9822.0,15372.0,39513.0
2022,1730,花仙子,615277.0,0.09650287594043008,0.87,632339.0,204056.0,266545.0,240248.0,1.2,1.06,612168.0,705901.5,710849.0
2022,2832,台產,1508022.0,0.1943552547641878,0.81,3622004.0,563873.0,521635.0,502544.0,0.43,0.71,1691619.0,1628262.0,1588052.0
2022,1531,高林股,694321.0,0.11455796382364929,0.43,1836081.0,212566.0,193348.0,167661.0,0.29,0.36,637698.0,608871.0,573575.0
2022,6117,迎廣,611359.0,0.025266660014819444,0.2,886500.0,234013.0,205477.0,191991.0,0.13,0.74,702039.0,659235.0,631481.0
2022,1612,宏泰,1414815.0,0.019347405844580386,0.09,3160801.0,503497.0,470080.0,532534.0,0.36,0.25,1510491.0,1460365.5,1506111.0
2022,1731,美吾華,290459.0,0.15644548800347036,0.34,1329152.0,105362.0,103953.0,98291.0,0.34,0.34,316086.0,313972.5,307606.0
2022,2882,國泰金,,,0.85,147025102.0,25761482.0,26891960.0,16126783.0,2.32,0.38,77284446.0,78980163.0,68780225.0
2022,2483,百容,630282.0,0.10892425929980548,0.62,1090938.0,190205.0,184960.0,161109.0,0.2,0.42,570615.0,562747.5,536274.0
2022,2478,大毅,1305156.0,0.16141748572584427,1.44,1447313.0,348427.0,369938.0,393260.0,1.6,1.1,1045281.0,1077547.5,1111625.0
2022,3037,欣興,35634988.0,0.23536564681879504,5.43,14752603.0,11779291.0,12131465.0,13542749.0,2.87,5.81,35337873.0,35866134.0,37453505.0
2022,6446,藥華藥,977725.0,-0.28096039274847223,-0.97,2849566.0,348489.0,207200.0,255151.0,-2.7,-1.44,1045467.0,833533.5,810840.0
2022,2109,華豐,1360959.0,0.06647959269897183,0.14,2793492.0,488521.0,476702.0,347983.0,0.24,0.5,1465563.0,1447834.5,1313206.0
2022,6235,華孚,920863.0,0.016659372784008045,0.09,1732813.0,365363.0,355633.0,372446.0,0.1,0.5,1096089.0,1081494.0,1093442.0
2022,2395,研華,16824495.0,0.1464407104046808,3.17,7763662.0,5968194.0,6236122.0,6409596.0,2.95,4.1,17904582.0,18306474.0,18613912.0
2022,2890,永豐金,,,0.33,113837646.0,4728509.0,4313423.0,3898356.0,0.38,0.42,14185527.0,13562898.0,12940288.0
2022,6152,百一,1015105.0,0.022770058269834154,0.12,1677385.0,341758.0,482327.0,412127.0,0.04,0.56,1025274.0,1236127.5,1236212.0
2022,2527,宏璟,587091.0,0.10667170847449543,0.25,2703060.0,42295.0,108525.0,122362.0,3.93,1.01,126885.0,226230.0,273182.0
2022,2431,聯昌,271343.0,0.024563006969039188,0.06,1109270.0,120867.0,91302.0,84390.0,-0.19,0.01,362601.0,318253.5,296559.0
2022,8940,新天地,111332.0,-0.4845417310386951,-0.76,674910.0,48444.0,33790.0,92919.0,-1.38,-0.38,145332.0,123351.0,175153.0
2022,3033,威健,17421017.0,0.031160809957306166,1.29,4223886.0,5167770.0,6175847.0,6860159.0,1.43,0.88,15503310.0,17015425.5,18203776.0
2022,2377,微星,48015860.0,0.06335514973594142,3.6,8448562.0,13011506.0,12564059.0,12990682.0,5.29,1.91,39034518.0,38363347.5,38566247.0
2022,2108,南帝,3436622.0,0.12146200542276689,0.75,4924167.0,732110.0,832859.0,950143.0,3.0,0.33,2196330.0,2347453.5,2515112.0
2022,8374,羅昇,1039831.0,0.046964362478133466,0.39,1122505.0,331442.0,294942.0,271371.0,0.28,0.03,994326.0,939576.0,897755.0
2022,3543,州巧,762035.0,-0.034182156987539944,-0.28,892631.0,281091.0,237089.0,230197.0,0.27,0.36,843273.0,777270.0,748377.0
2022,2613,中櫃,834816.0,0.08264336093222938,0.5,1484235.0,273017.0,269207.0,249353.0,0.45,0.15,819051.0,813336.0,791577.0
2022,3005,神基,7486275.0,0.039673001592915036,0.44,6011339.0,2964559.0,2937045.0,3138858.0,1.05,1.21,8893677.0,8852406.0,9040462.0
2022,8112,至上,44872486.0,0.01596960774582447,1.65,4584965.0,12283141.0,12938594.0,12558033.0,1.8,1.02,36849423.0,37832602.5,37779768.0
2022,2424,隴華,22213.0,-1.8462161797145815,-1.2,409570.0,7629.0,2429.0,5576.0,-1.55,-1.26,22887.0,15087.0,15634.0
2022,6505,台塑化,239285774.0,0.07068928385186826,1.78,95259597.0,76588503.0,82746460.0,69729663.0,1.08,-0.66,229765509.0,239002444.5,229064626.0
