year,symbol,name,q2_rev,q2_margin,q2_eps,capital,ly_q2_eps,ly_q3_eps,ly_q2_margin,ly_q3_margin,rev_m7,rev_m8,rev_m9,q3_rev_total,target_eps,margin_seasonality_ratio,eps_seasonality_ratio,rev_trend_m8_m7,rev_trend_m9_m8,pred_eps_seasonal
2023,5269,祥碩,1557585.0,0.31460305537097494,7.08,693648.0,10.26,10.76,0.49254835391446705,0.5565258483457044,557232.0,547261.0,629479.0,1733972.0,9.74,1.1298907892449221,1.0487329434697856,-0.017893803658081353,0.15023544524459087,8.885918921986331
2023,1473,台南,1494588.0,0.04065869657725072,0.41,1461535.0,0.41,0.61,0.03527474571366262,0.04765591238205327,621373.0,664222.0,404571.0,1690166.0,0.85,1.3509923719618815,1.4878048780487805,0.06895858043397451,-0.39090996684843315,0.635223402813397
2023,6136,富爾特,130435.0,-0.0022156629738950434,0.0,1155364.0,-0.01,0.93,-0.009258447037057712,0.9112753053728538,37849.0,42445.0,47480.0,127774.0,1.01,-98.4263669409565,-93.0,0.1214298924674364,0.11862410177877258,0.24117862490922823
2023,1617,榮星,674959.0,0.03419615117362684,0.15,1577390.0,0.21,0.04,0.030756767744404057,0.009975000249001505,245979.0,254781.0,256351.0,757111.0,0.12,0.3243188729029036,0.1904761904761905,0.03578354249753035,0.006162154948759824,0.05323164940743635
2023,6579,研揚,2056104.0,0.15576984432694066,2.77,1601788.0,2.73,3.33,0.14031778242798204,0.173220626874644,655946.0,649236.0,757821.0,2063003.0,2.33,1.234488059013827,1.2197802197802199,-0.010229500599134633,0.16725042973587412,2.4766526609328543
2023,2382,廣達,245029412.0,0.04132045992911251,2.63,38626274.0,1.03,2.4,0.014652958331242354,0.024220788505685226,86891131.0,101355120.0,98258338.0,286504589.0,3.32,1.6529623546422563,2.3300970873786406,0.16646105112845166,-0.030553779621591892,5.066136364036076
2023,6698,旭暉應材,274768.0,-0.08754658475513888,-0.36,663898.0,0.02,-0.25,0.004420724120466196,-0.05863257163583605,89328.0,80202.0,82222.0,251752.0,0.15,-13.26311482872015,-12.5,-0.10216281569048902,0.025186404329069045,4.403077274062535
2023,2314,台揚,1038360.0,-0.11280577063831426,-0.5,2380283.0,-0.54,-0.4,-0.12492926979155405,-0.07321602331648033,273437.0,228747.0,169187.0,671371.0,-0.86,0.5860598035883995,0.7407407407407407,-0.16343801314379547,-0.2603749994535447,-0.18646925469460504
2023,2739,寒舍,1107118.0,0.03527266289591534,0.42,1015260.0,-3.26,-0.94,-0.5717339165188701,-0.09609070920110709,371114.0,381370.0,394267.0,1146751.0,1.44,0.1680689328108727,0.2883435582822086,0.02763571301540768,0.033817552508063065,0.0669603233060159
2023,2611,志信,159427.0,0.4100936478764576,0.35,1890023.0,-2.11,0.43,-1.792970976776464,0.24076244242448946,53467.0,53170.0,53413.0,160050.0,0.97,-0.13428128259909147,-0.20379146919431282,-0.005554828211794205,0.0045702463795374015,-0.04663232965242051
2023,3545,敦泰,3112352.0,0.03375646456441945,0.51,2159300.0,0.45,-13.55,0.026932412304059877,-1.1645957059751924,1049191.0,1285262.0,1263954.0,3598407.0,0.61,-43.241418289131026,-30.11111111111111,0.2250028831737978,-0.01657872091449064,-24.325074741755977
2023,3530,晶相光,381716.0,-0.10309235138165547,-0.51,784559.0,0.79,-0.04,0.10686839032410647,-0.009556765762244785,111124.0,146729.0,166523.0,424376.0,0.1,-0.08942556104065366,-0.05063291139240506,0.3204078326914077,0.13490175766208456,0.04986700956263409
2023,3005,神基,8627589.0,0.11827626466675684,1.68,6083184.0,0.44,1.21,0.03496999509101656,0.08050440342540016,2924603.0,3066215.0,3045461.0,9036279.0,1.81,2.3020993630645643,2.75,0.04842093097764044,-0.006768605593541199,4.044644388266133
2023,6257,矽格,3715734.0,0.13877877156976254,1.13,4567410.0,2.18,2.16,0.1914263735389612,0.20557661575637476,1386095.0,1362237.0,1384822.0,4133154.0,1.61,1.073920024476322,0.9908256880733944,-0.017212384432524486,0.016579347059285654,1.3486727049304892
2023,1616,億泰,1026156.0,0.060263741575355016,0.33,1941485.0,-0.02,-0.28,-0.004315272434852535,-0.05081671783561128,348934.0,330385.0,307904.0,987223.0,0.18,11.77601613867696,14.000000000000002,-0.053159050135555774,-0.06804485675802474,3.6085747803849624
2023,3550,聯穎,922875.0,-0.022063659758905594,-0.23,875500.0,0.22,-0.25,0.01762730471811098,-0.0228619483329209,309689.0,330600.0,317121.0,957410.0,-0.98,-1.2969622241471574,-1.1363636363636365,0.0675225791035523,-0.040771324863883796,0.31292963055752715
2023,2471,資通,195038.0,0.42353285000871627,1.75,472539.0,0.73,1.02,0.18092793306712301,0.24537025302017165,63564.0,66816.0,52865.0,183245.0,0.87,1.3561767321419682,1.3972602739726028,0.051161034547857254,-0.20879729406130265,2.227398203701777
2023,6213,聯茂,5430318.0,0.007658483352172009,0.12,3629572.0,1.14,0.76,0.056856083618735086,0.043664932411923915,2062398.0,2278819.0,2311510.0,6652727.0,0.64,0.7679905057255042,0.6666666666666667,0.10493658353043389,0.014345588657984631,0.10780599443192132
2023,2029,盛餘,2938606.0,0.022714511574535683,0.21,3211800.0,1.07,-0.49,0.09145950877852096,-0.06177468699896959,928140.0,1221073.0,972959.0,3122172.0,0.68,-0.6754320881884861,-0.4579439252336448,0.31561294632275305,-0.20319342086836745,-0.14913975408180552
2023,9914,美利達,7459365.0,0.09005739764711876,2.25,2989838.0,3.18,3.1,0.10818473219440009,0.09806056691121057,2745883.0,2043386.0,1939296.0,6728565.0,2.53,0.9064177996485019,0.9748427672955975,-0.2558364649914071,-0.05093995945944618,1.8370569221021964
2023,2855,統一證,2863536.0,0.4087572148560381,0.81,14558313.0,0.28,0.46,0.23739149937249773,0.33268989110386327,1607856.0,665345.0,347601.0,2620802.0,0.56,1.401439781893075,1.6428571428571428,-0.586191176324248,-0.47756276818793253,1.0312477924652033
2023,3008,大立光,8194353.0,0.45103902651008565,27.69,1334682.0,37.06,61.01,0.5111918018603063,0.6041592189527717,3489070.0,4545358.0,5572471.0,13606899.0,44.6,1.1818640611100226,1.6462493254182404,0.3027419914189169,0.2259696595955698,54.34542700050741
2023,6592,和潤企業,6920367.0,0.12815057351727155,1.42,6165004.0,1.78,1.77,0.16819776808522596,0.15374129507681705,2403106.0,2545196.0,2554859.0,7503161.0,1.77,0.9140507441152025,0.9943820224719101,0.05912764563860273,0.0037965641938773054,1.425613382269658
2023,2231,為升,1028908.0,0.14942832595334082,1.15,1409176.0,0.97,1.04,0.14026148555038873,0.17675584987487486,373402.0,336271.0,355176.0,1064849.0,0.88,1.2601880636104883,1.0721649484536082,-0.09943974590387838,0.05621953721849349,1.4229547251908583
2023,3376,新日興,2343895.0,0.0842337220737277,1.05,1877483.0,2.19,3.9,0.1401129336698669,0.22275715437816174,911002.0,1000492.0,940171.0,2851665.0,1.6,1.589840056472021,1.7808219178082192,0.09823249564764946,-0.06029133666236208,2.03405137766381
2023,1466,聚隆,599716.0,-0.07453861494440701,-0.41,1111573.0,0.03,-0.4,0.0038854814218065897,-0.0672374864823694,208471.0,199625.0,242571.0,650667.0,-0.17,-17.304801949382817,-13.333333333333334,-0.04243276043190658,0.2151333750782718,7.550378852740466
2023,3528,安馳,1761023.0,0.011592125713292784,0.3,663660.0,1.76,0.78,0.06817308972106079,0.030377058319939722,523949.0,531717.0,491643.0,1547309.0,-0.15,0.4455872316222057,0.4431818181818182,0.014825870456857349,-0.07536715959805684,0.12042793203054293
2023,1817,凱撒衛,651780.0,0.07064040013501488,0.64,726000.0,1.01,1.14,0.10447252208750175,0.11993539995030765,205272.0,218924.0,206731.0,630927.0,0.82,1.148009041553097,1.1287128712871286,0.06650687867804672,-0.055695127076062945,0.7047595206240933
2023,3057,喬鼎,132550.0,-0.24564315352697094,-0.35,926787.0,0.15,0.0,0.04978184084770414,0.002811167119038387,38769.0,43213.0,66853.0,148835.0,-0.1,0.05646973014996559,0.0,0.11462766643452249,0.5470575984078865,-0.022276426027852323
2023,2353,宏碁,58260653.0,0.023894977627525047,0.47,30478538.0,0.58,0.62,0.023843599355154316,0.02891668237227373,17722949.0,21687117.0,28064739.0,67474805.0,0.66,1.2127649832374303,1.0689655172413794,0.22367428806571632,0.29407421927036226,0.6415504063454478
2023,2345,智邦,20119767.0,0.11157664002769019,4.02,5601589.0,3.71,4.42,0.11087077681109189,0.11958457695621562,7510271.0,7401293.0,7515166.0,22426730.0,4.28,1.0785942012471943,1.1913746630727762,-0.014510528315156646,0.015385554929388645,4.818213877451868
2023,8210,勤誠,2513805.0,0.09913139642891951,2.07,1206070.0,2.31,3.65,0.099530492467066,0.14492762233699844,711915.0,740092.0,905403.0,2357410.0,2.09,1.4561127825721756,1.58008658008658,0.03957916324280286,0.22336547348167524,2.8214271744474617
2023,2206,三陽工業,17387652.0,0.1306894685952997,2.86,7974896.0,0.84,1.17,0.05383684907760653,0.06360393228396662,5889647.0,5374895.0,5423486.0,16688028.0,1.6,1.1814200380167255,1.3928571428571428,-0.08739946553672906,0.00904036264894481,3.2309104149599004
2023,2480,敦陽科,1894368.0,0.1006652350546462,1.79,1063603.0,1.61,1.71,0.10386135744225865,0.11018666021794658,533226.0,586233.0,569408.0,1688867.0,1.73,1.060901406754716,1.062111801242236,0.09940813088634082,-0.028700192585541906,1.695783609859287
2023,2424,隴華,20850.0,-2.6089208633093524,-1.13,485250.0,-1.2,-1.26,-1.846531310493855,-2.9970279499177943,4244.0,4059.0,8267.0,16570.0,-1.21,1.623058289283077,1.05,-0.043590951932139466,1.036708548903671,-1.4459457103227873
2023,1324,地球,229852.0,0.03875102239702069,0.12,751219.0,-0.02,-0.01,-0.005144277614528269,-0.004371250483445913,83873.0,75561.0,77612.0,237046.0,0.24,0.8497306737686157,0.5,-0.09910221406173625,0.027143632297084386,0.10390358413101194
2023,3016,嘉晶,1078687.0,0.040394479584902755,0.16,2885394.0,0.74,0.7,0.13737177999233222,0.130761678145227,362032.0,351798.0,320557.0,1034387.0,0.14,0.9518816612300272,0.9459459459459459,-0.028268219383921878,-0.08880380218193396,0.13784242555740134
2023,1229,聯華,3639588.0,0.336002041989368,0.73,15837396.0,0.95,0.35,0.333741212217376,0.2459675194566572,1022672.0,891803.0,861221.0,2775696.0,0.67,0.7370007372552208,0.3684210526315789,-0.12796771594411505,-0.03429232689282269,0.4340082275763051
2023,6405,悅城,56120.0,-0.18843549536707058,-0.16,658000.0,-0.29,0.46,-0.19001595669474236,0.43750911052155916,17908.0,15741.0,12778.0,46427.0,-0.19,-2.3024861602776374,-1.5862068965517244,-0.12100737100737102,-0.18823454672511275,0.3061289980236511
2023,1456,怡華,923458.0,0.13305098878346389,1.31,937200.0,-0.36,-0.3,-0.1466480568005479,-0.20958786384187125,110748.0,73476.0,216090.0,400314.0,-0.12,1.4291895059129633,0.8333333333333334,-0.336547838335681,1.9409603135717783,0.8122251329750436
2023,1540,喬福,143395.0,0.3248300149935493,0.55,854736.0,0.32,0.59,0.23140400102632863,0.39172562770020664,56479.0,31860.0,26831.0,115170.0,0.39,1.6928213253133724,1.8437499999999998,-0.4358965279130296,-0.15784682988072818,0.7409256747760772
2023,6581,鋼聯,603248.0,0.2747924568336737,1.49,1112709.0,3.46,1.93,0.45937406299985784,0.3316541923886126,152413.0,152955.0,105723.0,411091.0,0.56,0.7219697825837312,0.5578034682080925,0.0035561271020188023,-0.30879670491320976,0.7329598676580839
2023,1735,日勝化,549221.0,0.002552706469708915,0.01,993880.0,0.17,0.04,0.02099897664375832,0.005055560411550249,191715.0,229340.0,208998.0,630053.0,0.3,0.24075270415870245,0.23529411764705882,0.1962548574707248,-0.08869800296503005,0.003895966244726814
2023,2906,高林,1950427.0,0.013008946246129693,0.12,2091111.0,0.13,0.24,0.010639952303274428,0.02306314877112258,661932.0,682271.0,658202.0,2002405.0,0.15,2.1675988870763017,1.846153846153846,0.03072672117377606,-0.035277770856448565,0.27001996272293377
2023,9946,三發地產,236845.0,0.1169372374337647,0.09,3265542.0,0.05,0.2,0.020819524183433098,0.06466140472404071,64230.0,85820.0,57454.0,207504.0,-0.06,3.105806076754352,4.0,0.33613576210493545,-0.3305290142158005,0.23078010367441593
2023,6176,瑞儀,11814238.0,0.18880481331085425,4.8,4650273.0,3.57,3.96,0.15091639877071344,0.10223613167322228,3864029.0,3674782.0,3849478.0,11388289.0,4.09,0.6774355371979763,1.1092436974789917,-0.04897659929570919,0.04753914653984914,3.1322835334670094
2023,3413,京鼎,3291721.0,0.18511167866292436,6.27,971595.0,6.27,8.21,0.1849666463537476,0.19413350510074237,895208.0,1037716.0,1043805.0,2976729.0,4.87,1.0495595229069743,1.309409888357257,0.159189819572658,0.005867694051166161,5.952438539886735
2023,3686,達能,5263.0,-1.9606688200646019,-0.14,764951.0,-0.07,-0.16,-1.1018518518518519,-0.46504951916176257,2413.0,4142.0,5192.0,11747.0,-0.04,0.4220617484829442,2.2857142857142856,0.7165354330708662,0.2535007242877836,-0.1270789413593837
2023,9917,中保科,4270176.0,0.1506071412513208,1.46,4511971.0,1.27,1.44,0.14856878226364956,0.16597359995311517,1431195.0,1444404.0,1411681.0,4287280.0,1.48,1.1171498980087156,1.1338582677165354,0.009229350298177508,-0.022655018955915374,1.5987205727342373
2023,4967,十銓,5655299.0,0.006110552244894567,0.49,715487.0,-0.26,-0.95,-0.016743942313883414,-0.05286547141052482,892105.0,1272862.0,1482536.0,3647503.0,0.54,3.157289389768792,3.6538461538461537,0.4268073825390508,0.16472641967471735,0.9835326061648424
2023,3048,益登,22780144.0,-0.0018772488883301176,-0.16,2698298.0,1.0,0.64,0.009939234468186016,0.005544165500120477,7654010.0,9468181.0,11029832.0,28152023.0,0.08,0.5578060883729538,0.64,0.23702229288960952,0.1649367497304921,-0.10925084462615625
2023,4545,銘鈺,515441.0,0.08479146982874859,0.57,770000.0,0.76,0.8,0.10908865705422341,0.10326222185112512,237264.0,126747.0,138988.0,502999.0,0.77,0.9465899080579733,1.0526315789473684,-0.4657975925551284,0.09657822275872396,0.5243127636465718
2023,8926,台汽電,1475943.0,0.19205009949571222,0.34,7302820.0,-0.28,0.32,-0.17130877631587077,0.25578521499454654,388434.0,325506.0,661153.0,1375093.0,0.09,-1.493123822931946,-1.1428571428571428,-0.1620043559523625,1.0311545716515211,-0.5399478748783133
2023,1104,環泥,1919189.0,0.21777688388168126,0.61,6732175.0,0.5,0.88,0.18935676688375414,0.319699331105367,637246.0,617197.0,618592.0,1873035.0,1.42,1.688343840923467,1.76,-0.03146194719150841,0.002260218374360301,1.0229706491253825
2023,1459,聯發,226074.0,0.1944230650141104,0.14,3586289.0,-1.03,-0.69,-0.5437729407881796,-0.5485920742110985,80422.0,95354.0,98023.0,273799.0,0.15,1.0088624002068467,0.6699029126213591,0.18567058765014544,0.027990435639826394,0.14974981524611822
2023,2849,安泰銀,1552034.0,0.4244443098540367,0.34,19576094.0,0.24,0.23,0.297504903340498,0.31216298677069426,476487.0,443476.0,571473.0,1491436.0,0.35,1.0492700566128819,0.9583333333333334,-0.06927995936930076,0.28862215768158817,0.3393021216195978
2023,6152,百一,660613.0,0.012859268588417122,0.05,1677385.0,0.12,0.56,0.02035749996305801,0.07567928716100351,156640.0,146800.0,127948.0,431388.0,0.13,3.7175138056409613,4.666666666666667,-0.06281920326864143,-0.1284196185286104,0.12294310081585232
2023,2702,華園,369177.0,0.0878467510164501,0.22,1566133.0,0.5,0.35,0.1514052558859138,0.17842212586201023,141127.0,121706.0,114101.0,376934.0,0.54,1.1784407669206283,0.7,-0.1376136387792556,-0.06248664815210425,0.2491553026486642
2023,2233,宇隆,794762.0,0.17021447930323794,2.24,602881.0,2.81,2.79,0.1993406265457737,0.19497948924915648,274313.0,310094.0,313110.0,897517.0,2.58,0.9781221852655521,0.9928825622775801,0.13043858657810614,0.009726083058685386,2.478567189167897
2023,2337,旺宏,7428887.0,0.009554594113492371,0.04,18558264.0,1.59,1.35,0.25885340167872306,0.21794643693841925,2181288.0,2600799.0,2501015.0,7283102.0,-0.22,0.8419686027882467,0.8490566037735849,0.19232260939408286,-0.03836667116528425,0.03157091604269487
2023,3045,台灣大,43546319.0,0.06970233236017033,1.08,35192336.0,1.06,1.0,0.0724004343811789,0.07015344124705543,14274764.0,14561723.0,14350565.0,43187052.0,1.04,0.9689643694360542,0.9433962264150942,0.02010253899819281,-0.014500893884604182,0.8288206869406068
2023,6426,統新,69244.0,-0.5939431575298942,-1.06,385090.0,0.78,0.91,0.16840175953079178,0.23870761747542477,36454.0,34126.0,30110.0,100690.0,-0.19,1.4174888560578118,1.1666666666666667,-0.06386130465792506,-0.1176815331418859,-2.2013476610616594
2023,6515,穎崴,1016608.0,0.1334772104882118,3.96,345340.0,6.12,10.79,0.1971642999572441,0.23719493334207914,264586.0,342597.0,377045.0,984228.0,3.7,1.2030318541110934,1.7630718954248363,0.29484175277603497,0.10054962536157652,4.5764959249313195
2023,3027,盛達,598044.0,0.052910822615058424,0.31,1149693.0,0.06,0.17,0.022378537149093942,0.05142513034821053,118263.0,200926.0,148924.0,468113.0,0.95,2.297966574204455,2.8333333333333335,0.6989760110939178,-0.2588117018205708,0.4950590862045441
2023,2412,中華電,53463651.0,0.18557045421383586,1.28,77574465.0,1.24,1.21,0.18416535219986532,0.174913696245208,17520419.0,17636472.0,18501054.0,53657945.0,1.17,0.9497644054967681,0.9758064516129032,0.006623871267005699,0.049022389511915954,1.21910178465388
2023,1210,大成,27597963.0,0.03894754841145341,1.27,8947673.0,0.64,0.55,0.01911636301982273,0.017267753323095596,8904562.0,10230624.0,9291296.0,28426482.0,1.51,0.9032969977181216,0.859375,0.14891939659693532,-0.09181531840091084,1.1176960193014531
2023,2618,長榮航,48609266.0,0.1222196813257785,1.11,53691254.0,0.34,0.23,0.05408155431174278,0.03512983844537339,18691487.0,18170876.0,16400974.0,53263337.0,1.1,0.6495715386224691,0.676470588235294,-0.027852840172641113,-0.09740322921140399,0.7875768814251611
2023,2851,中再保,5527477.0,0.09541496056880924,0.66,8003888.0,-0.84,-0.1,-0.08105440838628192,-0.012646377609692101,1989437.0,1951986.0,1751219.0,5692642.0,0.45,0.15602331645458586,0.11904761904761905,-0.01882492383523582,-0.10285268439425288,0.10588119887046223
2023,2880,華南金,14937855.0,0.3685683118493251,0.4,136427459.0,0.31,0.43,0.32155635243643604,0.36871418767157477,5715642.0,5198452.0,4859866.0,15773960.0,0.47,1.1466549638277188,1.3870967741935483,-0.09048677296443686,-0.06513208162737671,0.4886407632343881
2023,2101,南港,2053439.0,0.0504022763763618,0.13,8339349.0,-0.2,-0.1,-0.07376433951718081,-0.042915851634954524,708674.0,690615.0,719111.0,2118400.0,-0.01,0.5817967315352804,0.5,-0.025482803094229456,0.04126177392613828,0.07448987524911434
2023,3022,威強電,1913890.0,0.18013783446279566,1.96,1765978.0,1.87,3.47,0.20051030985956475,0.24047095579954347,636666.0,683857.0,538659.0,1859182.0,2.76,1.1992947193985524,1.8556149732620322,0.07412206714352587,-0.21232216676878357,2.274403296009646
2023,2404,漢唐,17620338.0,0.0702273702127621,6.6,1905867.0,4.65,8.45,0.08727360815937146,0.11343634153596523,4194839.0,3746251.0,9605328.0,17546418.0,6.96,1.2997782941300842,1.8172043010752685,-0.10693807318945969,1.563984100371278,8.403719861136867
2023,3591,艾笛森,477722.0,0.027384127170195217,0.1,1418884.0,0.13,0.14,0.033142586678151266,0.044108522014654435,173146.0,177729.0,181411.0,532286.0,0.11,1.3308714387019251,1.076923076923077,0.026468991486953142,0.02071693420882359,0.1367203495758874
2023,2481,強茂,3541090.0,0.08524098512040078,0.79,3821149.0,1.49,1.12,0.16363781396938332,0.134331071427557,1006033.0,1155907.0,1111484.0,3273424.0,0.64,0.8209048273688768,0.7516778523489933,0.1489752324227933,-0.0384312924828728,0.5994452998010918
2023,2915,潤泰全,680118.0,6.6423400057048925,4.32,11043188.0,8.57,10.55,7.301109459361425,10.881879551531087,214824.0,263622.0,232209.0,710655.0,6.29,1.4904419132599673,1.2310385064177363,0.22715339068260532,-0.11915925074538547,6.370895883036236
2023,3312,弘憶股,3740938.0,0.007848031696863194,0.18,1626254.0,0.63,0.64,0.018238469005942018,0.020234712308549473,1283610.0,1359163.0,1508579.0,4151352.0,0.91,1.1094523505211478,1.0158730158730158,0.05885977828156519,0.10993236278503749,0.22226474659817483
2023,6442,光聖,698592.0,0.10155999496129357,1.07,663000.0,1.25,2.34,0.10748059765834479,0.1765494423031006,218815.0,246300.0,201507.0,666622.0,1.02,1.6426168643414991,1.8719999999999999,0.12560839064963547,-0.18186358099878197,1.6773552865470818
2023,3209,全科,13369812.0,0.008068625048729182,0.47,2300292.0,1.52,1.4,0.02290232804757962,0.019110916717676073,6653841.0,4270136.0,3381340.0,14305317.0,1.0,0.8344530162162168,0.9210526315789473,-0.35824495956546,-0.20814231677866935,0.41871251320096015
2023,2547,日勝生,1873256.0,-0.033977737159256394,-0.07,8800946.0,0.08,-0.03,0.050685505728591346,-0.019769340203256613,685364.0,544921.0,481000.0,1711285.0,-0.02,-0.3900393202963518,-0.375,-0.2049173869651747,-0.11730324212133503,0.025768897066737906
2023,3003,健和興,1120718.0,0.14634368324591912,1.06,1556549.0,1.75,1.72,0.21158869221755763,0.21136243657393594,319989.0,323991.0,334845.0,978825.0,0.99,0.9989306817805318,0.9828571428571429,0.012506679917122066,0.03350093058140513,0.919287998123315
2023,2049,上銀,6583249.0,0.09506157218115249,1.77,3537923.0,3.6,4.13,0.14885243783648705,0.18014861746468575,2246022.0,2150644.0,2161208.0,6557874.0,1.78,1.2102496948190882,1.1472222222222221,-0.04246530087416778,0.004912017051636575,2.132527625547421
2023,8039,台虹,2079535.0,0.06669567956297923,0.67,2091197.0,1.07,1.23,0.09765081017765341,0.10834130127942448,800406.0,834482.0,852124.0,2487012.0,1.32,1.1094767271497508,1.1495327102803738,0.042573394002543674,0.02114125888874785,0.8800327453772303
2023,2834,臺企銀,7937203.0,0.34391371872434157,0.34,82224061.0,0.25,0.36,0.3033305116190528,0.37431135755763395,3176299.0,2441454.0,2635180.0,8252933.0,0.25,1.2340049656057177,1.44,-0.23135258991675534,0.07934861766799628,0.4259668519443048
2023,1906,寶隆,906991.0,0.0852191477092937,0.51,1510000.0,2.39,0.38,0.23942520255530286,0.05855300135747433,280435.0,285334.0,251120.0,816889.0,0.16,0.24455654932128396,0.1589958158995816,0.017469288783497072,-0.11990859834439638,0.11274637438297289
2023,3037,欣興,25234907.0,0.0946609789368354,1.57,15251402.0,5.43,5.81,0.2253462523966614,0.228590167996293,8568959.0,9217841.0,8758856.0,26545656.0,1.7,1.0143952498216902,1.0699815837937385,0.07572471755320564,-0.04979311315957824,1.6713287808786772
2023,3583,辛耘,1611286.0,0.09580173848714629,1.92,811390.0,1.89,1.89,0.1099672833935018,0.10557055504271962,559721.0,560117.0,622528.0,1742366.0,2.09,0.9600178506269984,1.0,0.0007074953414289986,0.11142493443334156,1.9749787877903233
2023,2409,友達,63320505.0,-0.07592066740465825,-0.63,76993961.0,-0.59,-1.13,-0.0895684023084756,-0.20963461181125578,21259538.0,24281667.0,24568621.0,70109826.0,-0.13,2.3404973897967887,1.9152542372881356,0.14215402987590786,0.011817722399372288,-1.6180442889092148
2023,2731,雄獅,5504312.0,0.040952438742571276,2.46,932202.0,-2.8,-2.36,-0.5069174212156315,-0.23496797396989758,2288122.0,2155197.0,2208064.0,6651383.0,2.86,0.46352317781153424,0.8428571428571429,-0.05809349326653035,0.02453000816166684,1.3544193521396282
2023,9918,欣天然,475138.0,0.18838737377351422,0.5,1805375.0,-0.06,0.08,-0.020993129912198816,0.03675932551200875,121254.0,127760.0,117250.0,366264.0,0.2,-1.7510169119969299,-1.3333333333333335,0.05365596186517552,-0.08226361928616155,-0.6692200473654514
2023,2509,全坤建,54802.0,-1.1614539615342505,-0.28,2245505.0,-0.19,-0.13,-0.8624438005794784,-0.562208773998956,18560.0,19584.0,19428.0,57572.0,-0.23,0.651878735311456,0.6842105263157895,0.05517241379310356,-0.007965686274509776,-0.19411813235408493
2023,2329,華泰,3998666.0,0.12863239890503483,0.73,7354883.0,0.61,0.65,0.09803230665224887,0.11363826705456141,1539838.0,1534989.0,1627249.0,4702076.0,0.82,1.1591920147066594,1.0655737704918034,-0.003149032560568088,0.06010466524515801,0.9532781214277183
2023,4755,三福化,1260361.0,0.08551835545530209,1.07,1007060.0,2.76,1.62,0.17959282880166727,0.13418448498564214,371504.0,426980.0,416795.0,1215279.0,1.09,0.7471594822632274,0.5869565217391305,0.14932813643998455,-0.023853576279919464,0.7710691013263865
2023,8213,志超,5058537.0,0.05510150464452469,1.02,2712425.0,1.25,1.12,0.05512657026422946,0.07181474154278068,1808095.0,1791136.0,1561433.0,5160664.0,1.1,1.302724642555531,0.8960000000000001,-0.00937948503812025,-0.1282443097564897,1.3657271153625083
2023,4770,上品,1464950.0,0.256418990409229,4.75,795360.0,5.65,5.92,0.2788376246511964,0.30520696300682065,375947.0,401089.0,457869.0,1234905.0,4.82,1.094568795687491,1.047787610619469,0.06687644800995884,0.1415645904026288,4.357757431103662
2023,2610,華航,47193097.0,0.06980739153440174,0.55,60236686.0,0.06,0.02,0.011401913924675502,0.003341206480172827,16491568.0,16281680.0,14905667.0,47678915.0,0.38,0.29303908994979694,0.33333333333333337,-0.012726988725389798,-0.0845129618073811,0.16191692983593586
2023,1736,喬山,8636292.0,0.03859688857208626,1.11,3036166.0,-1.35,0.73,-0.06247500801723012,0.027796848042319713,2764855.0,3276394.0,3587203.0,9628452.0,1.22,-0.4449274825967779,-0.5407407407407407,0.18501476569295683,0.09486313306641381,-0.5445935402453239
2023,3060,銘異,596291.0,-0.08905551148684115,-0.38,1375632.0,0.54,0.09,0.07751298324190402,0.018874801185524703,241114.0,249006.0,260113.0,750233.0,0.08,0.24350502839788604,0.16666666666666666,0.03273140506150618,0.04460535087507922,-0.1182667410579612
2023,2421,建準,3279820.0,0.13158953845028082,1.72,2509297.0,1.2,1.42,0.08621620744807755,0.09715444758118219,1137514.0,1097364.0,1058726.0,3293604.0,1.49,1.1268698827849977,1.1833333333333333,-0.03529626888108628,-0.03520983010195344,1.9463209151160177
2023,4916,事欣科,857892.0,0.04195050192798161,0.4,938743.0,0.26,0.03,0.034667949827548346,0.0032886240637182173,269708.0,300399.0,269465.0,839572.0,0.63,0.09486064448798075,0.11538461538461538,0.11379343586397139,-0.10297637475490928,0.03559053095745499
2023,4915,致伸,16065380.0,0.04352427393563053,1.55,4594343.0,1.58,1.96,0.0350568148707559,0.039285444422599604,5014100.0,5197689.0,5511431.0,15723220.0,1.63,1.1206221833738579,1.240506329113924,0.03661454697752342,0.06036182618852348,1.6692017304998916
2023,1303,南亞,63738195.0,0.01477285323188082,0.12,79308216.0,1.81,0.42,0.1515045177021745,0.040864178274286435,21514529.0,23595589.0,22141297.0,67251415.0,0.55,0.2697225065896495,0.23204419889502761,0.09672812265608965,-0.06163406219696399,0.033788181306724493
2023,3481,群創,55087258.0,-0.10417109524674471,-0.6,95564562.0,-0.45,-1.23,-0.08187200323417727,-0.2654633560633312,18515094.0,19225047.0,19913527.0,57653668.0,-0.22,3.242419210191185,2.7333333333333334,0.03834455282808724,0.03581161596119897,-2.037729174399539
2023,1702,南僑,5718733.0,0.04228139344851386,0.97,2941330.0,0.65,0.4,0.03142953851519579,0.01954287383029643,1774321.0,1998440.0,2046638.0,5819399.0,1.13,0.6217995794258225,0.6153846153846154,0.12631254434795047,0.024117811893276775,0.5201565818228578
2023,1436,華友聯,77205.0,-0.16974289229972153,-0.14,972854.0,1.01,5.06,0.12410249163353267,0.1983733318478659,37887.0,97600.0,61767.0,197254.0,0.27,1.5984637313620635,5.00990099009901,1.5760815055296011,-0.367141393442623,-0.5501391278054564
