symbol,name,q2_rev,q2_margin,q2_eps,capital,q3_rev_total,target_eps,naive_pred_eps
1906,寶隆,785922.0,-0.02383569870801428,-0.13,1510000.0,755611.0,-0.19,-0.11927494130106872
2615,萬海,38162396.0,0.30324718081118385,4.12,28061464.0,54479796.0,6.57,5.88737798860687
2314,台揚,501439.0,-0.38372962613598066,-0.76,2520283.0,352659.0,-1.09,-0.5369464707871648
6835,圓裕,594924.0,0.10950810523697145,0.98,661723.0,641127.0,0.44,1.0609968670616525
6177,達麗,4392132.0,0.07891247348668028,0.81,4288528.0,568870.0,0.03,0.10467680004040503
2426,鼎元,649521.0,0.2053359321715541,0.44,3006223.0,632988.0,0.03,0.43235375763344136
2849,安泰銀,,,0.17,19576094.0,1474224.0,0.24,
2836,高雄銀,,,0.15,18263271.0,1173346.0,0.14,
6757,台灣虎航,3967956.0,0.1694759216080017,1.5,4490000.0,4422368.0,2.1,1.6692313863913926
2332,友訊,3720181.0,0.02017213678581768,0.04,6025165.0,3680487.0,0.29,0.12322199840572623
4999,鑫禾,531440.0,0.062266671684479906,0.45,744172.0,504659.0,-0.15,0.4222603949841965
4952,凌通,791017.0,0.15034948679990442,1.1,1088158.0,656718.0,0.55,0.9073793904217919
3047,訊舟,2098891.0,0.12880230559852798,0.41,2229663.0,2164110.0,0.35,1.2501546537249368
5533,皇鼎,204043.0,0.1506643207559191,0.11,2852450.0,1193868.0,0.89,0.630592337437037
4562,穎漢,157646.0,-0.04163124976212527,-0.05,875460.0,224702.0,-0.18,-0.1068538263775509
3704,合勤控,6508825.0,0.020812051330309233,0.32,4107940.0,6401426.0,-0.28,0.3243153660938965
1605,華新,48313810.0,0.04782133721186551,0.55,40313329.0,43700745.0,0.07,0.5183963008995723
2539,櫻花建,478608.0,0.14083759569417978,0.08,9942521.0,8000.0,-0.22,0.0011332143684216892
1459,聯發,309710.0,0.3698556714345678,0.36,3586289.0,280670.0,0.19,0.28945629117324384
6139,亞翔,18796216.0,0.07208136999489685,4.62,2329559.0,16315460.0,4.33,5.048340518084925
1444,力麗,2003295.0,0.04853753441205614,0.1,9955950.0,2037673.0,-0.08,0.09934122143845406
2646,星宇航空,8337428.0,0.033289762742179006,0.09,25387350.0,9594592.0,0.64,0.1258113553750229
2380,虹光,610445.0,-0.09784992915004628,-0.27,2169341.0,484128.0,-1.16,-0.21836995889329341
2387,精元,6033142.0,0.06010218224600051,1.89,1952510.0,6637277.0,2.17,2.0430872664989552
3543,州巧,789765.0,-0.018870170240514583,-0.08,892631.0,851805.0,-0.5,-0.1800711084616322
1539,巨庭,321024.0,0.08309347587719298,0.41,653700.0,340324.0,0.03,0.4325945247732878
5285,界霖,1264123.0,0.0852440783056712,1.06,1020409.0,1347427.0,0.06,1.1256287694363303
4755,三福化,1202733.0,0.09144257287361368,1.1,1007060.0,1235160.0,0.94,1.1215439825886508
6657,華安,1630.0,-29.88834355828221,-0.64,762240.0,2115.0,-1.18,-0.8293168375546661
8112,至上,70053268.0,0.012752395791157094,1.51,5534132.0,60466743.0,1.0,1.3933455850676812
2440,太空梭,1108424.0,-0.002966373878587977,-0.02,1391173.0,970518.0,-0.05,-0.020694185725998467
6592,和潤企業,7684197.0,0.13855123703882136,1.55,7231505.0,7180513.0,1.17,1.3757426133610338
6625,必應,706764.0,0.09028897906514763,1.21,489724.0,1060444.0,1.46,1.955109533446623
1718,中纖,,,0.07,16859057.0,11301152.0,0.14,
3437,榮創,529814.0,-0.03584465491663112,-0.09,1445480.0,509463.0,-0.19,-0.12633537252533167
2012,春雨,2202016.0,0.07900850856669525,0.55,3021627.0,2379777.0,0.15,0.6222562595956559
6472,保瑞,5027311.0,0.2414059921894627,11.61,1015593.0,5614833.0,14.19,13.34643239312537
3168,眾福科,869932.0,0.0989617579305049,0.89,780996.0,892147.0,0.75,1.1304595087865514
6504,南六,1708010.0,-0.003943770821013929,-0.09,726000.0,1687318.0,-0.63,-0.0916583401401044
3057,喬鼎,138703.0,-0.22996618674433864,-0.35,926787.0,140244.0,-0.4,-0.34799126329753255
6901,鑽石投資,-90729.0,1.4776532310507116,-0.16,8503500.0,-756686.0,-0.95,-1.3148932942798126
1432,大魯閣,317571.0,-0.036328883934616196,-0.12,1080000.0,329980.0,-0.07,-0.1109981955624505
3321,同泰,552913.0,-0.07027687900266408,-0.4,971598.0,504714.0,-0.94,-0.36506584728406805
1215,卜蜂,6704985.0,0.054071261904389045,1.28,2947901.0,7013970.0,1.74,1.2865228813977392
1423,利華,18129.0,1.4518175299244305,0.26,996480.0,30195.0,0.32,0.43992483859252746
1309,台達化,4943005.0,-0.007972680585999812,-0.09,3975868.0,5185409.0,-0.25,-0.10398134360790827
3019,亞光,5614268.0,0.09831468679443162,1.59,2792439.0,6827724.0,2.46,2.40386825487978
1762,中化生,461158.0,0.04570450908365463,0.27,775600.0,348180.0,-0.1,0.20517529619322936
1201,味全,5905868.0,0.017542213947213177,0.2,5060629.0,6506095.0,0.28,0.2255279145159503
2368,金像電,9573005.0,0.1588511653341871,3.13,4918395.0,10441015.0,3.27,3.372172019574938
3010,華立,21154439.0,0.0309883897181107,2.3,2593513.0,21412935.0,2.77,2.5585079958672767
2376,技嘉,73923373.0,0.044333934816529544,4.66,6356889.0,70434608.0,2.88,4.912219357455841
2049,上銀,6182917.0,0.09018445500724011,1.64,3537923.0,6326487.0,1.88,1.6126715652245385
2354,鴻準,13497811.0,0.06259992824021614,0.61,14144852.0,20214985.0,0.69,0.8946411106860966
3018,隆銘綠能,207039.0,0.04099227681741121,0.25,730736.0,321155.0,0.29,0.18015910891615708
3419,譁裕,400698.0,-0.04694807560806393,-0.16,1204804.0,354093.0,-0.51,-0.13798082456803085
6792,詠業,308250.0,0.07111111111111111,0.46,478753.0,327094.0,0.34,0.4858458908409509
6919,康霈*,7848.0,-22.508919469928646,-1.26,697194.0,23257.0,-3.82,-7.508526179401008
6416,瑞祺電通,1124518.0,0.08432146039458684,1.3,733485.0,1119929.0,1.2,1.2874707569786599
6213,聯茂,7595918.0,0.026361264036815563,0.55,3629572.0,7962863.0,0.69,0.5783357763173985
2211,長榮鋼,3343618.0,0.2563642138545731,1.91,4170915.0,3278484.0,1.95,2.0151117279896527
2444,兆勁,325064.0,-0.053589447001205916,-0.17,1015696.0,361517.0,-0.3,-0.19074108898267747
2458,義隆,3151434.0,0.22786452135757881,2.58,3038804.0,3402700.0,2.49,2.5515123937688426
2462,良得電,1078417.0,0.07932460263515875,0.57,1501440.0,1130806.0,0.12,0.5974313765948245
6552,易華電,574998.0,0.1166577970705985,0.8,830000.0,492754.0,-0.71,0.6925734474424783
2233,宇隆,939751.0,0.1917444088912914,3.01,602881.0,963997.0,3.11,3.0659621871974445
2597,潤弘,6780331.0,0.09852513100024173,3.41,2589300.0,6881231.0,1.19,2.6183686159113444
2540,愛山林,2621710.0,0.20933055143398774,1.31,6249101.0,2552543.0,-0.24,0.8550433634357412
6281,全國電,5537831.0,0.025873848443551273,1.45,991729.0,5516633.0,1.24,1.4392694593048463
1707,葡萄王,2758268.0,0.17632659335496043,2.21,1481374.0,2899237.0,2.81,3.450935304242247
2013,中鋼構,4723096.0,0.02907732555086748,0.69,2000000.0,4889880.0,0.72,0.7109231633233795
3094,聯傑,41930.0,0.08080133555926544,0.04,831171.0,43671.0,0.01,0.042454261821077505
8473,山林水,669983.0,0.10031150044105597,0.2,1692354.0,797684.0,-0.07,0.4728140738747525
1217,愛之味,1202414.0,0.10195656404532881,0.24,4945134.0,1700441.0,0.22,0.35058933028266365
3056,富華新,75428.0,-0.2778543776846794,-0.06,3559667.0,125548.0,-0.14,-0.09799810322020608
2498,宏達電,766559.0,-1.0687970528035025,-0.99,8323822.0,773874.0,-1.05,-0.993671237132723
1218,泰山,2556095.0,0.07939963107787465,0.42,4999990.0,2988719.0,0.55,0.4746073212055113
2401,凌陽,1787686.0,0.06279010967250401,0.01,5919949.0,1786548.0,0.01,0.1894907284761958
2457,飛宏,2600492.0,0.017383633558572763,0.1,4312084.0,2962316.0,0.24,0.1194221073353326
2308,台達電,103443972.0,0.11556029577054523,3.83,25975433.0,112203112.0,4.75,4.991726147200555
6715,嘉基,558493.0,0.1548184131224563,1.49,663328.0,580566.0,1.35,1.355020545384063
4540,全球傳動,579193.0,-0.15279708145644025,-0.93,951588.0,495561.0,-0.9,-0.7957254030487457
1527,鑽全,754837.0,0.16958495675225246,0.93,1385706.0,836117.0,0.85,1.0232535998604544
2369,菱生,1370170.0,0.0666749381463614,0.27,3801023.0,1371315.0,-0.25,0.24054667073621386
1725,元禎,2031037.0,0.030241201908187788,0.34,1818300.0,2159464.0,1.08,0.35915298266217255
2228,劍麟,1204797.0,0.0932771246940356,1.48,757803.0,1360613.0,1.79,1.6747633416775316
3032,偉訓,1783707.0,0.14190222945808925,1.92,1132856.0,1604134.0,0.62,2.0093479749369956
2480,敦陽科,1786850.0,0.11223158071466548,1.88,1063603.0,1762560.0,1.71,1.8598564963096267
3515,華擎,5224422.0,0.06659128990728544,2.17,1216357.0,6265171.0,2.5,3.4299619139752346
4564,元翎,296939.0,-0.32211329599682087,-0.47,2027883.0,289480.0,-0.37,-0.45981625628874895
1524,耿鼎,639873.0,0.16291514097328688,0.63,1653104.0,734994.0,0.69,0.7243443311765021
2451,創見,2331950.0,0.30688522481185276,1.67,4298677.0,2516920.0,0.81,1.796844843270263
1434,福懋,7623397.0,0.03182478887036842,0.14,16846646.0,7090994.0,0.57,0.13395508336261666
4976,佳凌,309149.0,0.02961678672743564,0.07,1406900.0,319641.0,-0.2,0.06728793323153213
2032,新鋼,732348.0,0.03340078760370753,0.19,1305215.0,739200.0,0.01,0.18916318151921793
8081,致新,2059054.0,0.1842350904832996,4.28,861721.0,2277988.0,4.83,4.8703156276784565
5608,四維航,836468.0,-0.013221067631995485,0.06,3892716.0,942553.0,0.2,-0.03201249965253114
6164,華興,236265.0,0.07673163608659768,0.18,1000002.0,181398.0,0.05,0.13918937484961677
6438,迅得,1249590.0,0.0679590905817108,1.16,752817.0,1314148.0,0.6,1.1863215491915577
6958,日盛台駿,2848605.0,0.060833636113115014,0.49,3511931.0,3015536.0,1.21,0.5223508654070892
2427,三商電,823102.0,0.07207855162543646,0.3,1968181.0,1036208.0,0.18,0.37947918317822527
1102,亞泥,18984772.0,0.20592298922525906,1.27,35465629.0,19953208.0,0.56,1.1585369699754522
9902,台火,20894.0,1.0379056188379439,0.22,980496.0,8431.0,0.07,0.08924648619089424
3060,銘異,876686.0,0.038721959743853555,0.24,1375632.0,921358.0,-0.32,0.25934833869579527
1538,正峰,27678.0,-0.48543969940024567,-0.25,538390.0,29147.0,-0.39,-0.2628041181749097
2516,新建,2322300.0,0.0020247168755113463,0.02,2262785.0,2309748.0,0.36,0.02066738887600272
2441,超豐,3985796.0,0.1811083658069806,1.27,5688459.0,3860242.0,1.18,1.2290184744927763
1525,江申,376080.0,0.19074133163156776,0.98,734001.0,403399.0,1.09,1.0482937004015362
9934,成霖,4878715.0,0.04549292180420459,0.54,4094640.0,4556612.0,0.01,0.5062559673331484
8016,矽創,4377074.0,0.15383450222683007,4.43,1201369.0,4683339.0,3.87,5.996984472085597
1468,昶和,340210.0,0.24322624261485554,0.46,1604053.0,250456.0,0.09,0.37977218845229094
2436,偉詮電,745942.0,0.1255700845374037,0.51,1780116.0,847481.0,0.09,0.597816439006466
4949,有成精密,631160.0,-0.1075147347740668,-1.06,665050.0,573895.0,-0.16,-0.9277824030247811
4414,如興,3315833.0,-0.02545574520791608,-0.09,8821149.0,4412313.0,-0.01,-0.1273288950289535
3533,嘉澤,7374282.0,0.3070926769548547,20.01,1124182.0,8055827.0,18.32,22.00609401782982
3518,柏騰,93607.0,-0.4873032999668828,-0.53,840422.0,105990.0,-0.71,-0.6145635973771499
2889,國票金,,,0.16,35321896.0,2053855.0,0.14,
2468,華經,596188.0,0.022130603098351527,0.19,699612.0,540732.0,0.12,0.1710480276864579
1733,五鼎,437997.0,0.062466181275214215,0.27,999502.0,509560.0,0.34,0.318461267016956
4164,承業醫,958455.0,0.029066570678852946,0.17,1668451.0,963045.0,0.56,0.16777487357684423
4915,致伸,15368051.0,0.051588454515149644,1.6,4629318.0,16008535.0,1.7,1.7839681346187088
2327,國巨*,31417937.0,0.1746217773624029,13.02,5075317.0,31737967.0,7.02,10.919791231580785
5258,虹堡,1885389.0,0.0831918505942275,1.46,1103649.0,2098000.0,1.38,1.5814493788033088
6988,威力暘-創,206785.0,0.0327489904973765,0.15,460000.0,141830.0,0.57,0.10097368091832412
6914,阜爾運通,1144384.0,0.0981078029752251,1.74,662260.0,1187499.0,1.44,1.759171895105802
3305,昇貿,2025743.0,0.054565658131362174,0.84,1342375.0,2290892.0,0.95,0.9312154181050195
6128,上福,1390953.0,0.06759250672021269,0.74,1275887.0,1356152.0,0.57,0.7184469563027908
3042,晶技,2922726.0,0.17758284560372747,1.67,3105907.0,3668273.0,1.53,2.0973659475036506
1203,味王,1523093.0,0.1162634192396656,0.5,2400000.0,1440381.0,0.44,0.6977650836160365
8476,台境*,594119.0,0.2952253673085695,2.08,831132.0,384213.0,-0.6,1.3647582339475248
6645,金萬林-創,121220.0,-0.3342765220260683,-0.73,527320.0,124539.0,-0.67,-0.7894724982288652
5880,合庫金,,,0.3,152242106.0,18778199.0,0.38,
2010,春源,6196153.0,0.04086955244649382,0.39,6476554.0,6157219.0,0.46,0.3885442549310146
2323,中環,1764179.0,0.7918017389391893,1.29,10893483.0,1909112.0,-0.66,1.3876537021535476
9943,好樂迪,643157.0,0.2275478615641282,1.68,1252200.0,625232.0,1.35,1.1361619915465822
3021,鴻名,859708.0,0.018458592917595277,0.17,958900.0,999205.0,0.48,0.1923445441258295
2007,燁興,1883052.0,-0.15554854565885595,-0.56,5306516.0,1936975.0,-0.56,-0.5677805253532875
3712,永崴投控,5913408.0,0.04828281762394883,1.02,2462421.0,5335265.0,1.57,1.0461315387191603
1805,寶徠,1796.0,23.222160356347437,0.42,1001858.0,1317.0,0.17,0.30526866271776615
6606,建德工業,204697.0,0.28287175679174587,0.37,1103038.0,172816.0,0.16,0.4431829685080872
1467,南緯,1024242.0,0.0027083443170656933,0.0,2336247.0,1447642.0,0.28,0.016782099597540904
8163,達方,5197954.0,0.030810776701756113,0.62,2800000.0,5350755.0,0.68,0.5887889910385894
2472,立隆電,2737008.0,0.16055597937601937,1.88,1647351.0,2791484.0,1.6,2.7206675901643793
3209,全科,11498053.0,0.021174715406164852,0.82,2324776.0,13544473.0,1.05,1.233668796914128
1103,嘉泥,738302.0,0.10260299985642732,0.11,7902474.0,775735.0,0.74,0.10071875983853366
2493,揚博,903239.0,0.2055701757785038,1.63,1144373.0,969415.0,1.59,1.7414148354803745
6916,華凌,508454.0,0.0014140905568645345,0.01,675000.0,567290.0,0.17,0.011884436029684173
3450,聯鈞,1704853.0,0.10040396444737464,0.47,1456814.0,2100770.0,1.04,1.4478556383458097
2059,川湖,2516669.0,0.5787050263662007,15.29,952971.0,2576679.0,12.12,15.647245179887273
2908,特力,9856848.0,0.004669748382038558,0.2,5098875.0,8930897.0,0.14,0.08179263428874607
1314,中石化,8492666.0,0.02452445439394414,0.06,37848502.0,7325545.0,-0.15,0.04746687048889953
9930,中聯資源,3381094.0,0.08880675899575699,1.17,2485404.0,3420027.0,1.13,1.2220206998459076
6191,精成科,5681273.0,0.1513880779888592,1.82,4743030.0,5895245.0,1.9,1.881644876425897
3058,立德,834537.0,-0.10553157020000312,-0.42,2023628.0,780324.0,-0.26,-0.40693653667940566
9941,裕融,10490298.0,0.12910948764277239,2.35,6482250.0,10521223.0,2.78,2.0955527955653555
3090,日電貿,2838738.0,0.08004261048395449,1.06,2126572.0,3294066.0,1.24,1.2398622842134572
6442,光聖,1441848.0,0.1709514456447559,3.35,756000.0,1640899.0,3.45,3.7105033889819357
3024,憶聲,421754.0,0.06298695448057398,0.1,2771575.0,380030.0,0.02,0.08636581117686705
4108,懷特,44125.0,-0.5300849858356941,-0.08,1986189.0,39819.0,-0.06,-0.10627112551218189
6668,中揚光,196821.0,-0.3440994609315063,-0.68,927635.0,265509.0,-0.08,-0.9848863375407709
3149,正達,564687.0,-0.07771561944935867,-0.29,1855456.0,639316.0,-0.28,-0.26777697215070684
2002,中鋼,94572214.0,0.01734380459782828,0.09,157731290.0,85615737.0,-0.01,0.09414128376348516
2027,大成鋼,24135340.0,0.051084343539390786,0.4,24342606.0,21711964.0,0.12,0.45563791645433743
1342,八貫,619922.0,0.2232248573207597,1.61,784902.0,589978.0,1.46,1.6778878748224257
3588,通嘉,378685.0,0.11804270039742794,0.75,600641.0,428712.0,0.78,0.842538590818511
4526,東台,1369616.0,-0.10249004100419387,-0.56,2548265.0,1339753.0,-0.55,-0.538842466954935
4555,氣立,393614.0,0.025301437448871228,0.12,699627.0,390198.0,-0.79,0.14111191091359618
2617,台航,1126271.0,0.21543216508282642,0.58,4172945.0,1152628.0,0.96,0.5950549206258123
3030,德律,1727000.0,0.26990445859872614,1.97,2362160.0,1625974.0,1.64,1.857865818427224
2630,亞航,1264925.0,0.033128446350574145,0.2,2094382.0,1402191.0,0.16,0.22179530437502762
2108,南帝,3060766.0,0.07711958379046291,0.33,4924167.0,3144838.0,0.25,0.49252715768663363
2528,皇普,693.0,-234.6161616161616,-0.42,4085306.0,23701.0,-0.27,-13.61131246096289
3046,建碁,1933504.0,0.04036557462513654,1.01,784480.0,2259197.0,1.25,1.1624743154240338
2353,宏碁,67138026.0,0.024118418375899228,0.47,30478538.0,72584367.0,0.5,0.5743779871776702
2483,百容,504353.0,0.0450160899211465,0.21,1090938.0,419591.0,0.14,0.17313858520011022
9928,中視,223114.0,-0.0123972498364065,-0.05,607246.0,204833.0,-0.26,-0.04181774562106054
6197,佳必琪,1750961.0,0.19458343161269726,2.65,1220859.0,1886169.0,2.18,3.0062213295842484
1563,巧新,1873255.0,0.08749743094239706,0.71,2377841.0,1717939.0,0.78,0.6321501270091259
8341,日友,948909.0,0.15268165862058428,1.01,1300000.0,988603.0,1.22,1.1610888135175805
2406,國碩,2466464.0,-0.04953609701986325,-0.12,3509057.0,1833789.0,-0.22,-0.25886940513636003
1760,寶齡富錦,506416.0,0.0397301823007172,0.24,857391.0,523556.0,0.32,0.242607810492929
1909,榮成,12602917.0,0.010133923757492015,0.1,13276857.0,11711933.0,-0.2,0.08939452769194903
2317,鴻海,1550550895.0,0.025116858869698694,2.53,138629906.0,1853687765.0,3.55,3.3584971183629166
3036,文曄,243647108.0,0.008940528857005765,1.71,12511182.0,261255812.0,2.57,1.8669420093532914
3338,泰碩,1013314.0,0.07333659655348687,0.85,879081.0,929521.0,0.47,0.7754451133057553
4906,正文,7609850.0,0.03920892001813439,0.74,4157285.0,6174640.0,0.22,0.5823535454046892
2504,國產,5503805.0,0.36225393159823066,1.66,11800000.0,5368112.0,0.73,1.647982777338679
4961,天鈺,5022949.0,0.14612352225754233,4.91,1212545.0,5307409.0,4.2,6.395946518614818
1476,儒鴻,9593234.0,0.1807042338381405,6.32,2743671.0,10031710.0,6.47,6.6071058433624605
6209,今國光,619120.0,-0.019075461945987852,-0.06,1743288.0,526108.0,-0.36,-0.05756795855578526
2855,統一證,3600361.0,0.37413637132498656,0.92,14558313.0,2660732.0,0.37,0.6837856938151241
2312,金寶,40074894.0,0.01684723108687449,0.3,15028592.0,45947923.0,0.35,0.515081703424323
2911,麗嬰房,664622.0,-0.1536362022322463,-1.15,1051260.0,595139.0,-1.35,-0.8697648132745166
2109,華豐,1214403.0,0.14439358269042485,0.43,2793492.0,1238626.0,0.22,0.6402368281473875
5222,全訊,363251.0,0.32310716281579405,1.57,819975.0,330671.0,1.25,1.302993001438598
9924,福興,1971444.0,0.1195453687753748,1.24,1884521.0,2223325.0,1.16,1.4103754059122195
3189,景碩,7300482.0,0.05768441042659923,0.2,4543741.0,8197120.0,0.41,1.04065358125845
2608,嘉里大榮,3087132.0,0.09555827220863895,0.55,4670005.0,3238647.0,0.57,0.6626963174850817
1452,宏益,447849.0,0.10717674930612774,0.36,1326414.0,462819.0,0.05,0.373966468516713
1789,神隆,762359.0,0.09822406504022384,0.09,7907392.0,724223.0,0.04,0.0899615537659269
4736,泰博,1163350.0,0.23986418532685777,2.81,953744.0,1231981.0,1.04,3.098400817233635
2496,卓越,196835.0,0.12262046892066959,1.27,191004.0,227285.0,2.09,1.4591209230505322
2423,固緯,671255.0,0.08823025526811719,0.41,1450472.0,673213.0,0.57,0.4095063871609722
3592,瑞鼎,6452106.0,0.09165766960431214,7.8,758552.0,6199541.0,7.08,7.491055071720685
9933,中鼎,30830077.0,0.028521563536802064,0.76,8104245.0,28324571.0,0.47,0.9968369063733404
1216,統一,162120139.0,0.05711478572073023,1.04,56820154.0,178926642.0,1.08,1.7985443716959668
9958,世紀鋼,3033421.0,0.22543590223711116,2.18,2568967.0,2867562.0,1.69,2.5163866514862003
6412,群電,8897788.0,0.10249468744366577,2.28,4007691.0,10362561.0,2.21,2.6501730068783265
2337,旺宏,6455575.0,-0.04431332607862196,-0.16,18558264.0,7754539.0,-0.16,-0.1851624781802819
6838,台新藥,5328.0,-18.16891891891892,-0.72,1341621.0,4333.0,-0.29,-0.5867970587496445
2371,大同,12670336.0,-0.07642843883540262,-0.37,23395367.0,12131539.0,3.09,-0.39631546982819355
1442,名軒,3066738.0,0.2845163166856771,2.38,3662113.0,2451342.0,2.06,1.9044928345381509
1307,三芳,2497678.0,0.11981928815483821,0.75,3978181.0,3110957.0,0.97,0.9369926939480908
2382,廣達,309954132.0,0.04930652448924282,3.93,38626274.0,424549240.0,4.31,5.41938047116567
3008,大立光,10985235.0,0.4094748997176665,33.7,1334682.0,18977162.0,49.67,58.221145612781996
2542,興富發,10029550.0,0.2108454516902553,0.37,20705557.0,9498320.0,0.83,0.9672174338022327
8215,明基材,4588925.0,0.018159808669786497,0.23,3206745.0,4492067.0,0.14,0.2543859185930338
3167,大量,490178.0,0.052146363157873264,0.31,825001.0,721319.0,0.52,0.45592869010672693
2603,長榮,106328606.0,0.28746465461984894,13.72,21514344.0,152792593.0,28.82,20.4154353835823
1236,宏亞,343063.0,-0.07581697822265882,-0.3,866740.0,504260.0,0.0,-0.44109501625121644
2324,仁寶,237209113.0,0.013853603508057467,0.67,44071466.0,244317401.0,0.76,0.767997235121038
1731,美吾華,350274.0,0.13417210526616305,0.35,1329152.0,351804.0,0.3,0.35513081514422146
3150,鈺寶-創,111850.0,0.16117121144389807,0.43,443980.0,103960.0,0.36,0.37738995318950497
6282,康舒,7939041.0,0.0175852473869325,0.16,8612721.0,8457727.0,-0.26,0.17268784351210084
1723,中碳,2029330.0,0.17015566714137179,1.48,2369044.0,2100278.0,1.49,1.5085165335567683
4551,智伸科,1855388.0,0.0916762423816474,1.47,1152225.0,2215678.0,1.76,1.7628938216727092
2645,長榮航太,3983640.0,0.1262812402727154,1.34,3745709.0,4027962.0,1.08,1.357969978798052
6215,和椿,346387.0,0.15667158409524606,0.65,827897.0,467642.0,0.51,0.8849677306412399
1504,東元,14525927.0,0.12125979980485926,0.78,21387966.0,13504126.0,0.84,0.765621011039383
2392,正崴,21450241.0,0.021175845996322374,0.57,5123269.0,24831163.0,1.49,1.0263386201223832
2905,三商,,,1.24,11224957.0,29966382.0,-0.94,
2486,一詮,1338299.0,0.026050232421902728,0.13,2339586.0,1465434.0,-0.06,0.16316945091549787
3380,明泰,5684460.0,0.051314460828293273,0.49,5417185.0,4950977.0,-0.05,0.46898290408815824
4919,新唐,8227916.0,-0.002593487828509674,-0.05,4197653.0,7956815.0,-0.25,-0.04916057343521058
1440,南紡,4333447.0,-0.007874562674932912,-0.04,16568159.0,4632080.0,-0.03,-0.022015484203950022
1463,強盛新,66519.0,-0.13215772937055578,-0.05,1732684.0,72151.0,0.22,-0.05503203314519538
6112,邁達特,4421465.0,-0.01147990541596507,0.0,1883573.0,4295187.0,0.22,-0.2617808840107751
3557,嘉威,1186844.0,0.0676761225569662,1.0,803004.0,1252051.0,1.08,1.0552121399591048
2321,東訊,170751.0,-0.026822683322498844,-0.43,302719.0,130794.0,0.21,-0.11589117440540282
2430,燦坤,4732159.0,0.008119127020034618,0.33,1168000.0,4968643.0,0.17,0.34538564755313245
2302,麗正,203421.0,0.15638994990684343,0.19,1663029.0,201392.0,0.08,0.18938746583276067
6806,森崴能源,4249451.0,0.023435968552172975,0.63,2208509.0,3341863.0,0.78,0.35462747117476284
2024,志聯,298077.0,0.01592541524505413,0.05,975000.0,261009.0,-0.01,0.0426325816173983
3049,精金,314958.0,-0.6302713377656703,-0.24,8020105.0,424163.0,-0.37,-0.33333451549661763
6796,晉弘,122532.0,0.019390853001664873,0.07,347102.0,104134.0,-0.65,0.058174458414972256
2605,新興,1148365.0,0.6108475963652671,1.2,5853533.0,1091007.0,0.42,1.1385243810322432
1514,亞力,2216078.0,0.0908763139203584,0.77,2672919.0,1941718.0,0.53,0.6601628201707963
1319,東陽,6185861.0,0.17216665553913998,1.76,5914771.0,6315451.0,1.49,1.8382961519411611
4934,太極,197618.0,-0.31180358064548774,-0.12,2250000.0,73934.0,-0.39,-0.10245727080641552
6491,晶碩,1638349.0,0.293597395915034,6.08,780000.0,1659030.0,5.61,6.24470368903742
3017,奇鋐,16483855.0,0.13105732851932997,5.08,3833101.0,19064683.0,6.02,6.518394435857249
3016,嘉晶,1047959.0,0.14306571154024156,0.52,2885418.0,1054584.0,0.16,0.5228871877105989
1453,大將,343.0,36.53644314868804,0.12,1099448.0,344.0,-0.15,0.11431678845337558
6689,伊雲谷,3093526.0,0.007267435282586925,0.46,680000.0,3332817.0,0.88,0.35619164494419864
9919,康那香,664997.0,-0.11559149890901764,-0.4,1953628.0,815954.0,-0.6,-0.4827804776590455
6861,睿生光電,509917.0,0.1195135678943828,1.51,402704.0,483746.0,0.75,1.4356502645773594
6155,鈞寶,144149.0,0.18727150379121604,0.31,878113.0,158858.0,0.25,0.3387898430983825
1540,喬福,201770.0,0.34928383803340435,0.82,854736.0,96255.0,0.14,0.39334152100654857
2438,翔耀,88507.0,-0.08999288191894426,-0.07,651956.0,103151.0,-0.37,-0.14238469717007007
3686,達能,23351.0,-0.11267183418269025,-0.04,764951.0,15880.0,0.06,-0.023390108998107343
2412,中華電,54115733.0,0.1868440920868613,1.27,77574465.0,55613476.0,1.16,1.3394935345044858
6183,關貿,568860.0,0.22726857223218366,0.86,1500000.0,640975.0,1.0,0.9711564872434927
8033,雷虎,351073.0,0.15120217162812294,0.33,1426298.0,281076.0,-0.21,0.297969299491034
3164,景岳,94186.0,0.1319622873887839,0.17,865114.0,83819.0,0.07,0.12785536896455818
2241,艾姆勒,169493.0,-0.2794451688270312,-0.4,1046023.0,169111.0,-0.43,-0.45178023758089514
1560,中砂,1731114.0,0.14999127729311876,1.75,1451480.0,1859597.0,1.96,1.9216477614603835
3028,增你強,9628771.0,0.010418567437111132,0.43,2346118.0,9562722.0,0.43,0.42465836773489757
1326,台化,96475275.0,0.020602242388010814,0.32,58611863.0,86898525.0,-0.33,0.3054508735220748
1439,雋揚,30981.0,0.3833317194409477,0.13,920000.0,14005.0,0.38,0.05835392098663557
6133,金橋,349592.0,0.11211068903178563,0.34,1170064.0,323243.0,0.07,0.30971806204362734
2546,根基,3508266.0,0.03841498905727217,1.11,1231360.0,3396967.0,1.82,1.0597587231428232
2614,東森,1426390.0,0.07973275191216989,0.42,3002431.0,1391836.0,0.21,0.3696168687654334
1598,岱宇,1499287.0,-0.07649702825409678,-0.71,1671420.0,1586347.0,-0.81,-0.726034337747554
6585,鼎基,864610.0,0.2605452169186107,3.2,709287.0,820126.0,2.27,3.012601479663275
2851,中再保,5881257.0,0.13630912575321907,1.0,8003888.0,5069055.0,0.29,0.8632785159474794
