symbol,name,q2_rev,rev_m7,rev_m8,rev_m9,year,q2_eps,q2_margin,ly_q3_eps,rev_yoy_m7,target_eps
1417,嘉裕,327753.0,108193.0,111755.0,94040.0,2023,0.03,0.0186420871815055,0.27,-0.1010958699246433,-0.02
1733,五鼎,417281.0,149769.0,147378.0,115344.0,2023,0.27,0.0649346603367994,0.64,-0.2636327431670345,0.38
9943,好樂迪,682654.0,234444.0,227069.0,222907.0,2023,2.32,0.288068333299153,1.2,0.1855215518113231,2.37
1475,業旺,313567.0,82345.0,95610.0,112605.0,2023,3.36,0.2792895936115726,4.3,-0.2101577861973046,2.22
2528,皇普,30741.0,21.0,21.0,21.0,2023,-0.06,-0.7121108617156241,-0.03,1.1,-0.09
6183,關貿,517479.0,179537.0,168956.0,196505.0,2023,0.94,0.2736613466440184,0.75,0.1189173355935584,0.86
8103,瀚荃,758308.0,263341.0,294409.0,263296.0,2023,0.84,0.0859466074471059,1.31,-0.197872087675105,1.4
6155,鈞寶,144880.0,44037.0,44124.0,34431.0,2023,0.36,0.2185877967973495,0.92,-0.3700901158632528,0.42
2885,元大金,,11633153.0,9008431.0,7048278.0,2023,0.72,0.0,0.65,0.2863102256834946,0.67
3652,精聯,676994.0,151465.0,160957.0,205684.0,2023,0.23,0.0257461661403202,0.35,-0.2174616131765484,0.26
2482,連宇,463937.0,73902.0,84327.0,86223.0,2023,1.24,0.2083644977658604,0.77,-0.1343836017569546,0.07
1321,大洋,1167502.0,361464.0,391590.0,357833.0,2023,0.09,0.016210678868216,0.39,-0.238288707848831,0.22
3714,富采,5843987.0,1985433.0,2047849.0,2126208.0,2023,-1.22,-0.1775430027479527,-0.56,-0.1427881244408829,-0.88
3090,日電貿,2557921.0,923150.0,1002736.0,953517.0,2023,0.89,0.0742681263416657,4.58,0.000724133370624,1.28
1713,國化,104844.0,34057.0,43833.0,40844.0,2023,0.62,0.8895788027927206,0.77,-0.2342956068168532,0.76
4736,泰博,1188358.0,336552.0,298582.0,365428.0,2023,1.83,0.1392526494541207,8.5,-0.7210810273240347,3.43
1702,南僑,5718733.0,1774321.0,1998440.0,2046638.0,2023,0.97,0.0506126094713636,0.4,0.1060548351846322,1.13
1727,中華化,421902.0,144381.0,138477.0,151735.0,2023,0.15,0.0352996667472541,-0.09,-0.2509882653220032,0.06
1598,岱宇,1499737.0,514829.0,570892.0,585465.0,2023,-0.28,-0.0343340198981554,0.6,0.1487462234975434,0.26
2030,彰源,3463111.0,988183.0,1131312.0,1045025.0,2023,-0.36,-0.0293709904187304,0.02,-0.2572347943605397,0.05
3011,今皓,312007.0,87366.0,92667.0,115245.0,2023,0.15,0.0538000749983173,0.02,-0.3723616718631014,-0.2
6215,和椿,250598.0,61369.0,84261.0,77697.0,2023,0.36,0.1193425326618728,0.71,-0.6510230077223151,0.22
2415,錩新,525254.0,209693.0,199084.0,199702.0,2023,-0.25,-0.0209232104848321,-0.72,0.1662569521690766,-0.22
8201,無敵,154691.0,34317.0,28497.0,53667.0,2023,-0.27,-0.1079700822930875,-0.25,0.0634664848616319,-0.13
1307,三芳,2291749.0,893367.0,1038632.0,838162.0,2023,0.47,0.0824627827916582,0.46,-0.0329767749980516,0.79
2912,統一超,77586335.0,27901261.0,27510169.0,27120033.0,2023,2.46,0.0400053566133778,2.58,0.0925445194707108,2.92
2493,揚博,810447.0,251893.0,293340.0,296829.0,2023,1.43,0.2013086605293128,1.36,-0.0492738197684073,1.8
2498,宏達電,1143924.0,241703.0,256065.0,601466.0,2023,-1.09,-0.7872918130924782,-1.19,-0.2062768046552257,-1.1
3028,增你強,7877363.0,2620381.0,3198451.0,3286442.0,2023,0.52,0.0147320873749248,0.65,-0.1230664250876304,0.87
2458,義隆,3041422.0,1102522.0,1192180.0,1207207.0,2023,1.74,0.1485660325992249,1.83,0.0244344816372041,2.69
6706,惠特,406848.0,112309.0,80045.0,78846.0,2023,-1.05,-0.1889329675947774,3.33,-0.6759666125211701,-0.11
1617,榮星,674959.0,245979.0,254781.0,256351.0,2023,0.15,0.0297929207551866,0.04,-0.1180039370502242,0.12
2492,華新科,8223217.0,2878994.0,2866961.0,2935063.0,2023,1.74,0.1282052997020509,1.05,0.0134972486959863,2.18
1446,宏和,36870.0,9141.0,9536.0,7358.0,2023,-0.05,-0.1668022782750203,-0.04,-0.5512077769049489,-0.05
2247,汎德永業,15248470.0,4597886.0,4168701.0,4382452.0,2023,6.73,0.0356363622055196,4.38,0.3813974211873403,5.52
1533,車王電,1103558.0,320876.0,391517.0,332544.0,2023,-0.43,-0.0569911141960821,0.22,-0.1348859279709684,0.04
1455,集盛,1735422.0,578974.0,655615.0,690467.0,2023,-0.28,-0.0856863633168186,-0.42,-0.2197599609727698,-0.16
2616,山隆,4068678.0,1388211.0,1404058.0,1376592.0,2023,0.19,0.0072345366234437,0.14,-0.1194398509618404,0.1
2428,興勤,1816449.0,591321.0,605630.0,566456.0,2023,2.43,0.1723367955830304,3.12,-0.0121600400935516,2.6
1714,和桐,4714262.0,1594036.0,1553868.0,1941684.0,2023,0.17,0.0449048016423355,0.11,-0.318447840631563,0.19
6668,中揚光,224622.0,64979.0,65416.0,81702.0,2023,-1.1,-0.392120985477825,-0.25,-0.5012511129532407,-0.7
1731,美吾華,315303.0,96834.0,101448.0,105364.0,2023,0.36,0.1523201491898269,0.34,-0.0809399973424953,0.3
9941,裕融,10336010.0,3584420.0,3577177.0,3549873.0,2023,2.77,0.1729025029968043,3.23,0.1585595852946111,3.04
2357,華碩,115703513.0,37564502.0,48615792.0,48871582.0,2023,3.48,0.026646451089173,8.34,0.0220746564896627,14.94
1529,樂事綠能,121649.0,85566.0,37741.0,114243.0,2023,0.55,0.6725908145566343,0.11,2.4110424556507875,-0.3
4119,旭富,313115.0,64934.0,98813.0,94102.0,2023,1.78,0.6372035833479712,0.51,0.3078611855223669,0.33
1439,雋揚,20510.0,24130.0,7761.0,4941.0,2023,0.56,2.716674792784008,0.75,-0.6955934854735142,0.27
4766,南寶,5083350.0,1756548.0,1866643.0,1828163.0,2023,3.78,0.0951433601857043,3.08,-0.0671109430499141,5.35
1568,倉佑,264144.0,91176.0,100640.0,114056.0,2023,0.52,0.2013447210612393,0.47,-0.4058918203913545,2.21
8150,南茂,5444124.0,1836225.0,1832982.0,1912350.0,2023,0.86,0.1154507134664823,0.92,-0.0573401666085704,0.8
6141,柏承,709464.0,200405.0,253717.0,262450.0,2023,-0.46,-0.0817631338588004,-0.17,-0.2902827111657275,-0.64
3504,揚明光,817141.0,225923.0,272500.0,248164.0,2023,-0.59,-0.0823089283244874,0.57,-0.5422499397225413,-0.59
4956,光鋐,293139.0,95613.0,96519.0,88188.0,2023,-0.23,-0.0777105741644748,-0.15,0.1325736487366886,-0.15
6024,群益期,399838.0,181230.0,399468.0,170561.0,2023,1.18,0.6243328548061965,1.07,-0.2461941602196157,1.32
6112,邁達特,3573174.0,1190657.0,1119189.0,1305554.0,2023,0.86,0.0459241559465058,0.73,0.0827747388906319,0.72
3189,景碩,6462205.0,1935157.0,2132605.0,1978409.0,2023,0.04,0.0411251267949562,4.79,-0.4857059103675403,-0.76
9958,世紀鋼,3218818.0,1193160.0,1206343.0,1245560.0,2023,1.0,0.0672936463012199,0.68,0.8308452214902893,1.32
1521,大億,1096336.0,360988.0,432228.0,494626.0,2023,0.23,0.0160972548561754,0.72,-0.0950096017408482,0.77
2069,運錩,3094154.0,966430.0,1111157.0,970934.0,2023,-0.57,-0.0300473085696445,-0.56,-0.2140756119716379,-0.29
6579,研揚,2056104.0,655946.0,649236.0,757821.0,2023,2.77,0.177714745946703,3.33,0.0216495391295949,2.33
1304,台聚,12759120.0,3963359.0,5032636.0,4506836.0,2023,0.03,-0.0296924082538607,0.16,-0.2994539311162048,0.21
2540,愛山林,1996113.0,603430.0,814321.0,506845.0,2023,1.07,0.1523576070092224,-0.11,0.5547190617528237,0.29
2102,泰豐,111527.0,15377.0,15304.0,14898.0,2023,-0.61,-2.4942300967478728,-0.27,-0.9168100323519548,-0.5
6719,力智,795666.0,221148.0,244331.0,256419.0,2023,0.31,0.0305429665211282,3.75,-0.6007171448535107,0.49
2838,聯邦銀,,1692317.0,1414330.0,1184019.0,2023,0.19,0.0,0.34,0.0835037995560514,0.31
2466,冠西電,310194.0,250112.0,145409.0,49760.0,2023,-0.17,-0.0898631179197534,0.24,0.0662664984141059,-0.11
1477,聚陽,7224107.0,2966123.0,3505603.0,2800342.0,2023,3.33,0.114390193832954,4.59,-0.2023126594938741,5.47
9939,宏全,7218847.0,2480254.0,2696900.0,2193537.0,2023,2.69,0.1110609492069855,2.58,0.0507039843020566,2.97
5706,鳳凰,513096.0,303887.0,224976.0,230018.0,2023,0.91,0.1288004583937508,0.23,29.593677640189263,0.79
6243,迅杰,249828.0,76707.0,81200.0,72281.0,2023,0.66,0.1169404550330627,0.63,0.4983006484881631,0.8
2855,統一證,2863536.0,1607856.0,665345.0,347601.0,2023,0.81,0.4097835682875996,0.46,1.6919410331751172,0.56
8374,羅昇,795431.0,247134.0,254479.0,278476.0,2023,0.02,0.0038067412509696,0.03,-0.2543672799464159,-0.16
2465,麗臺,814620.0,226705.0,296759.0,442025.0,2023,-0.97,-0.0702229260268591,-1.01,-0.3410676967524975,-0.58
6176,瑞儀,11814238.0,3864029.0,3674782.0,3849478.0,2023,4.8,0.1888048133108542,3.96,-0.3543676350800977,4.09
3002,歐格,176377.0,48289.0,58469.0,39030.0,2023,0.12,0.0575131678166654,0.02,-0.3540624414778351,0.06
4770,上品,1464950.0,375947.0,401089.0,457869.0,2023,4.75,0.256418990409229,5.92,-0.2837699586776072,4.82
2897,王道銀行,,848024.0,808827.0,761601.0,2023,0.23,0.0,0.26,-0.0509856935665813,0.24
1810,和成,1302563.0,378666.0,425391.0,394617.0,2023,0.03,0.0071267186308838,0.03,0.0195034219836196,-0.05
3014,聯陽,1711064.0,547254.0,596809.0,650290.0,2023,2.72,0.2556473632780539,1.94,0.5140307922147984,2.93
2392,正崴,17185153.0,7898761.0,7642344.0,9434240.0,2023,1.59,0.0459510601971364,1.51,0.022950317352127,2.01
1802,台玻,11405510.0,3924827.0,4373319.0,4106296.0,2023,-0.01,-0.0016081700862127,-0.51,0.0489329409661245,0.11
9942,茂順,1289616.0,412917.0,420039.0,404673.0,2023,3.37,0.2176167169141822,2.5,0.1827670855401291,3.5
1423,利華,25787.0,10996.0,11088.0,6637.0,2023,-0.01,-0.0430061658975452,0.14,0.0931504125658613,0.42
9914,美利達,7459365.0,2745883.0,2043386.0,1939296.0,2023,2.25,0.0952170861728846,3.1,-0.1567382128721749,2.53
2633,台灣高鐵,12308801.0,4069922.0,4202652.0,3916585.0,2023,0.29,0.1322218955363727,0.23,0.3606768878750668,0.22
4994,傳奇,432957.0,142640.0,128689.0,125618.0,2023,0.52,0.1343089498495231,0.07,-0.1742359772370714,0.56
2002,中鋼,95356918.0,28220608.0,30550154.0,29458618.0,2023,0.07,0.0154089292189581,0.13,-0.2793070791563242,-0.05
1219,福壽,4065809.0,1403695.0,1366116.0,1310734.0,2023,0.23,0.0224624422839341,-0.1,0.0621781653771211,0.28
1711,永光,1906046.0,643477.0,692430.0,734490.0,2023,0.02,0.0066661560109252,0.16,-0.1251317107923313,0.08
3062,建漢,699993.0,359270.0,411570.0,474023.0,2023,-0.31,-0.1418428469998985,0.16,-0.407277256716738,-0.07
2049,上銀,6583249.0,2246022.0,2150644.0,2161208.0,2023,1.77,0.0880987488092885,4.13,-0.1925100467879399,1.78
2834,臺企銀,,3176299.0,2441454.0,2635180.0,2023,0.34,0.0,0.36,0.0929780021031652,0.25
2712,遠雄來,145199.0,84028.0,87266.0,43840.0,2023,0.03,0.0200552345401827,0.46,0.2320279166605574,0.31
8464,億豐,6709707.0,2216534.0,2382969.0,2304128.0,2023,4.62,0.2089222375880198,5.24,-0.1109578925793698,5.41
2425,承啟,1478081.0,758649.0,695313.0,899451.0,2023,0.63,0.0519443792322612,1.49,0.5855462529102697,0.86
6206,飛捷,921162.0,259168.0,284943.0,258439.0,2023,1.05,0.1576074566688595,2.23,-0.4410423087457916,0.89
5258,虹堡,1968862.0,657750.0,645268.0,784999.0,2023,2.0,0.1022098044454106,2.53,0.0676113261753463,2.25
1464,得力,2088265.0,585168.0,975517.0,961770.0,2023,-0.1,-0.0146921008588469,0.45,-0.4039201624946266,0.08
2486,一詮,1208916.0,424143.0,433500.0,452094.0,2023,0.4,0.0687756634869585,0.17,-0.0438960722787274,0.18
1905,華紙,5051855.0,1603986.0,1613768.0,1734754.0,2023,-0.34,-0.0770748566615629,0.26,-0.2288354592627813,-0.17
1614,三洋電,1651077.0,607875.0,488036.0,429345.0,2023,0.42,0.0659230308459266,0.35,-0.1224606758442278,0.39
4722,國精化,862435.0,283147.0,322336.0,293932.0,2023,0.4,0.0462945033538759,0.93,-0.2525000527994255,0.79
1102,亞泥,21136474.0,6790125.0,6469836.0,6691905.0,2023,1.26,0.208023485847261,1.33,-0.1366241123858209,0.81
3530,晶相光,381716.0,111124.0,146729.0,166523.0,2023,-0.51,-0.1030923513816554,-0.04,-0.1725319076057009,0.1
6165,浪凡,696588.0,214993.0,218421.0,226214.0,2023,0.17,0.0127650777791176,0.49,-0.1149637740820023,0.27
6830,汎銓,503609.0,171692.0,163541.0,165018.0,2023,1.73,0.1611567704310288,4.27,0.057555374873728,1.55
2606,裕民,3647999.0,1839307.0,1112425.0,949077.0,2023,0.7,0.1614197262663723,2.18,0.1138363957207722,0.91
1305,華夏,3339951.0,1020444.0,1378646.0,966666.0,2023,0.0,0.0060219446333194,-1.17,-0.3459027742167068,0.25
6235,華孚,1434967.0,449408.0,495612.0,504058.0,2023,1.17,0.1563283336829348,0.5,0.2300315029162778,1.03
8341,日友,801238.0,260653.0,287563.0,244272.0,2023,0.38,0.0529280937748833,1.69,-0.1063611678711995,1.02
2397,友通,3761152.0,1189723.0,1420393.0,1311308.0,2023,0.85,0.026421426201334,1.69,-0.1822484605164306,0.47
2515,中工,4846994.0,1594613.0,1733638.0,1656859.0,2023,0.11,0.0344807524003537,0.06,0.3080376478154161,0.1
2010,春源,5372598.0,2039040.0,1822688.0,1777136.0,2023,0.31,0.0374909866697638,0.12,-0.0072205154172367,0.32
2034,允強,3814535.0,1404962.0,1490669.0,1171231.0,2023,0.46,0.0537832265269554,0.6,-0.1572788186948804,-0.42
4904,遠傳,21698786.0,7191825.0,7448869.0,8579190.0,2023,0.84,0.1284538222553095,0.75,0.0580809663492052,0.87
2419,仲琦,2806236.0,509027.0,471028.0,598519.0,2023,0.11,0.028211098425079,0.33,-0.4572005617516242,-0.08
2450,神腦,7058745.0,2364464.0,2467292.0,2809253.0,2023,0.66,0.0239539748213032,0.78,-0.0122397246511036,0.82
3708,上緯投控,1718356.0,607258.0,628832.0,686591.0,2023,7.11,0.4083257485643254,6.62,-0.1061401365390672,5.65
1232,大統益,5661485.0,1761631.0,2202657.0,1874068.0,2023,1.61,0.0478945011776945,0.78,-0.0202563550685102,1.69
5306,桂盟,1234184.0,405342.0,400008.0,352499.0,2023,1.75,0.1780099239659564,4.81,-0.3673678016865322,1.26
3010,華立,16167074.0,5854910.0,6517958.0,6646333.0,2023,2.93,0.0455054513884206,3.12,-0.0956107794966328,3.01
3032,偉訓,2198470.0,674433.0,692758.0,706374.0,2023,1.75,0.1106160193225288,0.89,0.34777430281472,1.61
1108,幸福,1322108.0,441143.0,430420.0,404171.0,2023,0.38,0.1146956224453675,0.33,0.3503371687619188,0.47
3037,欣興,25234907.0,8568959.0,9217841.0,8758856.0,2023,1.57,0.0978716109395608,5.81,-0.2725403421988641,1.7
8105,凌巨,2349591.0,722831.0,731544.0,706549.0,2023,0.15,0.0277256765113587,0.61,-0.1889539548019428,0.29
1323,永裕,846863.0,261881.0,316094.0,278061.0,2023,0.22,0.0528031098300433,0.55,-0.1865710815755388,0.19
3229,晟鈦,226304.0,65180.0,83022.0,75885.0,2023,-0.24,-0.0665697468891402,-0.09,-0.2982116132088677,0.01
9924,福興,2110133.0,636773.0,914124.0,1117430.0,2023,1.2,0.1071046232630834,2.02,-0.3584868594041371,2.14
5471,松翰,662960.0,221329.0,230340.0,246632.0,2023,0.45,0.1123205019910703,0.56,-0.150029186316226,0.36
1776,展宇,242907.0,101861.0,101916.0,109181.0,2023,-0.05,-0.0206375279427929,0.0,0.0074773750061816,0.09
1708,東鹼,1408096.0,449136.0,494044.0,449308.0,2023,-0.37,-0.0657206610912892,1.71,-0.3408068194827267,0.42
6715,嘉基,583214.0,201008.0,216598.0,204781.0,2023,1.44,0.1511246300671794,3.27,-0.3166038261862911,2.26
1526,日馳,272590.0,90585.0,84974.0,55961.0,2023,0.39,0.0874059943504897,1.8,-0.5197206920136367,0.09
1453,大將,172.0,57.0,57.0,57.0,2023,0.12,72.5,0.01,-0.9981182529464198,-0.08
2524,京城,479633.0,50137.0,401387.0,448000.0,2023,-0.04,-0.0264389647918304,0.21,-0.6302526585937845,0.56
2801,彰銀,,3480273.0,3090445.0,3083630.0,2023,0.32,0.0,0.3,-0.0196173821724645,0.29
9912,偉聯,124541.0,36000.0,47344.0,51022.0,2023,-0.15,-0.1106864406099196,0.02,-0.0535282364076138,-0.08
2731,雄獅,5504312.0,2288122.0,2155197.0,2208064.0,2023,2.46,0.0421580390065098,-2.36,10.580268032471608,2.86
6698,旭暉應材,274768.0,89328.0,80202.0,82222.0,2023,-0.36,-0.0526007395329878,-0.25,-0.0222737869816008,0.15
4164,承業醫,886154.0,226888.0,243833.0,266943.0,2023,0.58,0.1132692511685327,0.63,0.0493095187442769,0.26
2543,皇昌,2695877.0,980518.0,972293.0,1106017.0,2023,0.38,0.038794425710075,-0.01,0.546951197386087,0.69
2904,匯僑,108053.0,35684.0,33882.0,38395.0,2023,0.29,0.2083514571552849,0.51,-0.1493885723820648,0.19
2390,云辰,167604.0,55058.0,46336.0,52667.0,2023,0.08,0.0885181737906016,-1.97,0.2596778621762605,0.29
2352,佳世達,52111593.0,15912605.0,16459381.0,17998260.0,2023,0.53,0.029443601925583,3.24,-0.2200110631479288,0.61
1216,統一,137398498.0,54142903.0,57541764.0,53366181.0,2023,1.09,0.0768588824020478,0.97,0.144780810967114,0.98
9935,慶豐富,1017492.0,459792.0,482037.0,382249.0,2023,0.12,0.0200748507113569,0.62,-0.0265161459700709,0.49
5285,界霖,1257068.0,458234.0,453706.0,413306.0,2023,0.93,0.0753857388780877,1.02,-0.1786773061467373,0.46
2359,所羅門,1198647.0,334374.0,286861.0,382561.0,2023,1.97,0.2889074097711837,1.11,0.07467378029183,0.98
6197,佳必琪,1063732.0,411712.0,432102.0,487253.0,2023,1.57,0.1787339292227741,1.8,0.0499803628536599,1.47
2430,燦坤,5100742.0,1839652.0,1637033.0,1630497.0,2023,0.42,0.0096536935214523,1.05,-0.0761297580157137,0.43
6164,華興,202378.0,48219.0,67295.0,43969.0,2023,-0.06,-0.0335807251776378,0.1,-0.4642273803042256,0.06
2402,毅嘉,2073061.0,776515.0,794886.0,799507.0,2023,0.4,0.0574643003751457,0.3,0.2923586712845614,0.57
9926,新海,558052.0,172286.0,166126.0,166699.0,2023,0.79,0.2545354196383133,0.84,0.0418024707781803,0.67
1760,寶齡富錦,470072.0,114909.0,244031.0,115669.0,2023,0.21,0.0366837420650453,0.91,-0.2786176156695336,0.09
1409,新纖,,3338855.0,3764714.0,3829791.0,2023,0.13,0.0,0.69,-0.1801219434335695,0.26
2905,三商,,20627863.0,20009746.0,19245906.0,2023,-0.58,0.0,0.81,0.5124085706361008,1.28
2891,中信金,,18037055.0,13503419.0,12852866.0,2023,0.82,0.0,0.41,0.1579808629752717,0.96
3021,鴻名,686802.0,227026.0,281277.0,262356.0,2023,0.5,0.0703725382279026,0.56,-0.3630058192714968,0.1
3034,聯詠,30299029.0,9675040.0,9694234.0,9560688.0,2023,11.29,0.2268026146976525,7.07,0.4091808884109589,10.46
2380,虹光,500890.0,139237.0,125584.0,119066.0,2023,-0.2,-0.0918864421330032,0.28,-0.3376605460945676,-1.27
3046,建碁,1549038.0,499860.0,626337.0,549330.0,2023,0.84,0.0399144501296934,0.66,0.6429846272174178,0.94
5519,隆大,872896.0,81182.0,169170.0,166834.0,2023,0.83,0.2093456723366815,2.05,-0.7033678141179995,0.23
1457,宜進,725572.0,217794.0,315028.0,313769.0,2023,-0.19,-0.1572910751793068,0.15,-0.2973117724492166,0.25
1611,中電,310177.0,113985.0,119925.0,106450.0,2023,0.12,0.1217304958136805,0.05,-0.101383578383066,0.13
6792,詠業,361574.0,133907.0,138229.0,140673.0,2023,1.11,0.1436801318678887,1.03,0.1749629278650837,1.61
3494,誠研,180716.0,55616.0,59578.0,61969.0,2023,-0.3,-0.3748644281635273,-0.13,-0.0061294876606086,-0.12
2020,美亞,2085945.0,608936.0,610953.0,599194.0,2023,0.69,0.0743480772503589,-0.17,0.2782219721952252,1.45
6139,亞翔,10016108.0,4000024.0,4139571.0,6468010.0,2023,2.07,0.0563343566183591,1.17,0.3041271464173887,4.36
2867,三商壽,31171164.0,14587040.0,9991845.0,9704224.0,2023,-0.36,-0.055281669943413,0.41,0.5364811360512554,0.6
6669,緯穎,56308196.0,17659345.0,19450877.0,15707027.0,2023,14.96,0.0464508577046226,24.69,-0.1907802624810277,14.96
6477,安集,514079.0,99553.0,79120.0,76698.0,2023,0.76,0.1874264461298749,0.83,-0.6252489168119073,0.39
6589,台康生技,138314.0,62417.0,63085.0,85949.0,2023,-0.64,-1.403017771158379,-0.09,-0.5311680800402605,-0.36
6776,展碁國際,6069663.0,1797122.0,1906313.0,1843189.0,2023,1.28,0.0178421767402901,1.29,0.023211721554994,1.23
8478,東哥遊艇,1452152.0,398478.0,230754.0,1019826.0,2023,5.68,0.3441223783736137,4.72,0.3436311402443959,4.84
2345,智邦,20119767.0,7510271.0,7401293.0,7515166.0,2023,4.02,0.1115766400276901,4.42,0.0978340997186224,4.28
1217,愛之味,1159575.0,482203.0,657803.0,485332.0,2023,0.04,0.022233145764612,0.52,-0.0594611147520519,0.19
2881,富邦金,,24988120.0,12971124.0,17370014.0,2023,2.05,0.0,0.89,0.0684435548487363,1.76
1612,宏泰,1452247.0,499259.0,677991.0,459278.0,2023,0.55,0.1184233811465955,0.25,-0.0084171305886628,0.38
6689,伊雲谷,2395493.0,768978.0,834245.0,867168.0,2023,0.73,0.0208044857572115,1.14,0.1225087693944848,0.7
2025,千興,26918.0,271.0,43613.0,231706.0,2023,1.3,13.655026376402407,1.34,-0.9947196134211448,-0.01
3583,辛耘,1611286.0,559721.0,560117.0,622528.0,2023,1.92,0.0958017384871462,1.89,0.1333160551471108,2.09
3543,州巧,849280.0,292008.0,291013.0,282870.0,2023,0.25,0.0193611058779201,0.36,0.0388379563913465,0.76
3376,新日興,2343895.0,911002.0,1000492.0,940171.0,2023,1.05,0.0842337220737277,3.9,-0.2309461199164257,1.6
2608,嘉里大榮,2918885.0,1006987.0,1072316.0,1007775.0,2023,1.8,0.3020492414055367,0.65,-0.050856643570861,0.61
2455,全新,594323.0,224340.0,257156.0,286930.0,2023,0.58,0.1786217258965242,0.58,0.1755951601154948,0.78
2436,偉詮電,708920.0,243729.0,292917.0,285024.0,2023,0.4,0.1142978051120013,-0.15,0.2685365422049195,0.46
2412,中華電,53463651.0,17520419.0,17636472.0,18501054.0,2023,1.28,0.1909089411046769,1.21,0.0195391281263519,1.17
1817,凱撒衛,651780.0,205272.0,218924.0,206731.0,2023,0.64,0.0710009512412163,1.14,-0.0682837379037383,0.82
1308,亞聚,1659326.0,559778.0,679172.0,572692.0,2023,0.21,0.0773344116828158,0.76,-0.4225854499843211,0.28
3008,大立光,8194353.0,3489070.0,4545358.0,5572471.0,2023,27.69,0.4510390265100856,61.01,-0.1019883006016481,44.6
1528,恩德,952432.0,310373.0,340123.0,290165.0,2023,0.1,0.0162604784383557,0.28,0.0805429643710093,0.08
1537,廣隆,1609586.0,515802.0,574790.0,534044.0,2023,2.07,0.1049816536674648,3.09,-0.2655082113813034,2.21
9955,佳龍,339911.0,90561.0,82315.0,89272.0,2023,-0.02,-0.0067900126797897,-0.28,0.0576467153284672,-0.2
1419,新紡,683000.0,216163.0,266298.0,334093.0,2023,0.56,0.245502196193265,0.88,-0.200577664858228,0.97
6282,康舒,4933781.0,2678261.0,3386030.0,3719363.0,2023,0.03,0.0057088062887266,0.75,0.2984425056431656,0.11
2015,豐興,8998152.0,2813757.0,2656385.0,2593196.0,2023,1.06,0.0683501456743562,1.01,-0.1406389202023185,0.91
3702,大聯大,156689628.0,53195403.0,63236032.0,70923189.0,2023,1.14,0.0148899964201842,1.64,-0.0197344688197025,0.95
2208,台船,5592723.0,2250202.0,1702276.0,1600377.0,2023,-1.03,-0.1718529596405901,-1.4,0.4306198923507489,-1.0
2615,萬海,24470250.0,8235347.0,8569714.0,8242483.0,2023,-0.84,-0.0955544794188862,7.97,-0.655461413534353,0.91
1735,日勝化,549221.0,191715.0,229340.0,208998.0,2023,0.01,0.0025527064697089,0.04,-0.1629335638688043,0.3
2302,麗正,214285.0,70035.0,64704.0,56150.0,2023,0.25,0.1930653102177007,0.33,-0.1432922726883508,0.17
2101,南港,2053439.0,708674.0,690615.0,719111.0,2023,0.13,0.0504022763763618,-0.1,0.073816818646035,-0.01
5484,慧友,90408.0,31300.0,25642.0,30646.0,2023,-0.22,-0.1629833643040439,0.04,0.0424646128226477,-0.23
3557,嘉威,983654.0,330540.0,329667.0,408338.0,2023,0.64,0.0522714287747521,1.18,-0.079539853468225,1.14
4952,凌通,625360.0,203493.0,203693.0,180471.0,2023,0.61,0.1064155046693104,1.07,-0.1711923429386009,0.5
1517,利奇,428522.0,170702.0,146450.0,121960.0,2023,-0.18,-0.0794031578308698,1.07,-0.7070981955950282,-0.15
4934,太極,711612.0,280793.0,254671.0,113743.0,2023,0.29,0.0452072196646487,0.11,0.398956734889097,0.44
2913,農林,90324.0,34285.0,34519.0,32912.0,2023,-0.07,-0.5950467206943891,-0.05,-0.0529267147316372,-0.05
6756,威鋒電子,591791.0,198753.0,172422.0,186446.0,2023,1.15,0.1341301236416234,2.01,-0.0679812426729191,1.12
1723,中碳,2293761.0,642568.0,666121.0,530119.0,2023,2.08,0.2100724530585357,1.94,-0.3340449920301135,1.45
2706,第一店,86039.0,28926.0,28888.0,28071.0,2023,0.16,0.902520949801834,0.23,0.1955362678239305,0.25
6117,迎廣,529658.0,202792.0,246764.0,201649.0,2023,-0.09,-0.0150021334521521,0.74,-0.1334156649416913,0.71
4438,廣越,4753159.0,2091788.0,2189079.0,2232541.0,2023,2.48,0.0631979700237252,8.94,-0.1543677773384788,6.28
2534,宏盛,382267.0,153477.0,191874.0,164687.0,2023,-0.12,-0.1486735710903635,0.51,-0.6702914974016796,0.19
2454,聯發科,98135284.0,31763135.0,42256360.0,36078033.0,2023,10.07,0.1632320542324002,19.55,-0.2232132476611024,11.64
9902,台火,26407.0,1155.0,1091.0,36696.0,2023,0.07,0.2759116900821752,-0.07,-0.93805974151338,0.01
2356,英業達,130651347.0,41832938.0,46478885.0,47528852.0,2023,0.38,0.0105396004834148,0.49,-0.1120069665728384,0.53
6790,永豐實,2491704.0,795959.0,873455.0,904860.0,2023,0.84,0.0909538211601378,0.57,0.0249872835793987,1.11
3450,聯鈞,1291364.0,447756.0,469761.0,489071.0,2023,-0.09,0.039659615724149,0.6,-0.2980230461707298,-0.14
8210,勤誠,2513805.0,711915.0,740092.0,905403.0,2023,2.07,0.1077446341303323,3.65,-0.302529611740847,2.09
6446,藥華藥,1264835.0,445805.0,458657.0,401815.0,2023,-0.54,-0.1603015413077595,-1.44,0.2792512819629889,0.67
3321,同泰,420381.0,152270.0,136819.0,136725.0,2023,-1.15,-0.0453992925465232,-0.42,0.2238877948800386,-0.58
